, ,assets_size,assets_stablecoins,assets_usdc,dt,stablecoins_ratio,usdc_ratio
983,1.0,5373367822.767223,3392743032.6839848,3298700660.5309615,2021-07-12T00:00:00Z,0.6313997374809828,0.6138981676545955
984,1.0,5368759320.632881,3389731872.708241,3295692047.732832,2021-07-11T00:00:00Z,0.6313808592016846,0.613864740605345
985,1.0,5360786284.926551,3389729313.1143813,3295692047.26121,2021-07-10T00:00:00Z,0.6323194272164171,0.614777734476756
986,1.0,5371934066.612049,3389726756.0176897,3295692046.790558,2021-07-09T00:00:00Z,0.6310067685092624,0.6135019540306965
987,1.0,5365133071.58395,3389724192.391651,3295692046.3192163,2021-07-08T00:00:00Z,0.6318061727760467,0.6142796464405734
988,1.0,5362516236.133143,3389335111.716402,3295305514.7925577,2021-07-07T00:00:00Z,0.632041930032536,0.6145073263533407
989,1.0,5353947383.933529,3386014708.514762,3291987677.209579,2021-07-06T00:00:00Z,0.6324333180179793,0.6148711298673551
990,1.0,5334512844.858924,3382020301.162329,3287995817.5944786,2021-07-05T00:00:00Z,0.6339885945577416,0.6163629019589384
991,1.0,5313190806.236787,3361177423.075972,3267148503.862625,2021-07-04T00:00:00Z,0.6326099599379188,0.6149126999217769
992,1.0,5295130834.842162,3353245448.394467,3259208655.0130367,2021-07-03T00:00:00Z,0.6332696118347038,0.6155105051545318
993,1.0,5280894651.669506,3344411875.677778,3250377632.399233,2021-07-02T00:00:00Z,0.6333040320394335,0.6154975334286693
994,1.0,5280773514.782167,3335334140.5110073,3241302461.880183,2021-07-01T00:00:00Z,0.6315995433575398,0.6137931219369644
995,1.0,5274491072.599272,3330973474.7955413,3236943762.6695814,2021-06-30T00:00:00Z,0.6315250948285397,0.6136978370264667
996,1.0,5094372101.713634,3241504632.989228,3147477854.983187,2021-06-29T00:00:00Z,0.6362912971941836,0.6178343065918654
997,1.0,5068261560.803169,3218281051.045662,3124252822.6926346,2021-06-28T00:00:00Z,0.6349871671847298,0.6164348041653819
998,1.0,5022375804.415427,3204486014.126973,3110460347.6334133,2021-06-27T00:00:00Z,0.6380418628390464,0.6193205106035372
999,1.0,5014298011.596524,3198446279.758911,3104423168.813558,2021-06-26T00:00:00Z,0.637865215103269,0.6191142133223804
1000,1.0,5040620217.064471,3195676411.7939835,3101655453.731897,2021-06-25T00:00:00Z,0.6339847626241248,0.6153321060038563
1001,1.0,5042953704.519259,3186484396.0327983,3092466388.1959124,2021-06-24T00:00:00Z,0.631868659269511,0.6132252186698816
1002,1.0,5013295819.881232,3172182560.1714377,3078167107.940182,2021-06-23T00:00:00Z,0.6327539156160524,0.6140006930636512
1003,1.0,4951214395.316571,3115811777.1804905,3021798887.5243273,2021-06-22T00:00:00Z,0.6293025363894127,0.6103146917618216
1004,1.0,4975774023.403954,3023215025.904754,2929161135.674235,2021-06-21T00:00:00Z,0.6075868822990793,0.5886845186089018
1005,1.0,5097230179.762358,2982478062.2717967,2888470276.173243,2021-06-20T00:00:00Z,0.5851173984869652,0.5666744828674598
1006,1.0,5091760540.597893,2959439867.5712204,2865434645.3760247,2021-06-19T00:00:00Z,0.5812213367016887,0.5627591129883643
1007,1.0,5138274942.904235,2939906874.7955375,2845110837.9253645,2021-06-18T00:00:00Z,0.5721583425300039,0.5537093420534758
1008,1.0,5106272900.916223,2881421535.617154,2786628072.5214024,2021-06-17T00:00:00Z,0.5642905484154869,0.5457264283742836
1009,1.0,5236982136.222569,2866698987.1098795,2771908100.998848,2021-06-16T00:00:00Z,0.5473952197166796,0.5292949314885811
1010,1.0,5240142480.712338,2838646400.2027354,2743856593.6900396,2021-06-15T00:00:00Z,0.541711682583267,0.5236225167139049
1011,1.0,5133268853.003582,2827258162.141199,2732470929.669548,2021-06-14T00:00:00Z,0.550771495338085,0.5323062181071468
1012,1.0,5107566650.045546,2812211948.5411177,2717427401.400621,2021-06-13T00:00:00Z,0.5505972102226097,0.532039538118683
1013,1.0,5089111652.517957,2782408751.527368,2687626780.076581,2021-06-12T00:00:00Z,0.5467376118876673,0.528113148931762
1014,1.0,5114839826.529316,2756436112.61587,2660305576.917416,2021-06-11T00:00:00Z,0.5389095663013664,0.5201151291422886
1015,1.0,5002173242.712513,2638284696.6857243,2542156780.5279856,2021-06-10T00:00:00Z,0.5274276936588206,0.5082104631684964
1016,1.0,4975913627.008451,2609477773.1518383,2513349470.6264696,2021-06-09T00:00:00Z,0.5244218386324104,0.5051031145284389
1017,1.0,4782657063.08268,2424885777.6702104,2328760079.7544785,2021-06-08T00:00:00Z,0.5070164441410401,0.4869176378398888
1018,1.0,4767654400.539845,2365718722.859029,2269598971.174975,2021-06-07T00:00:00Z,0.4962018057750068,0.4760410005637125
1019,1.0,4696821669.222746,2348287024.7008333,2252169886.163227,2021-06-06T00:00:00Z,0.49997363963989716,0.479509345845768
1020,1.0,4681264292.627809,2335621285.821608,2239512573.741052,2021-06-05T00:00:00Z,0.4989295924820593,0.4783990891665531
1021,1.0,4670115912.698938,2326897940.310979,2230792330.788611,2021-06-04T00:00:00Z,0.49825271659397113,0.4776738677347729
1022,1.0,4632167793.177407,2280177746.3518877,2184068332.331884,2021-06-03T00:00:00Z,0.49224852124534413,0.47150026291118774
1023,1.0,4554750044.44615,2198406400.2184286,2102360986.1984248,2021-06-02T00:00:00Z,0.4826623588047522,0.4615754905720778
1024,1.0,4533913276.236441,2183775657.880892,2087737467.0669448,2021-06-01T00:00:00Z,0.4816536013881641,0.46047141616258624
1025,1.0,4541044967.45072,2180397049.509491,2084358858.695544,2021-05-31T00:00:00Z,0.4801531509020788,0.4590042322055389
1026,1.0,4557528488.488365,2180405049.509491,2084358858.695544,2021-05-30T00:00:00Z,0.4784183039155691,0.45734412060403407
1027,1.0,4589340093.31208,2153418115.7383757,2057363499.5759444,2021-05-29T00:00:00Z,0.4692217338341286,0.4482917930998585
1028,1.0,4535547537.07241,1949754486.7426686,1853692474.0210862,2021-05-28T00:00:00Z,0.42988293492811447,0.40870312985796675
1029,1.0,4508614593.950862,1880260315.09774,1784167922.494581,2021-05-27T00:00:00Z,0.41703726852600265,0.3957242042574168
1030,1.0,4481955595.798184,1845064859.169369,1748965078.662291,2021-05-26T00:00:00Z,0.4116651358391658,0.39022365154664607
1031,1.0,4382731332.996395,1814042516.0660331,1717606340.8929958,2021-05-25T00:00:00Z,0.413906849002721,0.3919031787236429
1032,1.0,4336312952.197457,1782018316.075206,1686322980.2530527,2021-05-24T00:00:00Z,0.4109524233420827,0.38888405860986036
1033,1.0,4154447006.4103794,1724741894.1130838,1630042928.2909305,2021-05-23T00:00:00Z,0.41515558904753846,0.3923609871002682
1034,1.0,4340622524.741798,1395646048.737996,1300947082.9158428,2021-05-22T00:00:00Z,0.3215313104935371,0.2997144016786462
1035,1.0,4351987596.04538,1357343845.5434546,1262631879.7213013,2021-05-21T00:00:00Z,0.31189055933359355,0.29012763751179943
1036,1.0,4359826006.841303,1260778217.4722595,1166069250.0591142,2021-05-20T00:00:00Z,0.2891808561841426,0.26745774905451614
1037,1.0,4467219694.320588,1198944360.0587816,1082454223.5652227,2021-05-19T00:00:00Z,0.268387149524583,0.24231049682678554
1038,1.0,4919816458.262327,1154962980.8736038,1039429596.6065986,2021-05-18T00:00:00Z,0.23475733102481128,0.21127405979972752
1039,1.0,4870537295.847181,1154863980.4257336,1039429596.1587282,2021-05-17T00:00:00Z,0.23711223429300451,0.21341169013221362
1040,1.0,4816747991.585617,1154863979.9791033,1039429595.7120981,2021-05-16T00:00:00Z,0.2397600999671431,0.21579488848656375
1041,1.0,4748938835.823271,1154863979.5329986,1039429595.2659934,2021-05-15T00:00:00Z,0.24318358678814034,0.21887618080593768
1042,1.0,4730140842.427151,1154715464.2409062,1039429594.8239009,2021-05-14T00:00:00Z,0.24411862198344048,0.21974601379745476
1043,1.0,4662360829.060349,1154715463.8012867,1039429594.3842814,2021-05-13T00:00:00Z,0.24766754572146824,0.22294061581539318
1044,1.0,4767686219.498506,1153215463.358561,1037929593.9415556,2021-05-12T00:00:00Z,0.2418815774079745,0.21770090273489756
1045,1.0,4723049355.020475,1153804630.9208546,1038518761.5038491,2021-05-11T00:00:00Z,0.24429230867435062,0.2198831059006257
1046,1.0,4691346199.907713,1153804630.4813042,1038518761.0642987,2021-05-10T00:00:00Z,0.24594318588212516,0.22136903072400163
1047,1.0,4619336269.626888,1153681368.8610315,1038395499.4440261,2021-05-09T00:00:00Z,0.24975046230055392,0.22479322544056726
1048,1.0,4542109584.780425,1148226556.8293073,1028940687.412302,2021-05-08T00:00:00Z,0.2527958727981273,0.22653365538780657
1049,1.0,4495160912.835844,1147654428.369275,1028368558.9522699,2021-05-07T00:00:00Z,0.255308864492964,0.22877235740678017
1050,1.0,4423515874.831005,1147654448.1479726,1028368578.7309673,2021-05-06T00:00:00Z,0.25944395377394625,0.232477650771459
1051,1.0,4219190479.2760196,1141491645.617839,1015205776.2008338,2021-05-05T00:00:00Z,0.2705475496365147,0.24061624645470742
1052,1.0,4089581601.75552,1115887384.5500822,989601515.133077,2021-05-04T00:00:00Z,0.27286101445464966,0.24198111481826756
1053,1.0,4016946200.0543675,1097559677.6253235,974113727.2083182,2021-05-03T00:00:00Z,0.273232356861157,0.2425010639164483
1054,1.0,3905275262.9170256,1064497311.2827153,941051360.86571,2021-05-02T00:00:00Z,0.272579329142498,0.24096927809457316
1055,1.0,3858436298.645405,1045145214.8557752,921691764.4387698,2021-05-01T00:00:00Z,0.27087274065473055,0.23887701988558202
1056,1.0,3793281497.030671,1007712402.5696635,884258952.1526581,2021-04-30T00:00:00Z,0.2656571634239344,0.23311187235770503
1057,1.0,3791924002.4750185,996793138.6413063,873339688.224301,2021-04-29T00:00:00Z,0.26287265725544384,0.230315715097208
1058,1.0,3715557147.3806963,967864153.0962722,851439252.235249,2021-04-28T00:00:00Z,0.2604896425233491,0.2291552029647764
1059,1.0,3686445018.8383017,956938978.6370065,840514077.7759835,2021-04-27T00:00:00Z,0.25958314141317745,0.22800125147149275
1060,1.0,3652479956.5201006,942480020.3270679,834590804.4660449,2021-04-26T00:00:00Z,0.2580383825637788,0.22849976301066444
1061,1.0,3588802007.459004,938152137.9910197,826923130.1299968,2021-04-25T00:00:00Z,0.26141094884620397,0.23041759573565526
1062,1.0,3574366086.4952154,923585071.8330765,820098682.7720534,2021-04-24T00:00:00Z,0.2583912921853739,0.22943891669926494
1063,1.0,3553821104.1654096,917600997.1313797,819735427.8703567,2021-04-23T00:00:00Z,0.25820123473741147,0.23066310988742522
1064,1.0,3581556358.2745476,907808689.9025706,819735427.4415476,2021-04-22T00:00:00Z,0.25346765458687825,0.22887687514610652
1065,1.0,3572521514.9521914,894205746.4693396,819735427.0083165,2021-04-21T00:00:00Z,0.2503010108481617,0.2294557005681984
1066,1.0,3558032573.143571,886017376.0611358,819735426.6001127,2021-04-20T00:00:00Z,0.24901890520870842,0.2303900848990444
1067,1.0,3548126517.1611195,886017375.6135988,819735426.1525757,2021-04-19T00:00:00Z,0.24971414388078456,0.23103331354949871
1068,1.0,3539124865.946022,886017375.1798639,819735425.7188408,2021-04-18T00:00:00Z,0.25034928371848447,0.2316209392910816
1069,1.0,3559161163.4250617,850641830.7098945,800989735.2488714,2021-04-17T00:00:00Z,0.2390006497742582,0.2250501448150386
1070,1.0,3464624514.4520006,814575282.8328352,773239709.3718121,2021-04-16T00:00:00Z,0.23511213969507935,0.22318138838607027
1071,1.0,3314275780.4393063,814558273.4538646,773222699.9928415,2021-04-15T00:00:00Z,0.24577262950215178,0.23330065185171497
1072,1.0,3257625134.6426926,812841687.6367512,773187302.1757281,2021-04-14T00:00:00Z,0.24951971268661838,0.237346923055508
1073,1.0,3201141136.0904646,815601117.2564342,773542381.7954111,2021-04-13T00:00:00Z,0.25478449171176604,0.24164582219581046
1074,1.0,3239037810.265526,896885938.9542919,854988203.4932688,2021-04-12T00:00:00Z,0.2768988790781569,0.26396363783823185
1075,1.0,3251451975.531083,914673883.9418381,872776148.4808152,2021-04-11T00:00:00Z,0.2813124385121628,0.2684265845071442
1076,1.0,3226895460.069699,933695469.5648348,889797734.1038117,2021-04-10T00:00:00Z,0.2893479138443077,0.2757442083619879
1077,1.0,3167460859.380249,954521765.5807091,906740938.119686,2021-04-09T00:00:00Z,0.30135234749750706,0.28626744839937834
1078,1.0,3156137833.338106,954521765.1561394,906740937.6951163,2021-04-08T00:00:00Z,0.3024334853419834,0.2872944673446333
1079,1.0,3150392253.9194326,957601565.4418199,909820737.9807968,2021-04-07T00:00:00Z,0.3039626460008143,0.28879601797169235
1080,1.0,3166746345.7849693,957435563.5949403,909654736.1339172,2021-04-06T00:00:00Z,0.30234046527576,0.28725216256890734
1081,1.0,3148886614.2858696,955544591.5602498,909743962.0992267,2021-04-05T00:00:00Z,0.3034547472192663,0.28890972382806673
1082,1.0,3161473871.498912,975215530.2918823,929414900.8308592,2021-04-04T00:00:00Z,0.30846863517790674,0.293981522102603
1083,1.0,3148925843.22328,976215130.0327027,930414500.5716796,2021-04-03T00:00:00Z,0.31001528096750497,0.2954704387764482
1084,1.0,3128770907.5015783,980070474.6011869,934269845.1401639,2021-04-02T00:00:00Z,0.3132445626656008,0.2986060254204446
1085,1.0,3046196015.8171453,980070474.1809782,934269844.7199551,2021-04-01T00:00:00Z,0.3217358532057804,0.3067005011722255
1086,1.0,2990420338.62667,980217473.7587996,934416844.2977765,2021-03-31T00:00:00Z,0.32778585040287606,0.3124700672437578
1087,1.0,2989617019.60983,992717474.3381563,946916844.8771331,2021-03-30T00:00:00Z,0.33205506518949185,0.31673516663372275
1088,1.0,2969589843.7222996,992742474.6085175,946941845.1474944,2021-03-29T00:00:00Z,0.33430289260558016,0.3188796753024077
1089,1.0,2963250688.396118,1016748245.4876553,970947616.0266322,2021-03-28T00:00:00Z,0.34311921346012675,0.32766300192852227
1090,1.0,2946334569.2636223,1021258213.2684894,970947615.6074662,2021-03-27T00:00:00Z,0.3466199066196792,0.3295442499085008
1091,1.0,2937469310.576577,1013222618.37355,962912020.712527,2021-03-26T00:00:00Z,0.3449304524562577,0.32780326155084943
1092,1.0,2910868921.079809,1008369799.4396183,958059201.7785952,2021-03-25T00:00:00Z,0.34641539237210167,0.3291316880813705
1093,1.0,2888229873.5243015,1007869799.0218129,957559201.3607898,2021-03-24T00:00:00Z,0.34895761180947177,0.33153843125109306
1094,1.0,2900200371.1008434,1004792303.8873744,954481706.2263514,2021-03-23T00:00:00Z,0.34645616692545295,0.32910888355760537
1095,1.0,2889198238.1108294,985026057.2267781,934715459.5657551,2021-03-22T00:00:00Z,0.34093405022663337,0.3235207080068486
1096,1.0,2859983371.504777,944184139.5820124,893873541.9209894,2021-03-21T00:00:00Z,0.3301362340037771,0.3125450136623273
1097,1.0,2840449536.198782,920442915.8270674,870132318.1660442,2021-03-20T00:00:00Z,0.3240483254840168,0.30633612992487613
1098,1.0,2843689102.469206,917828725.7098752,867518128.0488522,2021-03-19T00:00:00Z,0.3227598702378944,0.3050678526339525
1099,1.0,2838401968.183119,909140095.0391722,858829497.378149,2021-03-18T00:00:00Z,0.3202999804925865,0.30257500769980505
1100,1.0,2824921430.47361,902246630.1166885,851936032.4556653,2021-03-17T00:00:00Z,0.31938822099042347,0.3015786645481445
1101,1.0,2788010681.1104226,896716292.0884142,846405694.427391,2021-03-16T00:00:00Z,0.321633018899076,0.3035876799762763
1102,1.0,2756470399.3270473,842939260.2715986,792628662.6105754,2021-03-15T00:00:00Z,0.3058038499079802,0.28755203132385687
1103,1.0,2730247189.9339476,823002287.954147,772691690.293124,2021-03-14T00:00:00Z,0.30143874554232497,0.2830116236881165
1104,1.0,2718172304.0347805,815429037.4761127,765118439.8150897,2021-03-13T00:00:00Z,0.29999166582107845,0.28148268550870337
1105,1.0,2683605962.781481,800655099.9240434,750344502.2630203,2021-03-12T00:00:00Z,0.2983504698633876,0.2796030835634713
1106,1.0,2633211546.472046,768553628.331423,718243030.6704,2021-03-11T00:00:00Z,0.2918693066499441,0.2727631327732464
1107,1.0,2595449240.499021,768553625.6889241,718243028.0279012,2021-03-10T00:00:00Z,0.29611583755772314,0.27673167974951657
1108,1.0,2579732092.6287985,766474507.1966633,716163909.5356402,2021-03-09T00:00:00Z,0.29711399466120936,0.2776117378940132
1109,1.0,2546157798.5486374,763845883.5022494,713535285.8412263,2021-03-08T00:00:00Z,0.29999942813350267,0.28024000957362355
1110,1.0,2533316008.2473755,763433405.6218258,713122807.9608028,2021-03-07T00:00:00Z,0.3013573526304727,0.28149777036863344
1111,1.0,2557084711.3159,800123924.6168792,749813326.9558562,2021-03-06T00:00:00Z,0.31290473916490935,0.2932297563853468
1112,1.0,2525928051.8682623,775820122.8987054,725509525.2376823,2021-03-05T00:00:00Z,0.30714260539799715,0.28722493687065664
1113,1.0,2522124238.925966,744672457.461336,694361859.8003129,2021-03-04T00:00:00Z,0.2952560567668352,0.2753083488448624
1114,1.0,2509327900.983663,740583679.3111432,690273081.6501201,2021-03-03T00:00:00Z,0.2951322858287402,0.27508285440875674
1115,1.0,2490108162.525004,739546634.1898072,689236036.5287842,2021-03-02T00:00:00Z,0.2969937793545067,0.2767895976975913
1116,1.0,2437585414.1199703,720059018.038964,669748420.377941,2021-03-01T00:00:00Z,0.2953984766515037,0.27475895470097284
1117,1.0,2345214561.355948,658376571.2566636,612575941.7956405,2021-02-28T00:00:00Z,0.2807319134484675,0.261202515066026
1118,1.0,2290776580.463607,581961067.1764703,536160437.7154473,2021-02-27T00:00:00Z,0.2540453190152193,0.23405182429747876
1119,1.0,2281479839.753953,569914753.2898531,524091392.194134,2021-02-26T00:00:00Z,0.24980047746173192,0.22971554824286977
1120,1.0,2306674622.113717,565794472.409449,519971111.3137299,2021-02-25T00:00:00Z,0.24528577502230647,0.22542022456433639
1121,1.0,2294534396.035176,561239768.3052377,515416407.20951855,2021-02-24T00:00:00Z,0.2445985422031711,0.22462788446323953
1122,1.0,2267059899.6777744,553684426.7573245,507861065.6616054,2021-02-23T00:00:00Z,0.24423017090815363,0.2240174887896829
1123,1.0,2351018581.1838946,507048432.68803823,461225071.59231913,2021-02-22T00:00:00Z,0.2156718099746815,0.1961809554733768
1124,1.0,2366584871.312117,504734729.0597399,458911367.9640208,2021-02-21T00:00:00Z,0.2132755664832326,0.19391291372093675
1125,1.0,2351542478.219618,511862024.18122697,465568765.2391244,2021-02-20T00:00:00Z,0.21767075395072774,0.19798441642083894
1126,1.0,2306949547.3140287,522538616.6601808,475914869.83697253,2021-02-19T00:00:00Z,0.2265063045130615,0.20629617600050168
1127,1.0,2287498068.4160576,525868595.6724956,477411757.6681005,2021-02-18T00:00:00Z,0.22988810479592017,0.20870476974814534
1128,1.0,2248970273.6548424,531676620.0870609,483219782.0826659,2021-02-17T00:00:00Z,0.23640891403292033,0.21486268082031013
1129,1.0,2194481125.3606668,524518962.5201604,476065872.99173963,2021-02-16T00:00:00Z,0.2390173041173707,0.2169377842853387
1130,1.0,2106234544.834693,519120598.1119205,470615508.58349967,2021-02-15T00:00:00Z,0.24646856134090397,0.22343926973262884
1131,1.0,2064200171.6068902,511117388.83369875,462612299.305278,2021-02-14T00:00:00Z,0.24761037997386467,0.22411213101738792
1132,1.0,2059208751.089325,503997743.86557883,455492654.337158,2021-02-13T00:00:00Z,0.24475310897885566,0.22119790142509915
