,dt,maturity,outflow,outflow_dai_only,outflow_surplus_buffer,total_period
9011,2020-02-09 00:00:00+00:00,3-months,6292107.47613194,6292107.47613194,0.0,114550967.71573667
9012,2020-02-08 00:00:00+00:00,1-day,11756532.625748998,11756532.625748998,0.0,113495085.48012552
9013,2020-02-08 00:00:00+00:00,1-week,17399140.549134042,17399140.549134042,0.0,113495085.48012552
9014,2020-02-08 00:00:00+00:00,1-year,62180613.740022235,61680665.35230009,499948.38772214396,113495085.48012552
9015,2020-02-08 00:00:00+00:00,3-months,6200026.056638492,6200026.056638492,0.0,113495085.48012552
9016,2020-02-08 00:00:00+00:00,1-block,11756532.625748998,11756532.625748998,0.0,113495085.48012552
9017,2020-02-08 00:00:00+00:00,1-month,4202239.882832756,4202239.882832756,0.0,113495085.48012552
9018,2020-02-07 00:00:00+00:00,1-day,11623489.876776556,11623489.876776556,0.0,112446285.80783202
9019,2020-02-07 00:00:00+00:00,3-months,6096783.093389991,6096783.093389991,0.0,112446285.80783202
9020,2020-02-07 00:00:00+00:00,1-year,61836913.75799759,61329526.57793611,507387.1800614759,112446285.80783202
9021,2020-02-07 00:00:00+00:00,1-block,11623489.876776556,11623489.876776556,0.0,112446285.80783202
9022,2020-02-07 00:00:00+00:00,1-week,17133345.106260326,17133345.106260326,0.0,112446285.80783202
9023,2020-02-07 00:00:00+00:00,1-month,4132264.0966309938,4132264.0966309938,0.0,112446285.80783202
9024,2020-02-06 00:00:00+00:00,1-day,11403099.528406015,11403099.528406015,0.0,111511787.99287483
9025,2020-02-06 00:00:00+00:00,1-week,16439702.921763342,16439702.921763342,0.0,111511787.99287483
9026,2020-02-06 00:00:00+00:00,1-year,62527864.26115711,62023311.20595736,504553.0551997545,111511787.99287483
9027,2020-02-06 00:00:00+00:00,3-months,5804118.925713993,5804118.925713993,0.0,111511787.99287483
9028,2020-02-06 00:00:00+00:00,1-block,11403099.528406015,11403099.528406015,0.0,111511787.99287483
9029,2020-02-06 00:00:00+00:00,1-month,3933902.827428373,3933902.827428373,0.0,111511787.99287483
9030,2020-02-05 00:00:00+00:00,1-month,3799410.1887049656,3799410.1887049656,0.0,111291869.75034142
9031,2020-02-05 00:00:00+00:00,1-week,15981202.526164183,15981202.526164183,0.0,111291869.75034142
9032,2020-02-05 00:00:00+00:00,3-months,5605687.163663064,5605687.163663064,0.0,111291869.75034142
9033,2020-02-05 00:00:00+00:00,1-block,11284599.979087738,11284599.979087738,0.0,111291869.75034142
9034,2020-02-05 00:00:00+00:00,1-year,63336369.91363372,62827013.114958316,509356.7986754058,111291869.75034142
9035,2020-02-05 00:00:00+00:00,1-day,11284599.979087738,11284599.979087738,0.0,111291869.75034142
9036,2020-02-04 00:00:00+00:00,1-week,15815565.391961068,15815565.391961068,0.0,109774539.66784017
9037,2020-02-04 00:00:00+00:00,1-year,62359121.37956495,61852920.51228305,506200.8672818975,109774539.66784017
9038,2020-02-04 00:00:00+00:00,1-day,11142208.597965669,11142208.597965669,0.0,109774539.66784017
9039,2020-02-04 00:00:00+00:00,1-month,3763189.2564460365,3763189.2564460365,0.0,109774539.66784017
9040,2020-02-04 00:00:00+00:00,1-block,11142208.597965669,11142208.597965669,0.0,109774539.66784017
9041,2020-02-04 00:00:00+00:00,3-months,5552246.443936775,5552246.443936775,0.0,109774539.66784017
9042,2020-02-03 00:00:00+00:00,1-year,61459886.232866235,60956413.838453665,503472.3944125741,107313276.66603109
9043,2020-02-03 00:00:00+00:00,1-day,10840664.610268202,10840664.610268202,0.0,107313276.66603109
9044,2020-02-03 00:00:00+00:00,1-block,10840664.610268202,10840664.610268202,0.0,107313276.66603109
9045,2020-02-03 00:00:00+00:00,1-week,15233125.50981531,15233125.50981531,0.0,107313276.66603109
9046,2020-02-03 00:00:00+00:00,1-month,3611093.230937759,3611093.230937759,0.0,107313276.66603109
9047,2020-02-03 00:00:00+00:00,3-months,5327842.471875382,5327842.471875382,0.0,107313276.66603109
9048,2020-02-02 00:00:00+00:00,1-week,15109147.966497863,15109147.966497863,0.0,106388621.78291416
9049,2020-02-02 00:00:00+00:00,1-year,60914682.29915473,60413312.42100735,501369.8781473766,106388621.78291416
9050,2020-02-02 00:00:00+00:00,1-month,3582163.3040821324,3582163.3040821324,0.0,106388621.78291416
9051,2020-02-02 00:00:00+00:00,1-day,10748734.619971752,10748734.619971752,0.0,106388621.78291416
9052,2020-02-02 00:00:00+00:00,3-months,5285158.973235933,5285158.973235933,0.0,106388621.78291416
9053,2020-02-02 00:00:00+00:00,1-block,10748734.619971752,10748734.619971752,0.0,106388621.78291416
9054,2020-02-01 00:00:00+00:00,1-month,3581271.685165376,3581271.685165376,0.0,107482772.21875791
9055,2020-02-01 00:00:00+00:00,1-year,61818714.965810224,61309747.42740013,508967.5384100881,107482772.21875791
9056,2020-02-01 00:00:00+00:00,3-months,5283843.469916129,5283843.469916129,0.0,107482772.21875791
9057,2020-02-01 00:00:00+00:00,1-day,10830640.262552455,10830640.262552455,0.0,107482772.21875791
9058,2020-02-01 00:00:00+00:00,1-block,10830640.262552455,10830640.262552455,0.0,107482772.21875791
9059,2020-02-01 00:00:00+00:00,1-week,15137661.57276127,15137661.57276127,0.0,107482772.21875791
9060,2020-01-31 00:00:00+00:00,1-month,3586829.1516212276,3586829.1516212276,0.0,107143668.38441142
9061,2020-01-31 00:00:00+00:00,1-block,10809972.02918435,10809972.02918435,0.0,107143668.38441142
9062,2020-01-31 00:00:00+00:00,3-months,5292043.010588696,5292043.010588696,0.0,107143668.38441142
9063,2020-01-31 00:00:00+00:00,1-week,15146852.591376862,15146852.591376862,0.0,107143668.38441142
9064,2020-01-31 00:00:00+00:00,1-year,61497999.57245593,61001042.31955205,496957.2529038784,107143668.38441142
9065,2020-01-31 00:00:00+00:00,1-day,10809972.02918435,10809972.02918435,0.0,107143668.38441142
9066,2020-01-30 00:00:00+00:00,1-day,10767324.23954097,10767324.23954097,0.0,106809086.27412154
9067,2020-01-30 00:00:00+00:00,1-month,3562757.034446491,3562757.034446491,0.0,106809086.27412154
9068,2020-01-30 00:00:00+00:00,1-week,15056607.698980305,15056607.698980305,0.0,106809086.27412154
9069,2020-01-30 00:00:00+00:00,1-year,61398546.28947864,60913867.91601728,484678.37346135965,106809086.27412154
9070,2020-01-30 00:00:00+00:00,3-months,5256526.772134167,5256526.772134167,0.0,106809086.27412154
9071,2020-01-30 00:00:00+00:00,1-block,10767324.23954097,10767324.23954097,0.0,106809086.27412154
9072,2020-01-29 00:00:00+00:00,1-month,3462062.929994086,3462062.929994086,0.0,105296122.23077872
9073,2020-01-29 00:00:00+00:00,1-year,60896694.69614458,60424491.22049056,472203.47565402905,105296122.23077872
9074,2020-01-29 00:00:00+00:00,1-block,10577353.805385016,10577353.805385016,0.0,105296122.23077872
9075,2020-01-29 00:00:00+00:00,3-months,5107961.699991274,5107961.699991274,0.0,105296122.23077872
9076,2020-01-29 00:00:00+00:00,1-day,10577353.805385016,10577353.805385016,0.0,105296122.23077872
9077,2020-01-29 00:00:00+00:00,1-week,14674695.293878742,14674695.293878742,0.0,105296122.23077872
9078,2020-01-28 00:00:00+00:00,1-week,14512305.812003473,14512305.812003473,0.0,104806540.53518835
9079,2020-01-28 00:00:00+00:00,1-day,10507726.818309214,10507726.818309214,0.0,104806540.53518835
9080,2020-01-28 00:00:00+00:00,3-months,5042749.175790867,5042749.175790867,0.0,104806540.53518835
9081,2020-01-28 00:00:00+00:00,1-block,10507726.818309214,10507726.818309214,0.0,104806540.53518835
9082,2020-01-28 00:00:00+00:00,1-year,60818168.58051732,60357965.99290929,460202.58760802954,104806540.53518835
9083,2020-01-28 00:00:00+00:00,1-month,3417863.3302582544,3417863.3302582544,0.0,104806540.53518835
9084,2020-01-27 00:00:00+00:00,3-months,4858528.634104421,4858528.634104421,0.0,102945465.91241257
9085,2020-01-27 00:00:00+00:00,1-year,60208676.4336995,59761075.77637562,447600.65732388565,102945465.91241257
9086,2020-01-27 00:00:00+00:00,1-block,10273085.727929,10273085.727929,0.0,102945465.91241257
9087,2020-01-27 00:00:00+00:00,1-week,14039086.647857644,14039086.647857644,0.0,102945465.91241257
9088,2020-01-27 00:00:00+00:00,1-month,3293002.7408929965,3293002.7408929965,0.0,102945465.91241257
9089,2020-01-27 00:00:00+00:00,1-day,10273085.727929,10273085.727929,0.0,102945465.91241257
9090,2020-01-26 00:00:00+00:00,1-year,60683646.556155175,60248561.808674246,435084.7474809294,101686025.1016911
9091,2020-01-26 00:00:00+00:00,3-months,4555438.059661048,4555438.059661048,0.0,101686025.1016911
9092,2020-01-26 00:00:00+00:00,1-month,3087574.684881377,3087574.684881377,0.0,101686025.1016911
9093,2020-01-26 00:00:00+00:00,1-week,13312552.85061115,13312552.85061115,0.0,101686025.1016911
9094,2020-01-26 00:00:00+00:00,1-day,10023406.475191176,10023406.475191176,0.0,101686025.1016911
9095,2020-01-26 00:00:00+00:00,1-block,10023406.475191176,10023406.475191176,0.0,101686025.1016911
9096,2020-01-25 00:00:00+00:00,1-year,60983416.14838446,60559153.211016074,424262.9373683872,101330365.28718269
9097,2020-01-25 00:00:00+00:00,1-week,13031195.820295902,13031195.820295902,0.0,101330365.28718269
9098,2020-01-25 00:00:00+00:00,1-month,3006829.5121035534,3006829.5121035534,0.0,101330365.28718269
9099,2020-01-25 00:00:00+00:00,3-months,4436305.8375298325,4436305.8375298325,0.0,101330365.28718269
9100,2020-01-25 00:00:00+00:00,1-day,9936308.984434469,9936308.984434469,0.0,101330365.28718269
9101,2020-01-25 00:00:00+00:00,1-block,9936308.984434469,9936308.984434469,0.0,101330365.28718269
9102,2020-01-24 00:00:00+00:00,1-month,2931868.263198662,2931868.263198662,0.0,100918081.81528948
9103,2020-01-24 00:00:00+00:00,1-week,12767605.40611817,12767605.40611817,0.0,100918081.81528948
9104,2020-01-24 00:00:00+00:00,1-year,61194513.77773078,60780070.0729458,414443.7047849786,100918081.81528948
9105,2020-01-24 00:00:00+00:00,1-day,9849193.54733504,9849193.54733504,0.0,100918081.81528948
9106,2020-01-24 00:00:00+00:00,3-months,4325707.273571797,4325707.273571797,0.0,100918081.81528948
9107,2020-01-24 00:00:00+00:00,1-block,9849193.54733504,9849193.54733504,0.0,100918081.81528948
9108,2020-01-23 00:00:00+00:00,3-months,4197903.887543995,4197903.887543995,0.0,100261068.83603764
9109,2020-01-23 00:00:00+00:00,1-block,9734676.9595406,9734676.9595406,0.0,100261068.83603764
9110,2020-01-23 00:00:00+00:00,1-year,61290839.089499176,60886107.611887015,404731.4776121634,100261068.83603764
9111,2020-01-23 00:00:00+00:00,1-week,12457725.971688993,12457725.971688993,0.0,100261068.83603764
9112,2020-01-23 00:00:00+00:00,1-day,9734676.9595406,9734676.9595406,0.0,100261068.83603764
9113,2020-01-23 00:00:00+00:00,1-month,2845245.9682242633,2845245.9682242633,0.0,100261068.83603764
9114,2020-01-22 00:00:00+00:00,1-month,2814104.1201393697,2814104.1201393697,0.0,99992499.2084395
9115,2020-01-22 00:00:00+00:00,1-year,61297828.90971054,60902851.88223558,394977.0274749677,99992499.2084395
9116,2020-01-22 00:00:00+00:00,1-week,12345563.301093396,12345563.301093396,0.0,99992499.2084395
9117,2020-01-22 00:00:00+00:00,1-day,9691522.989464961,9691522.989464961,0.0,99992499.2084395
9118,2020-01-22 00:00:00+00:00,3-months,4151956.898566283,4151956.898566283,0.0,99992499.2084395
9119,2020-01-22 00:00:00+00:00,1-block,9691522.989464961,9691522.989464961,0.0,99992499.2084395
9120,2020-01-21 00:00:00+00:00,3-months,4063917.0609878525,4063917.0609878525,0.0,98791606.77646038
9121,2020-01-21 00:00:00+00:00,1-week,12110482.489243574,12110482.489243574,0.0,98791606.77646038
9122,2020-01-21 00:00:00+00:00,1-year,60750791.58175628,60365478.4947257,385313.087030584,98791606.77646038
9123,2020-01-21 00:00:00+00:00,1-day,9555991.484901568,9555991.484901568,0.0,98791606.77646038
9124,2020-01-21 00:00:00+00:00,1-month,2754432.6746695447,2754432.6746695447,0.0,98791606.77646038
9125,2020-01-21 00:00:00+00:00,1-block,9555991.484901568,9555991.484901568,0.0,98791606.77646038
9126,2020-01-20 00:00:00+00:00,1-block,9417460.816266604,9417460.816266604,0.0,97046445.55396876
9127,2020-01-20 00:00:00+00:00,3-months,4050939.5860843607,4050939.5860843607,0.0,97046445.55396876
9128,2020-01-20 00:00:00+00:00,1-year,59384354.21913764,59008705.81489311,375648.40424452955,97046445.55396876
9129,2020-01-20 00:00:00+00:00,1-day,9417460.816266604,9417460.816266604,0.0,97046445.55396876
9130,2020-01-20 00:00:00+00:00,1-month,2745636.830568289,2745636.830568289,0.0,97046445.55396876
9131,2020-01-20 00:00:00+00:00,1-week,12030593.28564527,12030593.28564527,0.0,97046445.55396876
9132,2020-01-19 00:00:00+00:00,1-month,3069086.4056367325,3069086.4056367325,0.0,96256335.83586842
9133,2020-01-19 00:00:00+00:00,1-year,56360105.51360734,55993574.942902386,366530.5707049579,96256335.83586842
9134,2020-01-19 00:00:00+00:00,1-week,13094947.19130499,13094947.19130499,0.0,96256335.83586842
9135,2020-01-19 00:00:00+00:00,1-day,9602018.227353893,9602018.227353893,0.0,96256335.83586842
9136,2020-01-19 00:00:00+00:00,1-block,9602018.227353893,9602018.227353893,0.0,96256335.83586842
9137,2020-01-19 00:00:00+00:00,3-months,4528160.270611572,4528160.270611572,0.0,96256335.83586842
9138,2020-01-18 00:00:00+00:00,1-week,13006368.385195471,13006368.385195471,0.0,95890555.50023869
9139,2020-01-18 00:00:00+00:00,1-month,3045812.4740010253,3045812.4740010253,0.0,95890555.50023869
9140,2020-01-18 00:00:00+00:00,3-months,4493821.682952332,4493821.682952332,0.0,95890555.50023869
9141,2020-01-18 00:00:00+00:00,1-day,9557308.83501843,9557308.83501843,0.0,95890555.50023869
9142,2020-01-18 00:00:00+00:00,1-year,56229935.288053,55871835.5971493,358099.6909036979,95890555.50023869
9143,2020-01-18 00:00:00+00:00,1-block,9557308.83501843,9557308.83501843,0.0,95890555.50023869
9144,2020-01-17 00:00:00+00:00,1-week,12879949.726194322,12879949.726194322,0.0,94387378.88937426
9145,2020-01-17 00:00:00+00:00,1-month,3021093.3278356614,3021093.3278356614,0.0,94387378.88937426
9146,2020-01-17 00:00:00+00:00,1-year,55178842.138209656,54829225.31302026,349616.82518940105,94387378.88937426
9147,2020-01-17 00:00:00+00:00,1-block,9425071.44278691,9425071.44278691,0.0,94387378.88937426
9148,2020-01-17 00:00:00+00:00,1-day,9425071.44278691,9425071.44278691,0.0,94387378.88937426
9149,2020-01-17 00:00:00+00:00,3-months,4457350.8115608115,4457350.8115608115,0.0,94387378.88937426
9150,2020-01-16 00:00:00+00:00,1-week,12379575.64743267,12379575.64743267,0.0,89024716.85905379
9151,2020-01-16 00:00:00+00:00,1-block,8940644.636567265,8940644.636567265,0.0,89024716.85905379
9152,2020-01-16 00:00:00+00:00,1-month,2918413.0520434063,2918413.0520434063,0.0,89024716.85905379
9153,2020-01-16 00:00:00+00:00,1-year,51539583.56375619,51197421.15608431,342162.4076718842,89024716.85905379
9154,2020-01-16 00:00:00+00:00,1-day,8940644.636567265,8940644.636567265,0.0,89024716.85905379
9155,2020-01-16 00:00:00+00:00,3-months,4305855.322686993,4305855.322686993,0.0,89024716.85905379
9156,2020-01-15 00:00:00+00:00,3-months,4254614.01333522,4254614.01333522,0.0,87354946.97747803
9157,2020-01-15 00:00:00+00:00,1-month,2883682.8312605377,2883682.8312605377,0.0,87354946.97747803
9158,2020-01-15 00:00:00+00:00,1-week,12214648.96204037,12214648.96204037,0.0,87354946.97747803
9159,2020-01-15 00:00:00+00:00,1-year,50425780.736832276,50090961.67119837,334819.0656339089,87354946.97747803
9160,2020-01-15 00:00:00+00:00,1-block,8788110.217004823,8788110.217004823,0.0,87354946.97747803
9161,2020-01-15 00:00:00+00:00,1-day,8788110.217004823,8788110.217004823,0.0,87354946.97747803
9162,2020-01-14 00:00:00+00:00,1-block,8727065.74632451,8727065.74632451,0.0,86595247.5684805
9163,2020-01-14 00:00:00+00:00,1-year,49839892.87241427,49512398.13553058,327494.7368836855,86595247.5684805
9164,2020-01-14 00:00:00+00:00,1-month,2878558.878228526,2878558.878228526,0.0,86595247.5684805
9165,2020-01-14 00:00:00+00:00,1-day,8727065.74632451,8727065.74632451,0.0,86595247.5684805
9166,2020-01-14 00:00:00+00:00,3-months,4247054.082632251,4247054.082632251,0.0,86595247.5684805
9167,2020-01-14 00:00:00+00:00,1-week,12175610.242556438,12175610.242556438,0.0,86595247.5684805
9168,2020-01-13 00:00:00+00:00,1-week,11819489.924624488,11819489.924624488,0.0,85397226.98023808
9169,2020-01-13 00:00:00+00:00,3-months,4105868.298985675,4105868.298985675,0.0,85397226.98023808
9170,2020-01-13 00:00:00+00:00,1-day,8564410.458651945,8564410.458651945,0.0,85397226.98023808
9171,2020-01-13 00:00:00+00:00,1-block,8564410.458651945,8564410.458651945,0.0,85397226.98023808
9172,2020-01-13 00:00:00+00:00,1-month,2782866.2915347354,2782866.2915347354,0.0,85397226.98023808
9173,2020-01-13 00:00:00+00:00,1-year,49560181.5477893,49240001.281781316,320180.2660079801,85397226.98023808
9174,2020-01-12 00:00:00+00:00,3-months,4088955.3380593555,4088955.3380593555,0.0,83979566.99522024
9175,2020-01-12 00:00:00+00:00,1-block,8448562.240205811,8448562.240205811,0.0,83979566.99522024
9176,2020-01-12 00:00:00+00:00,1-year,48482024.87555425,48168928.06568381,313096.8098704377,83979566.99522024
9177,2020-01-12 00:00:00+00:00,1-week,11740059.238732565,11740059.238732565,0.0,83979566.99522024
9178,2020-01-12 00:00:00+00:00,1-day,8448562.240205811,8448562.240205811,0.0,83979566.99522024
9179,2020-01-12 00:00:00+00:00,1-month,2771403.062462452,2771403.062462452,0.0,83979566.99522024
9180,2020-01-11 00:00:00+00:00,1-block,8311794.395827083,8311794.395827083,0.0,82887481.81521806
9181,2020-01-11 00:00:00+00:00,1-week,11466474.900913708,11466474.900913708,0.0,82887481.81521806
9182,2020-01-11 00:00:00+00:00,1-day,8311794.395827083,8311794.395827083,0.0,82887481.81521806
9183,2020-01-11 00:00:00+00:00,1-year,48115407.852851026,47809703.77893027,305704.07392075635,82887481.81521806
9184,2020-01-11 00:00:00+00:00,3-months,3982655.127694866,3982655.127694866,0.0,82887481.81521806
9185,2020-01-11 00:00:00+00:00,1-month,2699355.1421042983,2699355.1421042983,0.0,82887481.81521806
9186,2020-01-10 00:00:00+00:00,1-day,8254330.382963555,8254330.382963555,0.0,82477707.35014415
9187,2020-01-10 00:00:00+00:00,3-months,3930104.8405162636,3930104.8405162636,0.0,82477707.35014415
9188,2020-01-10 00:00:00+00:00,1-block,8254330.382963555,8254330.382963555,0.0,82477707.35014415
9189,2020-01-10 00:00:00+00:00,1-month,2663737.725238801,2663737.725238801,0.0,82477707.35014415
9190,2020-01-10 00:00:00+00:00,1-week,11335098.809580347,11335098.809580347,0.0,82477707.35014415
9191,2020-01-10 00:00:00+00:00,1-year,48040105.20888163,47741478.531686574,298626.67719506245,82477707.35014415
9192,2020-01-09 00:00:00+00:00,1-year,48424104.088041954,48132898.11352226,291205.97451968904,82075688.31778346
9193,2020-01-09 00:00:00+00:00,1-day,8150967.253128437,8150967.253128437,0.0,82075688.31778346
9194,2020-01-09 00:00:00+00:00,1-week,10996664.161504218,10996664.161504218,0.0,82075688.31778346
9195,2020-01-09 00:00:00+00:00,3-months,3786547.6859485903,3786547.6859485903,0.0,82075688.31778346
9196,2020-01-09 00:00:00+00:00,1-month,2566437.8760318225,2566437.8760318225,0.0,82075688.31778346
9197,2020-01-09 00:00:00+00:00,1-block,8150967.253128437,8150967.253128437,0.0,82075688.31778346
9198,2020-01-08 00:00:00+00:00,1-week,11000042.705494016,11000042.705494016,0.0,82013082.49749357
9199,2020-01-08 00:00:00+00:00,1-year,48360565.59264378,48077124.09514562,283441.49749816064,82013082.49749357
9200,2020-01-08 00:00:00+00:00,1-block,8147914.293359314,8147914.293359314,0.0,82013082.49749357
9201,2020-01-08 00:00:00+00:00,1-day,8147914.293359314,8147914.293359314,0.0,82013082.49749357
9202,2020-01-08 00:00:00+00:00,3-months,3788729.173094992,3788729.173094992,0.0,82013082.49749357
9203,2020-01-08 00:00:00+00:00,1-month,2567916.4395421613,2567916.4395421613,0.0,82013082.49749357
9204,2020-01-07 00:00:00+00:00,1-month,2439747.894311516,2439747.894311516,0.0,81163153.32234575
9205,2020-01-07 00:00:00+00:00,1-day,7987180.38285099,7987180.38285099,0.0,81163153.32234575
9206,2020-01-07 00:00:00+00:00,1-year,48604556.69927874,48327857.26295126,276699.43632747536,81163153.32234575
9207,2020-01-07 00:00:00+00:00,3-months,3599628.0407874826,3599628.0407874826,0.0,81163153.32234575
9208,2020-01-07 00:00:00+00:00,1-week,10544859.92226602,10544859.92226602,0.0,81163153.32234575
9209,2020-01-07 00:00:00+00:00,1-block,7987180.38285099,7987180.38285099,0.0,81163153.32234575
9210,2020-01-06 00:00:00+00:00,1-block,7720923.260241514,7720923.260241514,0.0,78135805.35181238
9211,2020-01-06 00:00:00+00:00,1-day,7720923.260241514,7720923.260241514,0.0,78135805.35181238
9212,2020-01-06 00:00:00+00:00,1-year,46480286.97443597,46208558.103024945,271728.87141102966,78135805.35181238
9213,2020-01-06 00:00:00+00:00,1-week,10294296.4089068,10294296.4089068,0.0,78135805.35181238
9214,2020-01-06 00:00:00+00:00,1-month,2391270.8763389504,2391270.8763389504,0.0,78135805.35181238
9215,2020-01-06 00:00:00+00:00,3-months,3528104.571647632,3528104.571647632,0.0,78135805.35181238
9216,2020-01-05 00:00:00+00:00,1-block,7322493.516573853,7322493.516573853,0.0,74401584.49684228
9217,2020-01-05 00:00:00+00:00,1-year,44541038.73874929,44274124.58452453,266914.15422476537,74401584.49684228
9218,2020-01-05 00:00:00+00:00,1-week,9673666.460798055,9673666.460798055,0.0,74401584.49684228
9219,2020-01-05 00:00:00+00:00,1-month,2238777.6696223947,2238777.6696223947,0.0,74401584.49684228
9220,2020-01-05 00:00:00+00:00,1-day,7322493.516573853,7322493.516573853,0.0,74401584.49684228
9221,2020-01-05 00:00:00+00:00,3-months,3303114.5945248445,3303114.5945248445,0.0,74401584.49684228
9222,2020-01-04 00:00:00+00:00,1-month,2160526.7480578027,2160526.7480578027,0.0,73809854.50314951
9223,2020-01-04 00:00:00+00:00,1-week,9393669.155949866,9393669.155949866,0.0,73809854.50314951
9224,2020-01-04 00:00:00+00:00,3-months,3187662.4151672497,3187662.4151672497,0.0,73809854.50314951
9225,2020-01-04 00:00:00+00:00,1-block,7218872.896637719,7218872.896637719,0.0,73809854.50314951
9226,2020-01-04 00:00:00+00:00,1-year,44630250.39069915,44368069.80563462,262180.5850645318,73809854.50314951
9227,2020-01-04 00:00:00+00:00,1-day,7218872.896637719,7218872.896637719,0.0,73809854.50314951
9228,2020-01-03 00:00:00+00:00,1-year,44690646.64569107,44433125.25302841,257521.39266266272,73640859.80970022
9229,2020-01-03 00:00:00+00:00,1-month,2133342.7757634963,2133342.7757634963,0.0,73640859.80970022
9230,2020-01-03 00:00:00+00:00,1-block,7185884.009614868,7185884.009614868,0.0,73640859.80970022
9231,2020-01-03 00:00:00+00:00,3-months,3147554.915060896,3147554.915060896,0.0,73640859.80970022
9232,2020-01-03 00:00:00+00:00,1-day,7185884.009614868,7185884.009614868,0.0,73640859.80970022
9233,2020-01-03 00:00:00+00:00,1-week,9297547.45395502,9297547.45395502,0.0,73640859.80970022
9234,2020-01-02 00:00:00+00:00,3-months,3153061.5788780013,3153061.5788780013,0.0,72867748.4621162
9235,2020-01-02 00:00:00+00:00,1-year,44029201.28164749,43776410.39502789,252790.88661959625,72867748.4621162
9236,2020-01-02 00:00:00+00:00,1-block,7130301.582719832,7130301.582719832,0.0,72867748.4621162
9237,2020-01-02 00:00:00+00:00,1-week,9287807.366022628,9287807.366022628,0.0,72867748.4621162
9238,2020-01-02 00:00:00+00:00,1-month,2137075.070128423,2137075.070128423,0.0,72867748.4621162
9239,2020-01-02 00:00:00+00:00,1-day,7130301.582719832,7130301.582719832,0.0,72867748.4621162
9240,2020-01-01 00:00:00+00:00,1-week,9204787.700918686,9204787.700918686,0.0,72529722.45673783
9241,2020-01-01 00:00:00+00:00,1-block,7088509.823932892,7088509.823932892,0.0,72529722.45673783
9242,2020-01-01 00:00:00+00:00,1-year,43911809.595055655,43663729.681065485,248079.91399017235,72529722.45673783
9243,2020-01-01 00:00:00+00:00,3-months,3120857.590468831,3120857.590468831,0.0,72529722.45673783
9244,2020-01-01 00:00:00+00:00,1-month,2115247.9224288743,2115247.9224288743,0.0,72529722.45673783
9245,2020-01-01 00:00:00+00:00,1-day,7088509.823932892,7088509.823932892,0.0,72529722.45673783
9246,2019-12-31 00:00:00+00:00,1-month,2046616.1845775056,2046616.1845775056,0.0,71393289.09188291
9247,2019-12-31 00:00:00+00:00,1-week,8941315.576274365,8941315.576274365,0.0,71393289.09188291
9248,2019-12-31 00:00:00+00:00,3-months,3019597.6493766475,3019597.6493766475,0.0,71393289.09188291
9249,2019-12-31 00:00:00+00:00,1-year,43484295.75161842,43240770.54574323,243525.20587519818,71393289.09188291
9250,2019-12-31 00:00:00+00:00,1-block,6950731.965017984,6950731.965017984,0.0,71393289.09188291
9251,2019-12-31 00:00:00+00:00,1-day,6950731.965017984,6950731.965017984,0.0,71393289.09188291
9252,2019-12-30 00:00:00+00:00,1-week,8828629.799112625,8828629.799112625,0.0,71005379.59289956
9253,2019-12-30 00:00:00+00:00,1-month,2016392.2820098998,2016392.2820098998,0.0,71005379.59289956
9254,2019-12-30 00:00:00+00:00,1-block,6898814.753630919,6898814.753630919,0.0,71005379.59289956
9255,2019-12-30 00:00:00+00:00,1-day,6898814.753630919,6898814.753630919,0.0,71005379.59289956
9256,2019-12-30 00:00:00+00:00,1-year,43387722.99827108,43148878.13337641,238844.86489466182,71005379.59289956
9257,2019-12-30 00:00:00+00:00,3-months,2975005.0062441146,2975005.0062441146,0.0,71005379.59289956
9258,2019-12-29 00:00:00+00:00,1-week,8813467.333311135,8813467.333311135,0.0,71004997.71208227
9259,2019-12-29 00:00:00+00:00,1-block,6895705.960046891,6895705.960046891,0.0,71004997.71208227
9260,2019-12-29 00:00:00+00:00,1-month,2011844.0765062098,2011844.0765062098,0.0,71004997.71208227
9261,2019-12-29 00:00:00+00:00,3-months,2968294.5391075225,2968294.5391075225,0.0,71004997.71208227
9262,2019-12-29 00:00:00+00:00,1-year,43419979.8430636,43185740.55280506,234239.2902585413,71004997.71208227
9263,2019-12-29 00:00:00+00:00,1-day,6895705.960046891,6895705.960046891,0.0,71004997.71208227
9264,2019-12-28 00:00:00+00:00,1-month,1986500.507584609,1986500.507584609,0.0,70524932.91334474
9265,2019-12-28 00:00:00+00:00,1-day,6840470.754361124,6840470.754361124,0.0,70524932.91334474
9266,2019-12-28 00:00:00+00:00,1-week,8714512.294114575,8714512.294114575,0.0,70524932.91334474
9267,2019-12-28 00:00:00+00:00,1-block,6840470.754361124,6840470.754361124,0.0,70524932.91334474
9268,2019-12-28 00:00:00+00:00,1-year,43212076.21468373,42982590.382257126,229485.83242660185,70524932.91334474
9269,2019-12-28 00:00:00+00:00,3-months,2930902.388239587,2930902.388239587,0.0,70524932.91334474
9270,2019-12-27 00:00:00+00:00,1-week,8652596.453044962,8652596.453044962,0.0,70221422.59134008
9271,2019-12-27 00:00:00+00:00,1-block,6805830.048610207,6805830.048610207,0.0,70221422.59134008
9272,2019-12-27 00:00:00+00:00,1-year,43078992.019434944,42854461.40654666,224530.61288828184,70221422.59134008
9273,2019-12-27 00:00:00+00:00,1-day,6805830.048610207,6805830.048610207,0.0,70221422.59134008
