period,collateral,daily_revenues
2021-08-08,UNIV2LINKETH-A,2.7968559809174525
2021-08-08,UNIV2UNIETH-A,547.0233733953007
2021-08-08,UNIV2USDCETH-A,502.4874729029284
2021-08-08,UNIV2WBTCDAI-A,0.0
2021-08-08,UNIV2WBTCETH-A,1471.8933010280489
2021-08-08,USDC-A,0.0
2021-08-08,USDC-B,51.54737203126227
2021-08-08,USDT-A,0.17732443306076254
2021-08-08,WBTC-A,13800.069401004539
2021-08-08,YFI-A,1024.7632944968298
2021-08-08,ZRX-A,159.81200117149723
2021-08-07,AAVE-A,49.631682086175466
2021-08-07,BAL-A,2.197184257079593
2021-08-07,BAT-A,172.87648853390743
2021-08-07,COMP-A,2.0328774711960813
2021-08-07,ETH-A,86173.68419859796
2021-08-07,ETH-B,10266.873681049245
2021-08-07,ETH-C,2665.7985566288376
2021-08-07,GUSD-A,0.0
2021-08-07,KNC-A,-39.711024108187765
2021-08-07,LINK-A,1036.253708088435
2021-08-07,LRC-A,95.95655724296904
2021-08-07,MANA-A,162.24720428546001
2021-08-07,PAXUSD-A,1862.7242336961708
2021-08-07,PSM-USDC-A,0.0
2021-08-07,RENBTC-A,184.59698737628696
2021-08-07,RWA001-A,2.6629571330908484e-09
2021-08-07,RWA002-A,409.2693795484631
2021-08-07,RWA003-A,
2021-08-07,RWA004-A,
2021-08-07,RWA005-A,
2021-08-07,RWA006-A,
2021-08-07,TUSD-A,804.389801386573
2021-08-07,UNI-A,197.87966791403295
2021-08-07,UNIV2AAVEETH-A,0.0
2021-08-07,UNIV2DAIETH-A,1793.634411087437
2021-08-07,UNIV2DAIUSDC-A,0.0
2021-08-07,UNIV2DAIUSDT-A,0.0
2021-08-07,UNIV2ETHUSDT-A,5.0940418283266915
2021-08-07,UNIV2LINKETH-A,2.7921676873518315
2021-08-07,UNIV2UNIETH-A,473.73907032848206
2021-08-07,UNIV2USDCETH-A,543.0706672011345
2021-08-07,UNIV2WBTCDAI-A,0.0
2021-08-07,UNIV2WBTCETH-A,1462.0792164035474
2021-08-07,USDC-A,0.0
2021-08-07,USDC-B,51.40797483124129
2021-08-07,USDT-A,0.17700419207947019
2021-08-07,WBTC-A,14637.208436880423
2021-08-07,YFI-A,1466.2170538601426
2021-08-07,ZRX-A,159.53988796213605
2021-08-06,AAVE-A,51.18461253460633
2021-08-06,BAL-A,2.1988034810431554
2021-08-06,BAT-A,172.99001842073474
2021-08-06,COMP-A,1.9889212243791665
2021-08-06,ETH-A,89851.734130774
2021-08-06,ETH-B,10188.143968940683
2021-08-06,ETH-C,2353.6106801441947
2021-08-06,GUSD-A,0.0
2021-08-06,KNC-A,-39.73606104504269
2021-08-06,LINK-A,1002.3608991549355
2021-08-06,LRC-A,96.01957296694933
2021-08-06,MANA-A,162.35805122746882
2021-08-06,PAXUSD-A,1864.096975971649
2021-08-06,PSM-USDC-A,0.0
2021-08-06,RENBTC-A,206.3162369547604
2021-08-06,RWA001-A,2.6647764596931382e-09
2021-08-06,RWA002-A,493.8599762120221
2021-08-06,RWA003-A,
2021-08-06,RWA004-A,
2021-08-06,RWA005-A,
2021-08-06,RWA006-A,
2021-08-06,TUSD-A,804.9825997548724
2021-08-06,UNI-A,217.4562275523872
2021-08-06,UNIV2AAVEETH-A,0.0
2021-08-06,UNIV2DAIETH-A,1740.6465338004796
2021-08-06,UNIV2DAIUSDC-A,0.0
2021-08-06,UNIV2DAIUSDT-A,0.0
2021-08-06,UNIV2ETHUSDT-A,5.097658312060041
2021-08-06,UNIV2LINKETH-A,2.794075290327684
2021-08-06,UNIV2UNIETH-A,437.97463019859134
2021-08-06,UNIV2USDCETH-A,606.2776789908648
2021-08-06,UNIV2WBTCDAI-A,0.0
2021-08-06,UNIV2WBTCETH-A,1427.016442294815
2021-08-06,USDC-A,0.0
2021-08-06,USDC-B,51.39014736979283
2021-08-06,USDT-A,0.17710212096669115
2021-08-06,WBTC-A,13601.482807306116
2021-08-06,YFI-A,1225.8489486599876
2021-08-06,ZRX-A,159.64465955703824
2021-08-05,AAVE-A,44.80992131427174
2021-08-05,BAL-A,2.1982855989286265
2021-08-05,BAT-A,172.9354026199197
2021-08-05,COMP-A,1.965738907151448
2021-08-05,ETH-A,85194.99270627256
2021-08-05,ETH-B,12727.282397950063
2021-08-05,ETH-C,2373.736762562697
2021-08-05,GUSD-A,0.0
2021-08-05,KNC-A,-39.7224740539595
2021-08-05,LINK-A,691.4565558320378
2021-08-05,LRC-A,95.98925800473714
2021-08-05,MANA-A,162.31108948724798
2021-08-05,PAXUSD-A,1863.6579269652573
2021-08-05,PSM-USDC-A,0.0
2021-08-05,RENBTC-A,173.72980797831133
2021-08-05,RWA001-A,2.6640056784543845e-09
2021-08-05,RWA002-A,379.0667660439269
2021-08-05,TUSD-A,804.793002960746
2021-08-05,UNI-A,291.1362035683693
2021-08-05,UNIV2AAVEETH-A,0.0
2021-08-05,UNIV2DAIETH-A,1740.213011616766
2021-08-05,UNIV2DAIUSDC-A,0.0
2021-08-05,UNIV2DAIUSDT-A,0.0
2021-08-05,UNIV2ETHUSDT-A,5.09632007198538
2021-08-05,UNIV2LINKETH-A,2.793267109661867
2021-08-05,UNIV2UNIETH-A,437.859652856852
2021-08-05,UNIV2USDCETH-A,637.0517672499574
2021-08-05,UNIV2WBTCDAI-A,0.0
2021-08-05,UNIV2WBTCETH-A,1426.6418211504829
2021-08-05,USDC-A,0.0
2021-08-05,USDC-B,51.32238870524641
2021-08-05,USDT-A,0.17702789778835581
2021-08-05,WBTC-A,14235.46370426735
2021-08-05,YFI-A,1007.6796210002044
2021-08-05,ZRX-A,159.59425710603472
2021-08-04,AAVE-A,42.591647468264746
2021-08-04,BAL-A,2.1977423164729917
2021-08-04,BAT-A,172.8787993942808
2021-08-04,COMP-A,1.965253096089803
2021-08-04,ETH-A,92645.73325892532
2021-08-04,ETH-B,9386.455192574304
2021-08-04,ETH-C,2652.7490923814976
2021-08-04,GUSD-A,0.0
2021-08-04,KNC-A,-39.70843148058643
2021-08-04,LINK-A,1018.1137703551722
2021-08-04,LRC-A,95.95783990556579
2021-08-04,MANA-A,162.2622588502526
2021-08-04,PAXUSD-A,1863.1973441112737
2021-08-04,PSM-USDC-A,0.0
2021-08-04,RENBTC-A,214.76073780312288
2021-08-04,RWA001-A,2.6632042230846424e-09
2021-08-04,RWA002-A,424.09175716184336
2021-08-04,TUSD-A,804.5941070942856
2021-08-04,UNI-A,237.47220156657247
2021-08-04,UNIV2AAVEETH-A,0.0
2021-08-04,UNIV2DAIETH-A,1739.7593986702002
2021-08-04,UNIV2DAIUSDC-A,0.0
2021-08-04,UNIV2DAIUSDT-A,0.0
2021-08-04,UNIV2ETHUSDT-A,5.094923045480854
2021-08-04,UNIV2LINKETH-A,2.7924267665116
2021-08-04,UNIV2UNIETH-A,437.7396247715544
2021-08-04,UNIV2USDCETH-A,637.0580774032933
2021-08-04,UNIV2WBTCDAI-A,0.0
2021-08-04,UNIV2WBTCETH-A,1426.2507435869745
2021-08-04,USDC-A,0.0
2021-08-04,USDC-B,51.25413606083518
2021-08-04,USDT-A,0.17695165773852586
2021-08-04,WBTC-A,15906.528637946642
2021-08-04,YFI-A,1441.9794897470706
2021-08-04,ZRX-A,159.5420205505996
2021-08-03,AAVE-A,58.471513303975854
2021-08-03,BAL-A,2.1976569724373682
2021-08-03,BAT-A,172.85822520097025
2021-08-03,COMP-A,1.9651767802137403
2021-08-03,ETH-A,85689.0250020649
2021-08-03,ETH-B,11775.109959536547
2021-08-03,ETH-C,2848.328086087376
2021-08-03,GUSD-A,0.0
2021-08-03,KNC-A,-39.7026650073489
2021-08-03,LINK-A,795.7472908043787
2021-08-03,LRC-A,95.94642002554119
2021-08-03,MANA-A,162.24724239068087
2021-08-03,PAXUSD-A,1863.124991324818
2021-08-03,PSM-USDC-A,0.0
2021-08-03,RENBTC-A,193.6125285148313
2021-08-03,RWA001-A,2.6629577585103747e-09
2021-08-03,RWA002-A,430.004201317358
2021-08-03,TUSD-A,804.5628626177956
2021-08-03,UNI-A,186.69903906274132
2021-08-03,UNIV2AAVEETH-A,0.0
2021-08-03,UNIV2DAIETH-A,1739.668305090866
2021-08-03,UNIV2DAIUSDC-A,0.0
2021-08-03,UNIV2DAIUSDT-A,0.0
2021-08-03,UNIV2ETHUSDT-A,5.094587695125902
2021-08-03,UNIV2LINKETH-A,2.792168343117623
2021-08-03,UNIV2UNIETH-A,437.7108125329331
2021-08-03,UNIV2USDCETH-A,647.9109409534607
2021-08-03,UNIV2WBTCDAI-A,0.0
2021-08-03,UNIV2WBTCETH-A,1419.1461574263096
2021-08-03,USDC-A,0.0
2021-08-03,USDC-B,51.19664561652858
2021-08-03,USDT-A,0.17691230770762714
2021-08-03,WBTC-A,13761.767320227482
2021-08-03,YFI-A,1170.9782541416873
2021-08-03,ZRX-A,159.5230335586523
2021-08-02,AAVE-A,47.89268013393579
2021-08-02,BAL-A,2.1908559884111964
2021-08-02,BAT-A,172.30949352248766
2021-08-02,COMP-A,1.9590952415302874
2021-08-02,ETH-A,81333.85528782781
2021-08-02,ETH-B,7081.151800186892
2021-08-02,ETH-C,1977.3845832986615
2021-08-02,GUSD-A,0.0
2021-08-02,KNC-A,-39.575594578987356
2021-08-02,LINK-A,981.6621639628825
2021-08-02,LRC-A,95.64184186593205
2021-08-02,MANA-A,161.73646901954683
2021-08-02,PAXUSD-A,1857.3592674362944
2021-08-02,PSM-USDC-A,0.0
2021-08-02,RENBTC-A,192.46841557330958
2021-08-02,RWA001-A,2.6545744547853925e-09
2021-08-02,RWA002-A,428.6448199755853
2021-08-02,TUSD-A,802.0730203697372
2021-08-02,UNI-A,244.5952153605523
2021-08-02,UNIV2AAVEETH-A,0.0
2021-08-02,UNIV2DAIETH-A,1734.1938281727898
2021-08-02,UNIV2DAIUSDC-A,0.0
2021-08-02,UNIV2DAIUSDT-A,0.0
2021-08-02,UNIV2ETHUSDT-A,5.078684856975324
2021-08-02,UNIV2LINKETH-A,2.7833782692995808
2021-08-02,UNIV2UNIETH-A,436.3444911297057
2021-08-02,UNIV2USDCETH-A,672.5230002979526
2021-08-02,UNIV2WBTCDAI-A,0.0
2021-08-02,UNIV2WBTCETH-A,1411.2606322726422
2021-08-02,USDC-A,0.0
2021-08-02,USDC-B,50.983026383985106
2021-08-02,USDT-A,0.17633250338744244
2021-08-02,WBTC-A,12959.38071346726
2021-08-02,YFI-A,719.5846864566822
2021-08-02,ZRX-A,159.0166339247355
2021-08-01,AAVE-A,38.83874853112854
2021-08-01,BAL-A,2.203871253659133
2021-08-01,BAT-A,173.31923977360182
2021-08-01,COMP-A,1.9707336807291043
2021-08-01,ETH-A,88021.8971941316
2021-08-01,ETH-B,9999.309286492182
2021-08-01,ETH-C,2188.308544695821
2021-08-01,GUSD-A,0.0
2021-08-01,KNC-A,-39.80646704451152
2021-08-01,LINK-A,815.9680554129897
2021-08-01,LRC-A,96.20231006358927
2021-08-01,MANA-A,162.6885620954513
2021-08-01,PAXUSD-A,1868.3933215476868
2021-08-01,PSM-USDC-A,0.0
2021-08-01,RENBTC-A,193.39823694058674
2021-08-01,RWA001-A,2.6702011218765884e-09
2021-08-01,RWA002-A,431.1624015856991
2021-08-01,TUSD-A,806.8379127969645
2021-08-01,UNI-A,257.0466011005417
2021-08-01,UNIV2AAVEETH-A,0.0
2021-08-01,UNIV2DAIETH-A,1741.7803751485876
2021-08-01,UNIV2DAIUSDC-A,0.0
2021-08-01,UNIV2DAIUSDT-A,0.0
2021-08-01,UNIV2ETHUSDT-A,5.108718040160202
2021-08-01,UNIV2LINKETH-A,2.7997631650122647
2021-08-01,UNIV2UNIETH-A,438.92484695072346
2021-08-01,UNIV2USDCETH-A,522.4377347457744
2021-08-01,UNIV2WBTCDAI-A,0.0
2021-08-01,UNIV2WBTCETH-A,1419.6062276943462
2021-08-01,USDC-A,0.0
2021-08-01,USDC-B,51.23037116939108
2021-08-01,USDT-A,0.1773474904547808
2021-08-01,WBTC-A,15682.491945030453
2021-08-01,YFI-A,963.4607388466449
2021-08-01,ZRX-A,159.9484830451053
2021-07-31,AAVE-A,50.765777680658296
2021-07-31,BAL-A,2.196129138776909
2021-07-31,BAT-A,172.69651243179322
2021-07-31,COMP-A,1.9638105691666028
2021-07-31,ETH-A,83889.14105594665
2021-07-31,ETH-B,10084.041790231126
2021-07-31,ETH-C,2368.114967437833
2021-07-31,GUSD-A,0.0
2021-07-31,KNC-A,-38.9733035817905
2021-07-31,LINK-A,875.6085189687625
2021-07-31,LRC-A,95.85665998515597
2021-07-31,MANA-A,162.10832567770134
2021-07-31,PAXUSD-A,1861.829727727683
2021-07-31,PSM-USDC-A,0.0
2021-07-31,RENBTC-A,156.6452265881139
2021-07-31,RWA001-A,2.660677723835118e-09
2021-07-31,RWA002-A,429.61893484531674
2021-07-31,TUSD-A,804.003522266285
2021-07-31,UNI-A,208.4034496445739
2021-07-31,UNIV2AAVEETH-A,0.0
2021-07-31,UNIV2DAIETH-A,1732.3693930129139
2021-07-31,UNIV2DAIUSDC-A,0.0
2021-07-31,UNIV2DAIUSDT-A,0.0
2021-07-31,UNIV2ETHUSDT-A,5.090633760700618
2021-07-31,UNIV2LINKETH-A,2.7897776778428485
2021-07-31,UNIV2UNIETH-A,437.3711030307003
2021-07-31,UNIV2USDCETH-A,849.6075490200843
2021-07-31,UNIV2WBTCDAI-A,0.0
2021-07-31,UNIV2WBTCETH-A,1414.5809834858433
2021-07-31,USDC-A,0.0
2021-07-31,USDC-B,50.99505682462005
2021-07-31,USDT-A,0.1766920008379433
2021-07-31,WBTC-A,13712.511287002355
2021-07-31,YFI-A,680.4934758925614
2021-07-31,ZRX-A,159.37379616208466
2021-07-30,AAVE-A,52.24845728830671
2021-07-30,BAL-A,2.200495172512377
2021-07-30,BAT-A,173.02596355182828
2021-07-30,COMP-A,1.9677147399385566
2021-07-30,ETH-A,85197.51632648929
2021-07-30,ETH-B,12090.422381590774
2021-07-30,ETH-C,2663.6714176484115
2021-07-30,GUSD-A,0.0
2021-07-30,KNC-A,-38.70353809902531
2021-07-30,LINK-A,1002.4048589217414
2021-07-30,LRC-A,96.03952461600602
2021-07-30,MANA-A,162.42187839269988
2021-07-30,PAXUSD-A,1865.5311545961786
2021-07-30,PSM-USDC-A,0.0
2021-07-30,RENBTC-A,189.88451078904507
2021-07-30,RWA001-A,2.6658240525048942e-09
2021-07-30,RWA002-A,430.4441987259984
2021-07-30,TUSD-A,805.6019284982631
2021-07-30,UNI-A,291.7424623287875
2021-07-30,UNIV2AAVEETH-A,0.0
2021-07-30,UNIV2DAIETH-A,1735.7899542833254
2021-07-30,UNIV2DAIUSDC-A,0.0
2021-07-30,UNIV2DAIUSDT-A,0.0
2021-07-30,UNIV2ETHUSDT-A,5.100616522283128
2021-07-30,UNIV2LINKETH-A,2.795173713866742
2021-07-30,UNIV2UNIETH-A,438.01166011140606
2021-07-30,UNIV2USDCETH-A,708.6776592420143
2021-07-30,UNIV2WBTCDAI-A,0.0
2021-07-30,UNIV2WBTCETH-A,1417.3549847912027
2021-07-30,USDC-A,0.0
2021-07-30,USDC-B,51.04108505921255
2021-07-30,USDT-A,0.17701076569927887
2021-07-30,WBTC-A,14447.164687403221
2021-07-30,YFI-A,496.60540779971467
2021-07-30,ZRX-A,159.67783169187322
2021-07-29,AAVE-A,46.317954728113975
2021-07-29,BAL-A,2.1975354882017957
2021-07-29,BAT-A,172.77937746880707
2021-07-29,COMP-A,1.9650681472460372
2021-07-29,ETH-A,90059.49641004605
2021-07-29,ETH-B,9502.056084106849
2021-07-29,ETH-C,2144.319076457067
2021-07-29,GUSD-A,0.0
2021-07-29,KNC-A,-38.64736629083163
2021-07-29,LINK-A,969.8822777783232
2021-07-29,LRC-A,95.9026549248675
2021-07-29,MANA-A,162.1947006381172
2021-07-29,PAXUSD-A,1863.0219996758997
2021-07-29,PSM-USDC-A,0.0
2021-07-29,RENBTC-A,231.14088371813236
2021-07-29,RWA001-A,2.6620953927433305e-09
2021-07-29,RWA002-A,379.10573434073984
2021-07-29,TUSD-A,804.5183872034971
2021-07-29,UNI-A,312.18186214132095
2021-07-29,UNIV2AAVEETH-A,0.0
2021-07-29,UNIV2DAIETH-A,1733.4318352780606
2021-07-29,UNIV2DAIUSDC-A,0.0
2021-07-29,UNIV2DAIUSDT-A,0.0
2021-07-29,UNIV2ETHUSDT-A,5.093618574462019
2021-07-29,UNIV2LINKETH-A,2.7912641341089617
2021-07-29,UNIV2UNIETH-A,437.3020642029344
2021-07-29,UNIV2USDCETH-A,755.3189734973721
2021-07-29,UNIV2WBTCDAI-A,0.0
2021-07-29,UNIV2WBTCETH-A,1415.410400997415
2021-07-29,USDC-A,0.0
2021-07-29,USDC-B,50.91719659969373
2021-07-29,USDT-A,0.17674021394906655
2021-07-29,WBTC-A,14221.471762208721
2021-07-29,YFI-A,559.3775616157261
2021-07-29,ZRX-A,159.45026855479279
2021-07-28,AAVE-A,46.3290221993864
2021-07-28,BAL-A,2.1980605796275414
2021-07-28,BAT-A,172.8439439371158
2021-07-28,COMP-A,1.733617085827968
2021-07-28,ETH-A,75707.17998042698
2021-07-28,ETH-B,8256.147540974818
2021-07-28,ETH-C,2379.4470399534875
2021-07-28,GUSD-A,0.0
2021-07-28,KNC-A,-38.65248730229615
2021-07-28,LINK-A,873.5883645409879
2021-07-28,LRC-A,95.91787753981747
2021-07-28,MANA-A,162.2247403453603
2021-07-28,PAXUSD-A,1863.4671605769447
2021-07-28,PSM-USDC-A,0.0
2021-07-28,RENBTC-A,192.8919655814637
2021-07-28,RWA001-A,2.6625884333046836e-09
2021-07-28,RWA002-A,345.64511438381334
2021-07-28,TUSD-A,804.7106233285758
2021-07-28,UNI-A,274.5996573500016
2021-07-28,UNIV2AAVEETH-A,0.0
2021-07-28,UNIV2DAIETH-A,1733.822571165513
2021-07-28,UNIV2DAIUSDC-A,0.0
2021-07-28,UNIV2DAIUSDT-A,0.0
2021-07-28,UNIV2ETHUSDT-A,5.094698139278461
2021-07-28,UNIV2LINKETH-A,4.023979727427561
2021-07-28,UNIV2UNIETH-A,437.3947480024317
2021-07-28,UNIV2USDCETH-A,755.4790592550822
2021-07-28,UNIV2WBTCDAI-A,0.0
2021-07-28,UNIV2WBTCETH-A,1415.7103895512114
2021-07-28,USDC-A,0.0
2021-07-28,USDC-B,50.87420097900787
2021-07-28,USDT-A,0.17674998974356593
2021-07-28,WBTC-A,17048.05326604243
2021-07-28,YFI-A,508.16785811163567
2021-07-28,ZRX-A,159.47557807353112
2021-07-27,AAVE-A,46.14281428747488
2021-07-27,BAL-A,2.1965254803514376
2021-07-27,BAT-A,172.72772400025784
2021-07-27,COMP-A,2.12796454908095
2021-07-27,ETH-A,83268.69315171805
2021-07-27,ETH-B,9932.444982426132
2021-07-27,ETH-C,2475.930002437117
2021-07-27,GUSD-A,0.0
2021-07-27,KNC-A,-38.62138340266586
2021-07-27,LINK-A,653.7212936863837
2021-07-27,LRC-A,95.84320428265927
2021-07-27,MANA-A,162.10273683957615
2021-07-27,PAXUSD-A,1862.1657373515077
2021-07-27,PSM-USDC-A,0.0
2021-07-27,RENBTC-A,192.39182401134858
2021-07-27,RWA001-A,2.6605859944495997e-09
2021-07-27,RWA002-A,434.31010803005057
2021-07-27,TUSD-A,804.1486230330456
2021-07-27,UNI-A,275.7577192550086
2021-07-27,UNIV2AAVEETH-A,0.0
2021-07-27,UNIV2DAIETH-A,1732.588251608673
2021-07-27,UNIV2DAIUSDC-A,0.0
2021-07-27,UNIV2DAIUSDT-A,0.0
2021-07-27,UNIV2ETHUSDT-A,5.0910026575880405
2021-07-27,UNIV2LINKETH-A,4.020953434194449
2021-07-27,UNIV2UNIETH-A,437.0774800822252
2021-07-27,UNIV2USDCETH-A,729.152285554954
2021-07-27,UNIV2WBTCDAI-A,0.0
2021-07-27,UNIV2WBTCETH-A,1414.6834922394376
2021-07-27,USDC-A,0.0
2021-07-27,USDC-B,50.78361835406209
2021-07-27,USDT-A,0.17659412934603547
2021-07-27,WBTC-A,12471.746527973855
2021-07-27,YFI-A,512.6871337443453
2021-07-27,ZRX-A,159.3514243583179
2021-07-26,AAVE-A,46.15207694215215
2021-07-26,BAL-A,2.1979407533125004
2021-07-26,BAT-A,172.82515824039547
2021-07-26,COMP-A,1.8972656089330773
2021-07-26,ETH-A,84353.66181605162
2021-07-26,ETH-B,8397.497070178772
2021-07-26,ETH-C,2969.3390102512444
2021-07-26,GUSD-A,0.0
2021-07-26,KNC-A,-38.64215639312011
2021-07-26,LINK-A,1120.7354044928961
2021-07-26,LRC-A,71.67396941651788
2021-07-26,MANA-A,162.19847061491802
2021-07-26,PAXUSD-A,1863.3655744763971
2021-07-26,PSM-USDC-A,0.0
2021-07-26,RENBTC-A,190.39013086260823
2021-07-26,RWA001-A,2.6621572692277817e-09
2021-07-26,RWA002-A,364.3906536764215
2021-07-26,TUSD-A,804.6667548794708
2021-07-26,UNI-A,272.2916910726137
2021-07-26,UNIV2AAVEETH-A,0.0
2021-07-26,UNIV2DAIETH-A,1734.1344286588692
2021-07-26,UNIV2DAIUSDC-A,0.0
2021-07-26,UNIV2DAIUSDT-A,0.0
2021-07-26,UNIV2ETHUSDT-A,5.094145420048722
2021-07-26,UNIV2LINKETH-A,4.023328107566622
2021-07-26,UNIV2UNIETH-A,437.3472954386882
2021-07-26,UNIV2USDCETH-A,676.999753912472
2021-07-26,UNIV2WBTCDAI-A,0.0
2021-07-26,UNIV2WBTCETH-A,1415.5568004013435
2021-07-26,USDC-A,0.0
2021-07-26,USDC-B,50.76131093176562
2021-07-26,USDT-A,0.1766754778438416
2021-07-26,WBTC-A,15309.612293693877
2021-07-26,YFI-A,517.1252514939051
2021-07-26,ZRX-A,159.44131314158685
2021-07-25,AAVE-A,35.966053775341756
2021-07-25,BAL-A,2.196888955149939
2021-07-25,BAT-A,172.72860276509164
2021-07-25,COMP-A,1.896357695251437
2021-07-25,ETH-A,99440.05992028902
2021-07-25,ETH-B,9523.131295596395
2021-07-25,ETH-C,1784.7301189976724
2021-07-25,GUSD-A,0.0
2021-07-25,KNC-A,-38.61955493192072
2021-07-25,LINK-A,676.2759308449724
2021-07-25,LRC-A,119.69101952555846
2021-07-25,MANA-A,161.84204550690922
2021-07-25,PAXUSD-A,1862.473883249297
2021-07-25,PSM-USDC-A,0.0
2021-07-25,RENBTC-A,187.63558507336452
2021-07-25,RWA001-A,2.660740382943669e-09
2021-07-25,RWA002-A,364.1918812667371
2021-07-25,TUSD-A,804.281691263456
2021-07-25,UNI-A,197.9997351620553
2021-07-25,UNIV2AAVEETH-A,0.0
2021-07-25,UNIV2DAIETH-A,1733.2811289280883
2021-07-25,UNIV2DAIUSDC-A,0.0
2021-07-25,UNIV2DAIUSDT-A,0.0
2021-07-25,UNIV2ETHUSDT-A,5.091570242166874
2021-07-25,UNIV2LINKETH-A,4.021186762095416
2021-07-25,UNIV2UNIETH-A,437.126208879701
2021-07-25,UNIV2USDCETH-A,677.392727707743
2021-07-25,UNIV2WBTCDAI-A,0.0
2021-07-25,UNIV2WBTCETH-A,1414.84121215988
2021-07-25,USDC-A,0.0
2021-07-25,USDC-B,50.68207106542419
2021-07-25,USDT-A,0.1765585145744695
2021-07-25,WBTC-A,13570.45965847839
2021-07-25,YFI-A,507.75054029424405
2021-07-25,ZRX-A,159.3522350702563
2021-07-24,AAVE-A,54.50985484242424
2021-07-24,BAL-A,2.189682743083637
2021-07-24,BAT-A,172.14824025584232
2021-07-24,COMP-A,1.8901372826659437
2021-07-24,ETH-A,64414.53276529086
2021-07-24,ETH-B,12077.770069690003
2021-07-24,ETH-C,2490.119373786483
2021-07-24,GUSD-A,0.0
2021-07-24,KNC-A,-38.488787253337335
2021-07-24,LINK-A,971.9697249581948
2021-07-24,LRC-A,95.14695187565115
2021-07-24,MANA-A,161.1682578075401
2021-07-24,PAXUSD-A,1856.3646159878904
2021-07-24,PSM-USDC-A,0.0
2021-07-24,RENBTC-A,186.88013957508912
2021-07-24,RWA001-A,2.6518704477683407e-09
2021-07-24,RWA002-A,356.40047166504695
2021-07-24,TUSD-A,802.1867875523988
2021-07-24,UNI-A,334.41302933508484
2021-07-24,UNIV2AAVEETH-A,0.0
2021-07-24,UNIV2DAIETH-A,1619.3597448999585
2021-07-24,UNIV2DAIUSDC-A,0.0
2021-07-24,UNIV2DAIUSDT-A,0.0
2021-07-24,UNIV2ETHUSDT-A,5.074732199393511
2021-07-24,UNIV2LINKETH-A,4.007781596324146
2021-07-24,UNIV2UNIETH-A,399.6987357119169
2021-07-24,UNIV2USDCETH-A,631.7704240903665
2021-07-24,UNIV2WBTCDAI-A,0.0
2021-07-24,UNIV2WBTCETH-A,1338.1985109416546
2021-07-24,USDC-A,0.0
2021-07-24,USDC-B,50.46121641922697
2021-07-24,USDT-A,0.17594712393359918
2021-07-24,WBTC-A,14243.549048206653
2021-07-24,YFI-A,505.37340690234555
2021-07-24,ZRX-A,158.8168167230956
2021-07-23,AAVE-A,44.79816881403025
2021-07-23,BAL-A,2.1997957036237104
2021-07-23,BAT-A,172.92944784559197
2021-07-23,COMP-A,1.898866804700722
2021-07-23,ETH-A,82731.61795447422
2021-07-23,ETH-B,7578.653304299621
2021-07-23,ETH-C,2298.214395445422
2021-07-23,GUSD-A,0.0
2021-07-23,KNC-A,-38.66243665107311
2021-07-23,LINK-A,829.1136469113121
2021-07-23,LRC-A,95.57872812173034
2021-07-23,MANA-A,161.9039189986181
2021-07-23,PAXUSD-A,1864.9381603375327
2021-07-23,PSM-USDC-A,0.0
2021-07-23,RENBTC-A,186.71899968983797
2021-07-23,RWA001-A,2.6639750532206097e-09
2021-07-23,RWA002-A,354.70451452378046
2021-07-23,TUSD-A,806.1659355220766
2021-07-23,UNI-A,270.39050566873965
2021-07-23,UNIV2AAVEETH-A,0.0
2021-07-23,UNIV2DAIETH-A,1572.1860278895854
2021-07-23,UNIV2DAIUSDC-A,0.0
2021-07-23,UNIV2DAIUSDT-A,0.0
2021-07-23,UNIV2ETHUSDT-A,5.098032193214944
2021-07-23,UNIV2LINKETH-A,4.026075331224806
2021-07-23,UNIV2UNIETH-A,383.36871750910115
2021-07-23,UNIV2USDCETH-A,571.5348590243688
2021-07-23,UNIV2WBTCDAI-A,0.0
2021-07-23,UNIV2WBTCETH-A,1308.0123094437008
2021-07-23,USDC-A,0.0
2021-07-23,USDC-B,50.639430994305485
2021-07-23,USDT-A,0.17672731797419455
2021-07-23,WBTC-A,13827.17319624147
2021-07-23,YFI-A,480.0693646240146
2021-07-23,ZRX-A,159.53752639993908
2021-07-22,AAVE-A,44.585093176777846
2021-07-22,BAL-A,2.1986167283407227
2021-07-22,BAT-A,172.82289465389238
2021-07-22,COMP-A,1.8978491115464258
2021-07-22,ETH-A,80185.41603888504
2021-07-22,ETH-B,10852.842317507893
2021-07-22,ETH-C,2244.1353278036504
2021-07-22,GUSD-A,0.0
2021-07-22,KNC-A,-38.63760028020686
2021-07-22,LINK-A,975.8978502555449
2021-07-22,LRC-A,95.51983578923961
2021-07-22,MANA-A,161.80844634949776
2021-07-22,PAXUSD-A,1863.938651159605
2021-07-22,PSM-USDC-A,0.0
2021-07-22,RENBTC-A,185.04435715727223
2021-07-22,RWA001-A,2.6624041415521673e-09
2021-07-22,RWA002-A,377.6331507465239
2021-07-22,TUSD-A,805.7338728035243
2021-07-22,UNI-A,256.789867789037
2021-07-22,UNIV2AAVEETH-A,0.0
2021-07-22,UNIV2DAIETH-A,1571.3221401675382
2021-07-22,UNIV2DAIUSDC-A,0.0
2021-07-22,UNIV2DAIUSDT-A,0.0
2021-07-22,UNIV2ETHUSDT-A,5.095162258898706
2021-07-22,UNIV2LINKETH-A,4.023701206621723
