dt,annual_revenues,asset,blended_rate,collateral,revenues,total_annual_revenues,total_asset,total_blended_rate
2021-10-06 00:00:00+00:00,1297371.9523454595,98591012.19179943,0.01315913006168905,Others,3516.4623415866167,53603804.99217303,6542370574.504173,0.00819333059503978
2021-10-06 00:00:00+00:00,306384.1696481553,8742414.321841342,0.035045716019510745,RWA,708.6037707739999,53603804.99217303,6542370574.504173,0.00819333059503978
2021-10-06 00:00:00+00:00,940013.7133233887,3738471497.2982726,0.00025144332757457696,Stablecoins,2558.5796251243855,53603804.99217303,6542370574.504173,0.00819333059503978
2021-10-06 00:00:00+00:00,7062731.551502718,353136666.62536824,0.019999994956613643,WBTC,18236.034695910555,53603804.99217303,6542370574.504173,0.00819333059503978
2021-10-05 00:00:00+00:00,41536868.23998473,2143357874.8687556,0.019379343378449182,ETH,117912.21268156107,51780706.822676964,6437689909.755261,0.008043367659602835
2021-10-05 00:00:00+00:00,1154468.8292347305,128168006.19195865,0.009007464994857372,Liquidity Pools,3123.196588766584,51780706.822676964,6437689909.755261,0.008043367659602835
2021-10-05 00:00:00+00:00,1293797.4553406357,98336245.77823013,0.013156872576348233,Others,3522.380422274966,51780706.822676964,6437689909.755261,0.008043367659602835
2021-10-05 00:00:00+00:00,302290.05910257885,8625441.221189717,0.03504632996164382,RWA,922.4288524970648,51780706.822676964,6437689909.755261,0.008043367659602835
2021-10-05 00:00:00+00:00,939987.8736088487,3731537540.7978477,0.00025190363578865885,Stablecoins,2553.3788299498237,51780706.822676964,6437689909.755261,0.008043367659602835
2021-10-05 00:00:00+00:00,6553294.365405432,327664800.89728093,0.019999994956613643,WBTC,18729.955965020352,51780706.822676964,6437689909.755261,0.008043367659602835
2021-10-04 00:00:00+00:00,41044224.99305475,2126794597.7685695,0.01929863139398525,ETH,103955.86575712054,51054595.29834371,6409267572.096682,0.007965745652532039
2021-10-04 00:00:00+00:00,1153714.3917233853,128129882.9953699,0.009004256967635536,Liquidity Pools,3143.605924065302,51054595.29834371,6409267572.096682,0.007965745652532039
2021-10-04 00:00:00+00:00,1271855.9595440468,97067527.46379806,0.013102795474195975,Others,3143.4497320356104,51054595.29834371,6409267572.096682,0.007965745652532039
2021-10-04 00:00:00+00:00,304092.3569698539,8691220.984852605,0.0349884507021324,RWA,821.4719847723317,51054595.29834371,6409267572.096682,0.007965745652532039
2021-10-04 00:00:00+00:00,939962.0866920911,3731546987.4190173,0.00025189608756400264,Stablecoins,2570.50926194923,51054595.29834371,6409267572.096682,0.007965745652532039
2021-10-04 00:00:00+00:00,6340745.510359584,317037355.4650729,0.019999994956613643,WBTC,17599.412295941347,51054595.29834371,6409267572.096682,0.007965745652532039
2021-10-03 00:00:00+00:00,40501721.03642441,2113825725.16167,0.019160387989566527,ETH,109946.78294769814,50367154.27707455,6388773949.195369,0.007883696414617709
2021-10-03 00:00:00+00:00,1153659.5996281577,127926739.38944583,0.009018127133812781,Liquidity Pools,3119.2591898238634,50367154.27707455,6388773949.195369,0.007883696414617709
2021-10-03 00:00:00+00:00,1264318.4085065846,96416440.15630332,0.01311309986613241,Others,3599.2719698963374,50367154.27707455,6388773949.195369,0.007883696414617709
2021-10-03 00:00:00+00:00,304063.61360505933,8690399.512867833,0.03498845054877325,RWA,821.1195323620667,50367154.27707455,6388773949.195369,0.007883696414617709
2021-10-03 00:00:00+00:00,939995.453531593,3731744758.4908156,0.00025189167919183837,Stablecoins,2569.7352011046546,50367154.27707455,6388773949.195369,0.007883696414617709
2021-10-03 00:00:00+00:00,6203396.165378738,310169886.4842656,0.019999994956613643,WBTC,14850.12405374365,50367154.27707455,6388773949.195369,0.007883696414617709
2021-10-02 00:00:00+00:00,40160040.18473811,2098081814.7616844,0.019141312746805243,ETH,108556.71575087533,49889045.112223394,6366098815.67413,0.007836674634925605
2021-10-02 00:00:00+00:00,1153605.0600154265,127894447.010256,0.00901997770022742,Liquidity Pools,3101.4658291674214,49889045.112223394,6366098815.67413,0.007836674634925605
2021-10-02 00:00:00+00:00,1261469.7282228225,96194421.93813276,0.013113751325769534,Others,3600.067019150192,49889045.112223394,6366098815.67413,0.007836674634925605
2021-10-02 00:00:00+00:00,304034.88257270865,8689578.39333547,0.034988450395463395,RWA,818.5878794032635,49889045.112223394,6366098815.67413,0.007836674634925605
2021-10-02 00:00:00+00:00,939969.4910215929,3731742188.7556143,0.00025188489543942336,Stablecoins,2561.9834628133517,49889045.112223394,6366098815.67413,0.007836674634925605
2021-10-02 00:00:00+00:00,6069925.765652728,303496364.8151077,0.019999994956613643,WBTC,15884.227117051274,49889045.112223394,6366098815.67413,0.007836674634925605
2021-10-01 00:00:00+00:00,39914048.006969914,2091413555.3115935,0.019084722820888113,ETH,115816.94929846097,49578807.18276045,6351063435.921024,0.007806378834503105
2021-10-01 00:00:00+00:00,1123740.77546591,121360345.54442684,0.009259538364238902,Liquidity Pools,3866.6975390770754,49578807.18276045,6351063435.921024,0.007806378834503105
2021-10-01 00:00:00+00:00,1258988.670236845,95957078.21350253,0.013120331440642879,Others,4124.45780678001,49578807.18276045,6351063435.921024,0.007806378834503105
2021-10-01 00:00:00+00:00,304006.2401231874,8688759.805456068,0.03498845024260978,RWA,1089.356803627072,49578807.18276045,6351063435.921024,0.007806378834503105
2021-10-01 00:00:00+00:00,939943.6071056164,3731739626.772152,0.00025187813221541416,Stablecoins,3409.690309534507,49578807.18276045,6351063435.921024,0.007806378834503105
2021-10-01 00:00:00+00:00,6038079.882858972,301904070.27389205,0.019999994956613643,WBTC,18325.02380827706,49578807.18276045,6351063435.921024,0.007806378834503105
2021-09-30 00:00:00+00:00,38946144.297243446,2059294493.8543367,0.018912372374846102,ETH,97545.07215062497,48379643.12133273,6306905279.066456,0.007670900541651047
2021-09-30 00:00:00+00:00,1117690.1374556683,120758195.56466572,0.0092556048244125,Liquidity Pools,2081.7736988880683,48379643.12133273,6306905279.066456,0.007670900541651047
2021-09-30 00:00:00+00:00,1256070.2265172568,95635569.91302443,0.013133923159129885,Others,2693.260536546452,48379643.12133273,6306905279.066456,0.007670900541651047
2021-09-30 00:00:00+00:00,303968.12344945327,8687670.44865244,0.03498845003917043,RWA,546.9434212832274,48379643.12133273,6306905279.066456,0.007670900541651047
2021-09-30 00:00:00+00:00,939909.159170319,3731736217.0818424,0.00025186913128209066,Stablecoins,1712.0488617275516,48379643.12133273,6306905279.066456,0.007670900541651047
2021-09-30 00:00:00+00:00,5815861.177496581,290793132.20393485,0.019999994956613643,WBTC,16519.75859228132,48379643.12133273,6306905279.066456,0.007670900541651047
2021-09-29 00:00:00+00:00,39166159.33280713,2074868624.0565968,0.018876452647991263,ETH,104850.42865530112,48582242.14191877,6321480436.831549,0.0076852633852758
2021-09-29 00:00:00+00:00,1070474.0900981515,118397155.69191468,0.009041383501506312,Liquidity Pools,2831.3675435931696,48582242.14191877,6321480436.831549,0.0076852633852758
2021-09-29 00:00:00+00:00,1253883.8891078262,95398755.74005929,0.013143608419006901,Others,3315.589245668494,48582242.14191877,6321480436.831549,0.0076852633852758
2021-09-29 00:00:00+00:00,303948.98585946223,8687123.505231157,0.0349884499370168,RWA,799.0611471476562,48582242.14191877,6321480436.831549,0.0076852633852758
2021-09-29 00:00:00+00:00,939891.8626081585,3731734505.0329804,0.00025186461184216854,Stablecoins,2501.368044049576,48582242.14191877,6321480436.831549,0.0076852633852758
2021-09-29 00:00:00+00:00,5847883.981438038,292394272.80476624,0.019999994956613643,WBTC,13483.704330175813,48582242.14191877,6321480436.831549,0.0076852633852758
2021-09-28 00:00:00+00:00,39106384.68211821,2070733839.8879108,0.018885278218196813,ETH,113960.75772448935,48474322.85894533,6344493930.41511,0.007640376583317771
2021-09-28 00:00:00+00:00,1070424.3153243563,117969324.32437108,0.009073751345570936,Liquidity Pools,2977.328543762233,48474322.85894533,6344493930.41511,0.007640376583317771
2021-09-28 00:00:00+00:00,1249714.1785853505,95221719.47186947,0.013124255532421285,Others,3164.6049443405473,48474322.85894533,6344493930.41511,0.007640376583317771
2021-09-28 00:00:00+00:00,303921.0266520385,8686324.44408401,0.03498844978776148,RWA,838.1148578546648,48474322.85894533,6344493930.41511,0.007640376583317771
2021-09-28 00:00:00+00:00,939866.5918987743,3761682045.8888364,0.00024985274683860106,Stablecoins,2623.796272293453,48474322.85894533,6344493930.41511,0.007640376583317771
2021-09-28 00:00:00+00:00,5804012.064366599,290200676.39803654,0.019999994956613643,WBTC,18238.184547629575,48474322.85894533,6344493930.41511,0.007640376583317771
2021-09-27 00:00:00+00:00,39144050.56565792,2070029252.1283553,0.018909902130808506,ETH,95312.94015232263,48460856.91267157,6361276153.338054,0.007618102994513442
2021-09-27 00:00:00+00:00,1067740.7970140532,117828216.99582733,0.009061842945920716,Liquidity Pools,2802.5016005782054,48460856.91267157,6361276153.338054,0.007618102994513442
2021-09-27 00:00:00+00:00,1252214.24898038,95428165.55516174,0.013122061413373225,Others,3668.939969603067,48460856.91267157,6361276153.338054,0.007618102994513442
2021-09-27 00:00:00+00:00,303891.7009525583,8685486.329226155,0.03498844963119457,RWA,819.0831499682021,48460856.91267157,6361276153.338054,0.007618102994513442
2021-09-27 00:00:00+00:00,939840.0846088631,3781648984.0185637,0.000248526526015681,Stablecoins,2564.3890172194388,48460856.91267157,6361276153.338054,0.007618102994513442
2021-09-27 00:00:00+00:00,5753119.5154578,287656048.31091946,0.019999994956613643,WBTC,16454.29896787905,48460856.91267157,6361276153.338054,0.007618102994513442
2021-09-26 00:00:00+00:00,37155708.12201153,1968486083.7809427,0.018875270914105326,ETH,106357.57077990231,46379250.313240856,6204572456.163519,0.007475011475958909
2021-09-26 00:00:00+00:00,1065138.4717159725,117637973.139261,0.0090543762638196,Liquidity Pools,3868.6818186444816,46379250.313240856,6204572456.163519,0.007475011475958909
2021-09-26 00:00:00+00:00,1242661.7336787733,94512874.10824513,0.013148068402359226,Others,3597.4544872873284,46379250.313240856,6204572456.163519,0.007475011475958909
2021-09-26 00:00:00+00:00,303863.04117402225,8684667.246076187,0.03498844947816629,RWA,1088.1429304009266,46379250.313240856,6204572456.163519,0.007475011475958909
2021-09-26 00:00:00+00:00,939814.1777681562,3731647548.02832,0.000251849663097128,Stablecoins,3407.0274916020426,46379250.313240856,6204572456.163519,0.007475011475958909
2021-09-26 00:00:00+00:00,5672064.766892404,283603309.8606734,0.019999994956613643,WBTC,11483.174907571316,46379250.313240856,6204572456.163519,0.007475011475958909
2021-09-25 00:00:00+00:00,37161369.68624275,1965843466.6207569,0.01890352427201254,ETH,99852.77023909753,46315252.8429602,6193530142.870764,0.0074780055597650835
2021-09-25 00:00:00+00:00,1055555.9989837247,115195694.07744236,0.009163154989752554,Liquidity Pools,1947.0825441996042,46315252.8429602,6193530142.870764,0.0074780055597650835
2021-09-25 00:00:00+00:00,1189799.4604306624,88917042.05439493,0.013381005856029303,Others,2730.746052289206,46315252.8429602,6193530142.870764,0.0074780055597650835
2021-09-25 00:00:00+00:00,303824.9669745157,8683579.103145786,0.034988449274844464,RWA,547.1214035019623,46315252.8429602,6193530142.870764,0.0074780055597650835
2021-09-25 00:00:00+00:00,939779.7585647461,3731644141.0008283,0.0002518406694355097,Stablecoins,1713.1774958032856,46315252.8429602,6193530142.870764,0.0074780055597650835
2021-09-25 00:00:00+00:00,5664922.9717638,283246220.0141961,0.019999994956613643,WBTC,15711.021710649435,46315252.8429602,6193530142.870764,0.0074780055597650835
2021-09-24 00:00:00+00:00,37189528.977792434,1965316457.670096,0.018922921462674273,ETH,96335.60341226807,46332307.0250784,6191872009.281605,0.007482762394898725
2021-09-24 00:00:00+00:00,1052879.3391027292,114447796.76855142,0.009199647077802419,Liquidity Pools,4654.711836434757,46332307.0250784,6191872009.281605,0.007482762394898725
2021-09-24 00:00:00+00:00,1190843.472307887,89017685.67090362,0.01337760539754323,Others,3922.2937662336744,46332307.0250784,6191872009.281605,0.007482762394898725
2021-09-24 00:00:00+00:00,303805.8231572734,8683031.981742283,0.03498844917260268,RWA,1363.0373229899412,46332307.0250784,6191872009.281605,0.007482762394898725
2021-09-24 00:00:00+00:00,939762.4515191262,3731632617.8233323,0.0002518368091838824,Stablecoins,4268.3521255992755,46332307.0250784,6191872009.281605,0.007482762394898725
2021-09-24 00:00:00+00:00,5655486.9611989455,282774419.3669797,0.019999994956613643,WBTC,15244.280897501792,46332307.0250784,6191872009.281605,0.007482762394898725
2021-09-23 00:00:00+00:00,37361288.11322775,1974751780.5210867,0.01891948572056436,ETH,103796.82531939106,46618878.13259522,6217822615.719802,0.007497621114943695
2021-09-23 00:00:00+00:00,1052796.3668348605,114989824.06870665,0.009155561158227467,Liquidity Pools,1017.3270453047573,46618878.13259522,6217822615.719802,0.007497621114943695
2021-09-23 00:00:00+00:00,1199565.5415664918,89623587.31474234,0.013384484793649553,Others,2421.6172072324975,46618878.13259522,6217822615.719802,0.007497621114943695
2021-09-23 00:00:00+00:00,303758.1303835595,8681668.944419293,0.03498844891785695,RWA,269.4722318061269,46618878.13259522,6217822615.719802,0.007497621114943695
2021-09-23 00:00:00+00:00,939719.3318468502,3741688149.787206,0.00025114849079560335,Stablecoins,844.5448388412011,46618878.13259522,6217822615.719802,0.007497621114943695
2021-09-23 00:00:00+00:00,5761750.64873571,288087605.0836404,0.019999994956613643,WBTC,17115.20545760799,46618878.13259522,6217822615.719802,0.007497621114943695
2021-09-22 00:00:00+00:00,37232642.17912788,1969802982.7937675,0.01890170870099958,ETH,97396.37726089096,46293640.89261555,6175688998.156844,0.007496109487772465
2021-09-22 00:00:00+00:00,1034667.94479217,113172702.09250854,0.009142380853877833,Liquidity Pools,3629.352324744652,46293640.89261555,6175688998.156844,0.007496109487772465
2021-09-22 00:00:00+00:00,1147473.3809769768,84431348.91974263,0.013590608176445496,Others,3902.2283432603554,46293640.89261555,6175688998.156844,0.007496109487772465
2021-09-22 00:00:00+00:00,303748.70051715686,8681399.472187487,0.034988448750719686,RWA,888.4776756914894,46293640.89261555,6175688998.156844,0.007496109487772465
2021-09-22 00:00:00+00:00,939710.8001907622,3717830599.474367,0.0002527578314955017,Stablecoins,3414.6582376208357,46293640.89261555,6175688998.156844,0.007496109487772465
2021-09-22 00:00:00+00:00,5635397.887010613,281769965.40427065,0.019999994956613643,WBTC,13869.431181747097,46293640.89261555,6175688998.156844,0.007496109487772465
2021-09-21 00:00:00+00:00,38859088.142489284,2057403405.3275805,0.018887442317760784,ETH,109293.62766981698,47930173.51285608,6259780649.622479,0.007656845534315439
2021-09-21 00:00:00+00:00,1042890.590571776,115826674.40589668,0.00900388961282897,Liquidity Pools,1901.8777412823129,47930173.51285608,6259780649.622479,0.007656845534315439
2021-09-21 00:00:00+00:00,1184620.1408584039,88211578.55002497,0.013429304410266315,Others,2404.2805141485064,47930173.51285608,6259780649.622479,0.007656845534315439
2021-09-21 00:00:00+00:00,304616.734110204,8710481.024481826,0.03497128726347523,RWA,622.4361690565094,47930173.51285608,6259780649.622479,0.007656845534315439
2021-09-21 00:00:00+00:00,939676.3053568453,3709664359.7426476,0.0002533049392700406,Stablecoins,1720.3120511837465,47930173.51285608,6259780649.622479,0.007656845534315439
2021-09-21 00:00:00+00:00,5599281.599469564,279964150.5718471,0.019999994956613643,WBTC,15999.475315458058,47930173.51285608,6259780649.622479,0.007656845534315439
2021-09-20 00:00:00+00:00,40426634.95835786,2096143869.2195773,0.01928619287635502,ETH,126314.31895308816,49539660.28361121,6301718652.630352,0.007861293563611134
2021-09-20 00:00:00+00:00,1042896.8041665994,115826121.5281554,0.009003986237362602,Liquidity Pools,2836.8944519226543,49539660.28361121,6301718652.630352,0.007861293563611134
2021-09-20 00:00:00+00:00,1210546.632302165,90337317.9694032,0.013400294136606657,Others,3522.6619316687725,49539660.28361121,6301718652.630352,0.007861293563611134
2021-09-20 00:00:00+00:00,293937.4626294369,8405358.588312771,0.03497024660412968,RWA,816.839345135851,49539660.28361121,6301718652.630352,0.007861293563611134
2021-09-20 00:00:00+00:00,939658.9269702828,3709706639.430596,0.00025329736777097593,Stablecoins,2563.8363208444,49539660.28361121,6301718652.630352,0.007861293563611134
2021-09-20 00:00:00+00:00,5625985.499184858,281299345.8943071,0.019999994956613643,WBTC,16772.904955177222,49539660.28361121,6301718652.630352,0.007861293563611134
2021-09-19 00:00:00+00:00,43606852.62011642,2256580008.875109,0.019324310438190117,ETH,107763.17658913684,52834422.150387995,6465372797.513664,0.008171906524973486
2021-09-19 00:00:00+00:00,1044229.5883949018,115915542.93119842,0.009008538130341187,Liquidity Pools,3648.9576576713944,52834422.150387995,6465372797.513664,0.008171906524973486
2021-09-19 00:00:00+00:00,1259488.3131336677,94755313.92143516,0.013292007181549227,Others,4360.950783920695,52834422.150387995,6465372797.513664,0.008171906524973486
2021-09-19 00:00:00+00:00,267461.2222420685,7648893.985108379,0.03496730674562733,RWA,959.3123953333263,52834422.150387995,6465372797.513664,0.008171906524973486
2021-09-19 00:00:00+00:00,939633.0276307611,3704635096.777745,0.0002536371337754816,Stablecoins,3411.7673736622537,52834422.150387995,6465372797.513664,0.008171906524973486
2021-09-19 00:00:00+00:00,5716757.378870179,285837941.02306753,0.019999994956613643,WBTC,12999.622238639786,52834422.150387995,6465372797.513664,0.008171906524973486
2021-09-18 00:00:00+00:00,43624068.57340496,2256025212.0880423,0.019336693730044412,ETH,116413.58506141383,52848666.574727684,6467396445.699567,0.008171552033101187
2021-09-18 00:00:00+00:00,1045075.2733871153,115955961.14314137,0.009012691224188348,Liquidity Pools,1947.6553707063642,52848666.574727684,6467396445.699567,0.008171552033101187
2021-09-18 00:00:00+00:00,1265938.5225647127,95109209.14031544,0.013310367460810893,Others,2431.061524890822,52848666.574727684,6467396445.699567,0.008171552033101187
2021-09-18 00:00:00+00:00,267427.67328150297,7647934.672713046,0.034967306171645826,RWA,479.29852359175254,52848666.574727684,6467396445.699567,0.008171552033101187
2021-09-18 00:00:00+00:00,939598.5630920108,3707330158.2545247,0.00025344345471901267,Stablecoins,1704.7251730231942,52848666.574727684,6467396445.699567,0.008171552033101187
2021-09-18 00:00:00+00:00,5706557.968997384,285327970.4008289,0.019999994956613643,WBTC,19129.612986105312,52848666.574727684,6467396445.699567,0.008171552033101187
2021-09-17 00:00:00+00:00,43566263.58884675,2254232401.064914,0.019326429505789094,ETH,125959.1235784684,52748208.23593158,6465019001.123581,0.008159018283900522
2021-09-17 00:00:00+00:00,1015852.0185479457,114515650.4829278,0.008870857513920255,Liquidity Pools,2728.7308899882646,52748208.23593158,6465019001.123581,0.008159018283900522
2021-09-17 00:00:00+00:00,1253538.6046244171,94330684.63898233,0.013288768224484932,Others,3256.0396940357923,52748208.23593158,6465019001.123581,0.008159018283900522
2021-09-17 00:00:00+00:00,267410.9113099335,7647455.374189454,0.034967305884838346,RWA,713.5133222942676,52748208.23593158,6465019001.123581,0.008159018283900522
2021-09-17 00:00:00+00:00,939581.3427064784,3709014649.129365,0.0002533237076664097,Stablecoins,2564.7514755509123,52748208.23593158,6465019001.123581,0.008159018283900522
2021-09-17 00:00:00+00:00,5705561.769896055,285278160.43320185,0.019999994956613643,WBTC,13920.058089817798,52748208.23593158,6465019001.123581,0.008159018283900522
2021-09-16 00:00:00+00:00,43136903.08843638,2242557662.8677454,0.019235582568375802,ETH,107617.85041387418,52287588.95362229,6452674932.980243,0.00810324237571234
2021-09-16 00:00:00+00:00,1011523.1179609298,114296921.7520378,0.00884995940796538,Liquidity Pools,2709.0097253095732,52287588.95362229,6452674932.980243,0.00810324237571234
2021-09-16 00:00:00+00:00,1264177.4440060444,94753155.7252119,0.013341797793755932,Others,3663.6499831619485,52287588.95362229,6452674932.980243,0.00810324237571234
2021-09-16 00:00:00+00:00,263721.7383475777,7542049.851330802,0.03496685165784787,RWA,705.8323093518413,52287588.95362229,6452674932.980243,0.00810324237571234
2021-09-16 00:00:00+00:00,939555.4349395803,3709939664.775771,0.00025325356200809457,Stablecoins,2558.9597998973895,52287588.95362229,6452674932.980243,0.00810324237571234
2021-09-16 00:00:00+00:00,5671708.129931777,283585478.0081454,0.019999994956613643,WBTC,14536.640482103627,52287588.95362229,6452674932.980243,0.00810324237571234
2021-09-15 00:00:00+00:00,42871377.04089769,2231087307.4995813,0.01921546364267761,ETH,116576.95203854992,51873598.22061323,6432087344.71257,0.008064815578609233
2021-09-15 00:00:00+00:00,978830.0594053194,109781143.67139995,0.00891619477325889,Liquidity Pools,2593.342080093631,51873598.22061323,6432087344.71257,0.008064815578609233
2021-09-15 00:00:00+00:00,1248777.1374195346,93291142.90220013,0.013385805967975594,Others,3284.6556395704624,51873598.22061323,6432087344.71257,0.008064815578609233
2021-09-15 00:00:00+00:00,262197.03616576485,7491344.01902145,0.034999999399308604,RWA,707.2470450389784,51873598.22061323,6432087344.71257,0.008064815578609233
2021-09-15 00:00:00+00:00,939529.5859485613,3711791968.315972,0.0002531202163182714,Stablecoins,2565.52935428049,51873598.22061323,6432087344.71257,0.008064815578609233
2021-09-15 00:00:00+00:00,5572887.360776348,278644438.3043953,0.019999994956613643,WBTC,13934.148399466645,51873598.22061323,6432087344.71257,0.008064815578609233
2021-09-14 00:00:00+00:00,42757460.48481205,2223590906.298492,0.019229013917847145,ETH,117307.16829202397,51709645.996882886,6431648535.655967,0.008039874335516532
2021-09-14 00:00:00+00:00,951356.7408198946,108414228.46642022,0.008775201874120831,Liquidity Pools,2572.978052013417,51709645.996882886,6431648535.655967,0.008039874335516532
2021-09-14 00:00:00+00:00,1248686.5869443053,93289979.80362508,0.013385002221811862,Others,3475.775902042311,51709645.996882886,6431648535.655967,0.008039874335516532
2021-09-14 00:00:00+00:00,262172.2825196133,7490636.77197641,0.0349999993993086,RWA,703.0950336396367,51709645.996882886,6431648535.655967,0.008039874335516532
2021-09-14 00:00:00+00:00,939503.670867944,3721339402.7866173,0.0002524638494850601,Stablecoins,2550.6380729460516,51709645.996882886,6431648535.655967,0.008039874335516532
2021-09-14 00:00:00+00:00,5550466.230919077,277523381.52883565,0.019999994956613643,WBTC,16486.320604765493,51709645.996882886,6431648535.655967,0.008039874335516532
2021-09-13 00:00:00+00:00,42797847.08344462,2224333661.7634554,0.019240749631741137,ETH,112432.52316633658,51898445.667479046,6427692345.899184,0.008074195663796796
2021-09-13 00:00:00+00:00,951310.9475843434,108411655.48836821,0.008774987738162638,Liquidity Pools,2591.361797626232,51898445.667479046,6427692345.899184,0.008074195663796796
2021-09-13 00:00:00+00:00,1244394.585113291,92941204.59956557,0.01338905161036731,Others,3369.31879560219,51898445.667479046,6427692345.899184,0.008074195663796796
2021-09-13 00:00:00+00:00,262147.6741938582,7489933.676942771,0.0349999993993086,RWA,708.0860924861498,51898445.667479046,6427692345.899184,0.008074195663796796
2021-09-13 00:00:00+00:00,939477.906477619,3709352444.928116,0.000253272753243545,Stablecoins,2568.91570356403,51898445.667479046,6427692345.899184,0.008074195663796796
2021-09-13 00:00:00+00:00,5703267.470665308,285163445.4427369,0.019999994956613643,WBTC,14196.395174223591,51898445.667479046,6427692345.899184,0.008074195663796796
2021-09-12 00:00:00+00:00,42676516.20955649,2229247207.543708,0.01914391372349392,ETH,120676.18754147062,51876186.907460086,6437589188.659741,0.008058325156697414
2021-09-12 00:00:00+00:00,951264.8272040769,108409064.12657058,0.008774772062356787,Liquidity Pools,2500.25632557045,51876186.907460086,6437589188.659741,0.008058325156697414
2021-09-12 00:00:00+00:00,1244650.5501222538,92984718.64645304,0.013385538701844875,Others,3211.1953617000413,51876186.907460086,6437589188.659741,0.008058325156697414
2021-09-12 00:00:00+00:00,262122.89118104658,7489225.590850285,0.0349999993993086,RWA,703.319278404547,51876186.907460086,6437589188.659741,0.008058325156697414
2021-09-12 00:00:00+00:00,939451.9577335208,3709349876.012412,0.0002532659331514559,Stablecoins,2540.4500835130475,51876186.907460086,6437589188.659741,0.008058325156697414
2021-09-12 00:00:00+00:00,5802180.471662704,290109096.73974824,0.019999994956613643,WBTC,17571.035752920758,51876186.907460086,6437589188.659741,0.008058325156697414
2021-09-11 00:00:00+00:00,42600696.90420131,2220571339.3511944,0.019184565768847743,ETH,119289.46624505859,51798293.56009089,6428716231.148933,0.008057330841438238
2021-09-11 00:00:00+00:00,952320.7762786283,108461585.69279408,0.008780258652828252,Liquidity Pools,2622.5962042544697,51798293.56009089,6428716231.148933,0.008057330841438238
2021-09-11 00:00:00+00:00,1241692.5443677823,92721800.45432962,0.013391592249973418,Others,3545.6846493562907,51798293.56009089,6428716231.148933,0.008057330841438238
2021-09-11 00:00:00+00:00,263936.09501000564,7541031.41542392,0.03499999939930875,RWA,715.1129833755022,51798293.56009089,6428716231.148933,0.008057330841438238
2021-09-11 00:00:00+00:00,939426.2967896371,3709409353.9311085,0.0002532549544023941,Stablecoins,2581.8159239483202,51798293.56009089,6428716231.148933,0.008057330841438238
2021-09-11 00:00:00+00:00,5800220.943443531,290011120.30408293,0.019999994956613643,WBTC,15653.9299401436,51798293.56009089,6428716231.148933,0.008057330841438238
2021-09-10 00:00:00+00:00,40685495.242459,2124992492.4041727,0.019146183051417874,ETH,101669.41251867337,49891492.2064009,6333556186.91879,0.007877326849873988
2021-09-10 00:00:00+00:00,952286.0430129345,108459305.99618877,0.008780122961937425,Liquidity Pools,2477.583159843638,49891492.2064009,6333556186.91879,0.007877326849873988
2021-09-10 00:00:00+00:00,1238347.8531439241,92450254.76968029,0.013394747869857131,Others,3370.02684158343,49891492.2064009,6333556186.91879,0.007877326849873988
2021-09-10 00:00:00+00:00,263911.06605601707,7540316.3024405455,0.03499999939930875,RWA,700.3241670906405,49891492.2064009,6333556186.91879,0.007877326849873988
2021-09-10 00:00:00+00:00,939400.2182840595,3709511154.9929843,0.00025324097408889885,Stablecoins,2563.902290644339,49891492.2064009,6333556186.91879,0.007877326849873988
2021-09-10 00:00:00+00:00,5812051.783444962,290602662.4533233,0.019999994956613643,WBTC,13773.932107292378,49891492.2064009,6333556186.91879,0.007877326849873988
2021-09-09 00:00:00+00:00,41212876.108730264,2151997219.588538,0.019150989477862878,ETH,113964.78294036123,50380124.005076185,6361284217.94227,0.007919803970238733
2021-09-09 00:00:00+00:00,952120.3028001853,108450773.32658622,0.008779285509868996,Liquidity Pools,2731.3290128513136,50380124.005076185,6361284217.94227,0.007919803970238733
2021-09-09 00:00:00+00:00,1239422.5342664968,92546044.67169029,0.013392496012805122,Others,3223.259622855867,50380124.005076185,6361284217.94227,0.007919803970238733
2021-09-09 00:00:00+00:00,259757.91625332786,7421654.877470102,0.0349999993993084,RWA,696.668744687087,50380124.005076185,6361284217.94227,0.007919803970238733
2021-09-09 00:00:00+00:00,939374.3209926031,3712039811.54258,0.0002530614887457889,Stablecoins,2550.4653523197876,50380124.005076185,6361284217.94227,0.007919803970238733
2021-09-09 00:00:00+00:00,5776572.822033311,288828713.9354053,0.019999994956613643,WBTC,15690.375230951828,50380124.005076185,6361284217.94227,0.007919803970238733
2021-09-08 00:00:00+00:00,41116860.39860937,2149029782.50063,0.01913275503830637,ETH,110783.89841225077,50253868.39181819,6367175862.498273,0.007892646516614385
2021-09-08 00:00:00+00:00,951940.467172061,108439264.99757336,0.00877855882915993,Liquidity Pools,2597.650771766871,50253868.39181819,6367175862.498273,0.007892646516614385
2021-09-08 00:00:00+00:00,1239239.9027093237,92530621.41206744,0.013392754569220988,Others,3285.4074689263803,50253868.39181819,6367175862.498273,0.007892646516614385
2021-09-08 00:00:00+00:00,259733.53284768225,7420958.208725414,0.0349999993993084,RWA,696.9259788729989,50253868.39181819,6367175862.498273,0.007892646516614385
2021-09-08 00:00:00+00:00,939348.5596921233,3722417886.3822317,0.0002523490345155911,Stablecoins,2573.0970143839118,50253868.39181819,6367175862.498273,0.007892646516614385
