day,ETH Vault_collateral_usd,stETH Vault_collateral_usd,BTC Vault_collateral_usd,Altcoin Vault_collateral_usd,Stablecoin Vault_collateral_usd,LP Vault_collateral_usd,PSM Vault_collateral_usd,ETH Vault_dai_ceiling,stETH Vault_dai_ceiling,BTC Vault_dai_ceiling,Altcoin Vault_dai_ceiling,Stablecoin Vault_dai_ceiling,LP Vault_dai_ceiling,PSM Vault_dai_ceiling
2023-08-17 00:00:00+00:00,1786349936.3927515,2497767634.6698895,259173043.10406482,2563105.4516791473,99277.46740407542,188095400.47835314,423552868.4390979,854118738.917253,1041619036.2215072,117144413.61492188,1000000.0,0.0,0.0,1728212225.4490936
2023-08-18 00:00:00+00:00,1848284740.0812726,2579132136.8759985,239133527.86980242,2563105.4516791473,99277.46740407542,188102827.97555426,506732369.3064199,854118738.917253,1041619036.2215072,110384862.49829853,1000000.0,0.0,0.0,1778116102.2722726
2023-08-19 00:00:00+00:00,1863126989.10736,2651747446.7203665,240055295.98681197,2563105.4516791473,99277.4674040754,188108107.8657924,526918328.0173668,854118738.917253,1041619036.2215072,110384862.49829853,1000000.0,0.0,0.0,1818932970.9887657
2023-08-20 00:00:00+00:00,1861458628.0235674,2136971601.273089,239077181.2367274,2563105.4516791473,99277.46740407542,187938151.7341486,553338994.9714649,854118738.917253,890957447.5140072,110384862.49829853,1000000.0,0.0,0.0,1888597881.8673797
2023-08-21 00:00:00+00:00,1849932261.8549562,2087840154.3803434,239097901.33137548,2563105.4516791473,99277.4674040754,187893611.94743747,566155654.2850019,854118738.917253,790175575.0186133,110384862.49829853,1000000.0,0.0,0.0,1888597881.8673797
2023-08-22 00:00:00+00:00,1780965341.7785807,1975883081.9625292,236220392.44527435,2563105.4516791473,99277.4674040754,187896348.29800597,565329157.6215578,854118738.917253,775077509.7772548,110384862.49829853,1000000.0,0.0,0.0,1888597881.8673797
2023-08-23 00:00:00+00:00,1874646957.5513046,2016212425.2726424,237741622.08072263,2563105.4516791473,99277.46740407542,187897909.36664668,569530550.5805048,854118738.917253,775077509.7772548,110384862.49829853,1000000.0,0.0,0.0,1888597881.8673794
2023-08-24 00:00:00+00:00,1830466988.6680574,1960739137.9157639,231750382.1146545,2563105.4516791473,99277.46740407542,187898896.09683856,582833543.6440148,854118738.917253,775077509.7772548,106546986.5882914,1000000.0,0.0,0.0,1888597881.8673794
2023-08-25 00:00:00+00:00,1830229788.7417781,1959421284.4687815,230985389.05740023,2563105.4516791473,99277.46740407542,187900472.88998306,614174479.1126008,854118738.917253,758004739.2580731,106546986.5882914,1000000.0,0.0,0.0,1928975306.9674826
2023-08-26 00:00:00+00:00,1831459539.543532,1856815827.9776733,227380333.6970372,2563105.4516791473,99277.46740407542,187901135.34360364,621969446.0168858,854118738.917253,741010479.4084239,106546986.5882914,1000000.0,0.0,0.0,1928975306.9674826
2023-08-27 00:00:00+00:00,1840849472.4989414,1862851157.0450788,227912625.88658062,2563105.4516791473,99277.4674040754,187902447.573776,764963040.7047887,854118738.917253,741010479.4084239,106546986.5882914,1000000.0,0.0,0.0,1969088798.9725947
2023-08-28 00:00:00+00:00,1832901836.5827024,1844883611.2445946,226304359.43029702,2563105.4516791473,99277.4674040754,187903029.75815588,768419817.3598177,856223729.2371391,741010479.4084239,106546986.5882914,1000000.0,0.0,0.0,2130264932.9168835
2023-08-29 00:00:00+00:00,1932744253.1360464,1967237170.6715255,245396835.6413757,2563105.4516791473,99277.4674040754,187904879.14851633,747450662.1619227,856223729.237139,741010479.4084239,106546986.5882914,1000000.0,0.0,0.0,2130264932.9168835
2023-08-30 00:00:00+00:00,1895416964.6015394,1865770724.4186268,239717717.59990942,2563105.4516791473,99277.4674040754,187905526.7826185,761880083.1866277,856223729.237139,741010479.4084239,107164288.81960003,1000000.0,0.0,0.0,2130264932.9168835
2023-08-31 00:00:00+00:00,1839075163.688742,1829308695.4298708,231436714.25982115,2563105.4516791473,99277.4674040754,186080966.5021422,775602041.6645187,856223729.2371391,741010479.4084239,107164288.81960003,1000000.0,0.0,0.0,2130264932.9168835
2023-09-01 00:00:00+00:00,1793476980.3370595,1761493008.5042934,220080405.22036824,2563105.4516791473,99277.4674040754,186083802.82606503,771288726.5722177,856223729.2371391,741010479.4084239,107164288.81960003,1000000.0,0.0,0.0,2130264932.9168835
2023-09-02 00:00:00+00:00,1806268075.0406425,1797091428.7593281,221144288.0344771,2563105.4516791473,99277.4674040754,185719593.1934528,784455286.3154637,856223729.2371391,741010479.4084239,107164288.81960003,1000000.0,0.0,0.0,2130264932.9168835
2023-09-03 00:00:00+00:00,1810697623.725583,1793523467.6444097,219256900.71568346,2563105.4516791473,99277.4674040754,185719860.6699001,805037183.9505227,856223729.237139,741010479.4084239,107164288.81960003,1000000.0,0.0,0.0,2130264932.9168835
2023-09-04 00:00:00+00:00,1799313103.8115869,1769768807.2721336,218092499.02248195,2563105.4516791473,99277.4674040754,185720628.6062658,801701835.6487117,856223729.237139,741010479.4084239,107164288.81960003,1000000.0,0.0,0.0,2130264932.9168835
2023-09-05 00:00:00+00:00,1800966397.5380692,1773962094.1260192,215402599.23167711,2563105.4516791473,99277.4674040754,185721231.2821636,792814730.2252247,856223729.2371391,741010479.4084239,102145203.37833795,1000000.0,0.0,0.0,2130264932.9168835
2023-09-06 00:00:00+00:00,1816158690.316613,1797203612.9876332,217511277.13729772,2563105.4516791473,99277.4674040754,185722078.3082223,819144292.6315857,856223729.2371391,741010479.4084239,102145203.37833795,1000000.0,0.0,0.0,2130264932.9168835
2023-09-07 00:00:00+00:00,1813388376.393199,1768442417.440843,217996938.95120496,2563105.4516791473,99277.4674040754,185723381.63876936,766155060.7978277,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,2130264932.9168835
2023-09-08 00:00:00+00:00,1798089448.2757726,1744063747.8612137,217204177.15082777,2563105.4516791473,99277.46740407542,185724849.14427543,789939563.2443227,856223729.237139,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,2130264932.9168835
2023-09-09 00:00:00+00:00,1798430005.7693195,1749744649.5211961,219251219.77023727,2563105.4516791473,99277.4674040754,185725676.517036,797931041.0275877,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,2130264932.9168835
2023-09-10 00:00:00+00:00,1784288828.8253376,1747140945.068305,219376644.1731097,2563105.4516791473,99277.4674040754,185726675.0017636,821491186.0323457,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,2130264932.9168835
2023-09-11 00:00:00+00:00,1693096331.56258,1648771787.9173393,212581952.72939423,2563105.4516791473,99277.46740407542,185681941.59839767,741720827.0878327,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,2176145955.6789346
2023-09-12 00:00:00+00:00,1757943858.5386064,1705940462.9756827,221945249.23577386,2563105.4516791473,99277.4674040754,185684146.5891643,754285697.5303876,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,2176145955.6789346
2023-09-13 00:00:00+00:00,1758186336.4023142,1711145929.0751126,221611045.0898014,2535580.1360861864,99277.46740407542,185685835.61783254,722354681.9038956,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,2176145955.6789346
2023-09-14 00:00:00+00:00,1794599275.0108304,1737156655.236137,225868690.59035096,2535580.1360861864,99277.4674040754,185687884.5866603,701166703.3064007,856223729.237139,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,2176145955.6789346
2023-09-15 00:00:00+00:00,1782516771.6012282,1723849221.6988573,223415021.9463,2535580.1360861864,99277.4674040754,185688733.8099407,711094945.7312406,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,2176145955.6789346
2023-09-16 00:00:00+00:00,1796682019.3853679,1738806377.176443,225146478.8931771,2535580.1360861864,99277.4674040754,185689103.81414253,732386972.9184996,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,2176145955.6789346
2023-09-17 00:00:00+00:00,1780456361.8447013,1722170503.6953132,224842722.3393679,2535580.1360861864,99277.46740407542,185689346.84520972,744271312.1201797,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,1696038834.1343272
2023-09-18 00:00:00+00:00,1799566055.64828,1743553536.3948152,226951829.37051865,2535580.1360861864,99277.46740407542,185690262.1493721,697714563.7083876,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,1696038834.1343272
2023-09-19 00:00:00+00:00,1798986165.2248712,1748443416.2309885,230642515.1117349,2535580.1360861864,99277.46740407542,185691888.6413269,649967985.8471587,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,1696038834.1343272
2023-09-20 00:00:00+00:00,1765799519.1515512,1737619822.0533676,227237794.22088695,2535580.1360861864,99277.4674040754,185692727.27206454,561003336.5093936,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,1738047112.5871942
2023-09-21 00:00:00+00:00,1739094822.3061495,1693384251.812936,224708352.42736006,2535580.1360861864,99277.46740407542,185693495.33878464,516266236.64420354,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,1738047112.5871942
2023-09-22 00:00:00+00:00,1745251259.8144445,1698426355.1095903,224906998.75921956,2535580.1360861864,99277.46740407542,185694840.1167463,519212458.7029376,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,1738047112.5871942
2023-09-23 00:00:00+00:00,1748193544.035111,1698783644.2642078,224608288.42499697,2535580.1360861864,99277.46740407542,185700270.91266215,545387631.5146465,856223729.237139,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,1738047112.5871942
2023-09-24 00:00:00+00:00,1745489033.0059097,1695635908.3857343,223579854.3298296,2535580.1360861864,99277.46740407542,185700924.15747947,560373624.7823255,856223729.2371391,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,1738047112.5871942
2023-09-25 00:00:00+00:00,1732079057.1163955,1695905982.4936683,221866343.85955662,2535580.1360861864,99277.46740407542,185704889.6593139,513843332.2763125,856223729.237139,724402298.0261363,102145203.37833795,1000000.0,0.0,0.0,1738047112.5871942
2023-09-26 00:00:00+00:00,1729215287.8254032,1666644347.7416697,221459315.9282205,2535580.1360861864,99277.46740407542,185706866.743572,515710159.4139335,856223729.2371391,705512697.2391429,102145203.37833795,1000000.0,0.0,0.0,1738047112.5871942
2023-09-27 00:00:00+00:00,1736968190.977252,1667928708.5094428,222739553.95875826,2535580.1360861864,99277.4674040754,185709092.5355525,412053444.7162885,856223729.237139,705512697.2391429,102145203.37833795,1000000.0,0.0,0.0,1738047112.5871942
2023-09-28 00:00:00+00:00,1805001497.5761216,1739144205.156445,225748503.13174018,2535580.1360861864,99277.46740407542,185710678.8316516,434777428.1088365,856223729.237139,705512697.2391429,102145203.37833795,1000000.0,0.0,0.0,1508247228.769958
2023-09-29 00:00:00+00:00,1814356202.6600204,1748754100.4778054,225416786.55799314,2535580.1360861864,99277.4674040754,185711043.217612,338004498.6786425,856223729.237139,705512697.2391429,102145203.37833795,1000000.0,0.0,0.0,1508247228.769958
2023-09-30 00:00:00+00:00,1820763768.0193195,1760309190.5098915,226588433.58175108,2535580.1360861864,99277.4674040754,185711628.50462562,331602347.0086125,856223729.237139,705512697.2391429,102145203.37833795,1000000.0,0.0,0.0,1508247228.769958
2023-10-01 00:00:00+00:00,1822041481.767704,1758342446.8478558,227166737.2224536,2535580.1360861864,99277.4674040754,185712520.08872566,337384799.9907615,856223729.237139,705512697.2391429,102145203.37833795,1000000.0,0.0,0.0,1508247228.769958
2023-10-02 00:00:00+00:00,1820900612.857221,1740017256.8499038,230313728.57693255,2535580.1360861864,99277.4674040754,185713344.4856981,322885391.4664365,864495262.2369157,706055776.5599744,102145203.37833795,1000000.0,0.0,0.0,1508247228.769958
2023-10-03 00:00:00+00:00,1822235922.1367178,1740787592.5736694,229352976.2953136,2535580.1360861864,99277.4674040754,185713847.01362035,298731101.61238253,864495262.2369157,706055776.5599744,102145203.37833795,1000000.0,0.0,0.0,1508247228.769958
2023-10-04 00:00:00+00:00,1810892314.6174295,1762025475.2558963,233615225.87267458,2535580.1360861864,99277.4674040754,185715132.82606632,295900074.00099355,864495262.2369157,706055776.5599744,102145203.37833795,1000000.0,0.0,0.0,1508247228.769958
2023-10-05 00:00:00+00:00,1773887038.4397416,1734673085.1058707,232213469.65905845,2535580.1360861864,99277.4674040754,185716677.895105,283914101.01984453,868944616.3456116,720133338.310968,102145203.37833795,1000000.0,0.0,0.0,1508247228.769958
2023-10-06 00:00:00+00:00,1819596795.8738704,1760687513.3476048,238945144.52400333,2535580.1360861864,99277.46740407542,185718005.0757015,287391079.2626535,868944616.3456116,720133338.3109682,102922118.64801215,1000000.0,0.0,0.0,1508247228.769958
2023-10-07 00:00:00+00:00,1782778393.0823011,1754444905.4525867,239171942.83954185,2535580.1360861864,99277.4674040754,185718379.76959938,310721128.82113254,858540194.4330251,720133338.310968,102922118.64801215,1000000.0,0.0,0.0,1508247228.769958
2023-10-08 00:00:00+00:00,1770678558.811128,1743224322.9255495,239364199.4090859,2535580.1360861864,99277.4674040754,185718997.3709532,321506892.0259916,858540194.4330251,720133338.310968,102922118.64801215,1000000.0,0.0,0.0,1508247228.769958
2023-10-09 00:00:00+00:00,1725334485.5049653,1681333662.6435,232051061.94381452,2535580.1360861864,99277.46740407542,185720642.93452144,330998549.8897946,852352163.5559056,720133338.310968,102922118.64801215,1000000.0,0.0,0.0,1508247228.769958
2023-10-10 00:00:00+00:00,1716900522.7446852,1665087973.63833,230354820.77948338,2535580.1360861864,99277.4674040754,181156109.81464577,325027052.6583586,855507162.3572738,720133338.3109682,102922118.64801215,1000000.0,0.0,0.0,1508247228.769958
2023-10-11 00:00:00+00:00,1726196100.5642383,1664369988.0380116,224361648.4680556,2535580.1360861864,99277.4674040754,181157806.51161912,309157753.9921316,859972662.1999962,720133338.310968,102922118.64801215,1000000.0,0.0,0.0,1508247228.769958
2023-10-12 00:00:00+00:00,1780008232.3404446,1626748311.9915857,224317952.4175373,2535580.1360861864,99277.4674040754,181160247.00005955,279983312.6701216,910248329.8589252,687700353.9266564,102922118.64801215,1000000.0,0.0,0.0,1508247228.769958
2023-10-13 00:00:00+00:00,1816010756.452117,1643534898.1963923,227777127.92136183,2535580.1360861864,99277.4674040754,181162134.9794,283275545.70910263,910248329.8589252,687700353.9266564,102922118.64801215,1000000.0,0.0,0.0,1508247228.769958
2023-10-14 00:00:00+00:00,1801774968.026162,1652627579.5195408,225783522.91068488,2535580.1360861864,99277.46740407542,181162661.21576595,301705978.3384776,910248329.8589252,687700353.9266564,102922118.64801215,1000000.0,0.0,0.0,1508247228.769958
2023-10-15 00:00:00+00:00,1814263230.3267093,1660268718.6564872,226470930.41231203,2535580.1360861864,99277.4674040754,181162974.80514815,307373023.66420764,910248329.8589252,687700353.9266564,104277581.10381748,1000000.0,0.0,0.0,1508247228.769958
2023-10-16 00:00:00+00:00,1860508588.2868505,1689229736.551258,241698547.24590153,2535580.1360861864,99277.4674040754,181163610.9483329,301281533.14359665,917673328.7580355,687700353.9266564,104277581.10381748,1000000.0,0.0,0.0,1508247228.769958
2023-10-17 00:00:00+00:00,1815222893.4943533,1659461773.5928931,240995517.5814405,2535580.1360861864,99277.46740407542,181164310.84414393,304303715.48496366,912022522.4983323,687700353.9266565,104277581.10381748,1000000.0,0.0,0.0,1508247228.769958
2023-10-18 00:00:00+00:00,1834848075.9359972,1653647715.7872586,239410509.56276104,2535580.1360861864,99277.46740407542,181168088.43214074,303528365.36078167,923726603.940076,685080470.0173541,104277581.10381748,1000000.0,0.0,0.0,1508247228.769958
2023-10-19 00:00:00+00:00,1813351893.4203963,1652894874.7152374,241902616.30042338,2384658.3045262,99277.4674040754,181169172.41903642,365275878.1312786,917234696.2796595,613555004.8224545,82307501.33911347,1000000.0,0.0,0.0,1508247228.769958
2023-10-20 00:00:00+00:00,1904736910.7049632,1698869809.5005884,252653192.68856347,2384658.3045262,99277.4674040754,181170085.9482263,361138859.3160836,932785885.2048299,613555004.8224545,82688386.15809077,1000000.0,0.0,0.0,1508247228.769958
2023-10-21 00:00:00+00:00,1887473480.7042074,1724596962.10237,260635311.53855526,2384658.3045262,99277.46740407542,181170730.63793644,390762392.5751816,932785885.2048299,613555004.8224545,83104973.41058233,1000000.0,0.0,0.0,1508247228.769958
2023-10-22 00:00:00+00:00,1890951269.134668,1726697993.2767224,258615810.71873927,2384658.3045262,99277.4674040754,181171085.5783945,398333656.1512596,932785885.2048299,613555004.8224545,83950390.95474064,1000000.0,0.0,0.0,1508247228.769958
2023-10-23 00:00:00+00:00,1974988982.945047,1784671167.4032032,281398877.16899693,2384658.3045262,99277.46740407542,181172150.17924637,295487305.10363257,932785885.2048299,613555004.8224545,85508925.7682588,1000000.0,0.0,0.0,1508247228.769958
2023-10-24 00:00:00+00:00,2051675146.3904908,1810708551.1871202,304103683.56559163,2384658.3045262,99277.4674040754,181173978.5282676,282984619.5148756,932785885.2048299,613555004.8224545,87642657.4561325,1000000.0,0.0,0.0,1508247228.769958
2023-10-25 00:00:00+00:00,2071378398.7635782,1884003744.7316182,319433331.06512237,2384438.0007839673,99277.46740407542,181174780.70384908,264373364.2378006,932785885.2048299,618652094.8961813,89084477.92135784,1000000.0,0.0,0.0,1508247228.769958
2023-10-26 00:00:00+00:00,2068016029.7054386,1869229775.0575862,309432047.51958084,2384438.0007839673,99277.4674040754,181176348.97618833,269540432.0757656,934957378.1653048,618652094.8961813,89587666.7435897,1000000.0,0.0,0.0,1508247228.769958
2023-10-27 00:00:00+00:00,2052430901.230874,1884287709.600283,307416487.9765076,2384438.0007839673,99277.4674040754,181178021.18681034,228488419.9542076,934957378.1653048,626073535.8983939,89812889.55040364,1000000.0,0.0,0.0,1508247228.769958
2023-10-28 00:00:00+00:00,2066720627.3896518,1899545000.487855,309787250.8405832,2384438.0007839673,99277.46740407542,181178372.5731238,204232455.10896364,937133725.2735204,626073535.8983939,89812889.55040364,1000000.0,0.0,0.0,1307774505.425064
2023-10-29 00:00:00+00:00,2080337533.4771652,1909960969.9778872,315682573.7332583,2384438.000783967,99277.4674040754,181178769.24004892,179781078.82981363,937133725.2735204,626073535.8983939,89138962.27131191,1000000.0,0.0,0.0,1307774505.425064
2023-10-30 00:00:00+00:00,2119090237.1178625,1945316778.7902586,312692087.2732795,2384438.0007839673,99277.4674040754,181181403.06354156,116784731.48818564,869272933.5376155,638286728.0309898,89740612.62290326,1000000.0,0.0,0.0,1307774505.425064
2023-10-31 00:00:00+00:00,1987553724.8526142,1942188097.2783124,313176374.51465607,2384438.0007839673,99277.4674040754,181183652.0659391,312412946.65295666,868960359.4655994,638286728.0309898,89740612.62290326,1000000.0,0.0,0.0,1107561130.598823
2023-11-01 00:00:00+00:00,2007657789.5146732,1969343368.7293036,315365752.9594995,2384438.0007839673,99277.4674040754,181184222.29391408,340579650.8146347,869433526.4735498,641764008.2675185,90868224.76283686,1000000.0,0.0,0.0,1107561130.598823
2023-11-02 00:00:00+00:00,1996503151.256011,1965548656.6821995,314526154.3913734,2384438.0007839673,99277.4674040754,181184843.0962025,237854912.7917817,872771789.1543014,676376689.9901636,88108711.30543435,1000000.0,0.0,0.0,1107561130.598823
2023-11-03 00:00:00+00:00,2025368340.3901782,1958304768.6926873,313632358.9533673,2384438.000783967,99277.46740407542,181185225.06447536,247926683.8686227,869117995.4635404,671533816.4579142,88429754.12437469,1000000.0,0.0,0.0,1107561130.598823
2023-11-04 00:00:00+00:00,1982637239.8916333,1942013748.0216377,316853352.2864152,2384438.0007839673,99277.46740407542,181185724.77835953,450029570.5925547,849567628.4415632,655850380.1455517,88429754.1243747,1000000.0,0.0,0.0,1209087904.709954
2023-11-05 00:00:00+00:00,2048956666.7942216,1981878534.9039328,321150189.94965017,2384438.0007839673,99277.4674040754,180928077.5687785,438898682.18524367,849567628.4415632,655850380.1455517,90270798.34442413,1000000.0,0.0,0.0,1209087904.709954
2023-11-06 00:00:00+00:00,2073870285.6847851,2106634848.427134,322337283.4114291,2384438.0007839673,99277.4674040754,176367953.91478917,345916603.48203367,870143449.981511,674110379.4108882,90837681.59347315,1000000.0,0.0,0.0,1209087904.709954
2023-11-07 00:00:00+00:00,2078087502.6670654,2101481958.9486563,327830272.14925647,2311015.812463544,99277.4674040754,176368848.15618277,324810791.75154066,883069694.912229,691342842.5921515,93152794.70098013,1000000.0,0.0,0.0,1209087904.709954
2023-11-08 00:00:00+00:00,2044362058.571169,2104196410.1538806,331277829.73161316,2130038.4468053146,99277.4674040754,176370137.49977785,302566797.54810864,891640600.3333689,691342842.5921515,94103964.13945675,1000000.0,0.0,0.0,1209087904.709954
2023-11-09 00:00:00+00:00,2237219420.063711,2291590896.488968,338069893.7654932,2130038.446805314,99277.4674040754,176373030.75586823,280652969.3618367,882333577.0603391,691057052.3920108,91729085.5328458,1000000.0,0.0,0.0,1209087904.709954
2023-11-10 00:00:00+00:00,2255723582.1995096,2345904173.267226,339348490.57760566,2130038.4468053146,99277.4674040754,176375192.71606284,236826494.12748468,882251113.4376512,707338879.5241146,96601887.62962723,1000000.0,0.0,0.0,1342340550.242538
2023-11-11 00:00:00+00:00,2178893981.714598,2244112298.3973103,338967842.7651975,2130038.4468053146,99277.4674040754,176375581.83196557,318415191.6179537,853150076.8088759,662909735.0479213,96601887.62962723,1000000.0,0.0,0.0,1140218191.3028011
2023-11-12 00:00:00+00:00,2160220071.7105894,2204678067.4996643,337408277.0352869,2130038.446805314,99277.4674040754,176376142.64855203,304448962.9635917,853150076.8088759,662909735.0479213,96589638.81183413,1000000.0,0.0,0.0,1140218191.3028011
2023-11-13 00:00:00+00:00,2244721836.334603,2354460598.496614,330990378.91121507,2130038.446805314,99277.4674040754,176377174.0005346,197186177.5775537,863331430.1481309,697681879.6783842,96589638.81183413,1000000.0,0.0,0.0,1140218191.3028011
2023-11-14 00:00:00+00:00,2169726595.269881,2228607821.345638,315930092.4031245,2130038.4468053146,99277.46740407542,176379019.37473541,252693691.25473768,899564647.0211592,714256117.3187505,94687168.91025293,1000000.0,0.0,0.0,1140218191.3028011
2023-11-15 00:00:00+00:00,2197305827.8316,2329319733.2973537,344305110.02851653,2129342.4217597144,99277.4674040754,174096220.53207448,252404036.9178157,869323366.7024839,727358727.0327308,95691358.7916641,1000000.0,0.0,0.0,1140218191.3028011
2023-11-16 00:00:00+00:00,2147150000.4142015,2228702034.591006,327753780.82652324,2129342.4217597144,99277.4674040754,174097419.04694182,240642413.88526464,886899139.9889369,731037006.5578907,95917942.59071289,1000000.0,0.0,0.0,1140218191.3028011
2023-11-17 00:00:00+00:00,2124386070.200157,2214175202.663168,331215665.2411844,2129342.4217597144,99277.4674040754,174098259.16337928,307786703.6085657,886899139.9889369,731037006.5578907,96128232.58596715,1000000.0,0.0,0.0,1140218191.3028011
2023-11-18 00:00:00+00:00,2148039786.513608,2212100955.8025765,333951409.2069826,2129342.4217597144,99277.4674040754,174098871.3105263,401083097.2957087,886899139.9889369,731037006.5578907,96128232.58596715,1000000.0,0.0,0.0,1182741697.5404272
2023-11-19 00:00:00+00:00,2168799033.8385067,2230826904.0363984,336994879.58439434,2129342.4217597144,99277.46740407542,174099391.67787564,520966653.1513127,886899139.9889369,731037006.5578907,96128232.58596715,1000000.0,0.0,0.0,1287500183.0128682
2023-11-20 00:00:00+00:00,2216258914.99775,2320816330.329227,342918646.97282845,2129342.4217597144,99277.46740407542,174100612.096567,515864234.1345066,886899139.9889369,734689801.7472601,98111272.2300055,1000000.0,0.0,0.0,1287500183.0128682
2023-11-21 00:00:00+00:00,2156021444.968755,2264321001.4370804,336766427.50255096,2129342.4217597144,99277.4674040754,174101796.98918012,334465782.2971577,876713091.056208,734689801.7472601,96260799.30759454,1000000.0,0.0,0.0,1287500183.0128682
2023-11-22 00:00:00+00:00,2220538814.052085,2334745948.5505486,334559503.9277159,2129342.4217597144,99277.46740407542,174103372.21612749,330862775.8072477,876713091.056208,734689801.7472601,96260799.30759454,1000000.0,0.0,0.0,1287500183.012868
2023-11-23 00:00:00+00:00,2230797174.166562,2353902498.737308,333150543.14067686,2129342.4217597144,99277.4674040754,174103886.63389158,328136432.2236827,876713091.0562081,734689801.7472601,96612017.95036532,1000000.0,0.0,0.0,1287500183.0128682
2023-11-24 00:00:00+00:00,2261775308.560862,2381206875.8024836,338134007.88431853,2129342.4217597144,99277.4674040754,174104447.57001626,344880193.9781787,876713091.0562081,734689801.7472601,96612017.95036532,1000000.0,0.0,0.0,1287500183.0128682
2023-11-25 00:00:00+00:00,2258150156.89793,2370564354.884737,337960009.3701931,2129342.4217597144,99277.46740407542,174104883.45927256,353203283.4143777,876713091.0562081,740299024.884571,96963840.26967151,1000000.0,0.0,0.0,1287500183.0128682
2023-11-26 00:00:00+00:00,2254505568.8373322,2368815411.453947,295783198.1537835,2129342.4217597144,99277.46740407542,174105059.75123385,354332808.26471967,876713091.0562081,740299024.884571,97293882.35372335,1000000.0,0.0,0.0,1287500183.0128682
2023-11-27 00:00:00+00:00,2178110247.0688367,2310217926.8647366,289978825.9566067,2129342.4217597144,99277.4674040754,174105954.68850902,337390771.25979364,876713091.0562081,740299024.884571,97537857.11821327,1000000.0,0.0,0.0,1287500183.0128682
2023-11-28 00:00:00+00:00,2231245222.240864,2371047871.2406306,300822049.553222,2129342.4217597144,99277.46740407542,174107057.55786264,331943729.64447665,878922400.1913881,745791878.7075634,97537857.11821327,1000000.0,0.0,0.0,1287500183.0128682
2023-11-29 00:00:00+00:00,2207875297.5563784,2329861094.143935,303201057.8205996,2064143.6992827854,99277.46740407542,174108195.77285436,306616978.47067565,878922400.1913881,745791878.7075634,99534155.70895159,1000000.0,0.0,0.0,1423141368.020438
2023-11-30 00:00:00+00:00,2199955188.7303195,2349657040.0700784,306525818.6196951,2064143.6992827854,99277.46740407542,174108613.8848417,300044017.41348565,878922400.1913881,745791878.7075634,100582203.55972113,1000000.0,0.0,0.0,1423141368.020438
2023-12-01 00:00:00+00:00,2264287987.1805058,2378976972.79574,315276097.2717209,2064143.6992827854,99277.4674040754,174109222.2681959,273263691.3422167,878922400.1913881,745791878.7075634,101968633.94754665,1000000.0,0.0,0.0,1423141368.020438
2023-12-02 00:00:00+00:00,2340858341.373121,2472486428.5003886,323996276.54027224,2064143.6992827854,99277.46740407542,174109996.8709979,250141448.8380467,878922400.1913881,750930373.0907991,103230689.58054979,1000000.0,0.0,0.0,1423141368.020438
2023-12-03 00:00:00+00:00,2341878950.6199307,2470168017.372177,328687148.5869251,2064143.6992827854,99277.4674040754,174110357.68788013,250357074.0891177,878922400.1913882,750930373.0907991,103910425.8645139,1000000.0,0.0,0.0,1423141368.020438
2023-12-04 00:00:00+00:00,2395254538.5094876,2523171122.1145554,345559759.6118783,2064143.6992827854,99277.4674040754,174111282.39639586,262552073.4109967,878922400.1913882,750930373.0907991,105299984.41025692,1000000.0,0.0,0.0,1033141368.020438
2023-12-05 00:00:00+00:00,2532370416.253378,2448586671.767932,364436265.32886934,2064143.6992827854,99277.46740407542,174111823.81258002,255088727.3787897,878922400.1913881,760477479.1532917,106094578.7063658,1000000.0,0.0,0.0,1033141368.020438
2023-12-06 00:00:00+00:00,2505828506.6258483,2458202696.8633165,367026412.8360338,2064143.6992827854,99277.4674040754,174112535.25647116,270223787.9359387,878922400.1913881,760477479.1532917,107570663.45344551,1000000.0,0.0,0.0,1033141368.020438
2023-12-07 00:00:00+00:00,2710598918.041024,2466898121.549757,361703270.1531234,2064143.6992827854,99277.4674040754,174113285.12362486,260245277.19451076,911783044.1654971,724482464.5594351,108495002.43300654,1000000.0,0.0,0.0,1033141368.020438
