,change,change_excl_rwa,change_excl_rwa_30d_avg,change_excl_rwa_7d_avg,date,fees,inflow,inflow_exl_rwa,lifetime_fees,lifetime_turnover,outflow,psm_balance,turnover
948,6254418.889564,6254418.889564,8646288.300354198,15322289.345832974,2021-08-16 00:00:00+00:00,6254.418889564001,6254418.889564,6254418.889564,3531914.0610191408,3628547088.081866,0.0,3330705318.2213597,6254418.889564
949,28853971.172439,28853971.172439,8741963.076785805,16833601.08854447,2021-08-15 00:00:00+00:00,28854.991172439,28854991.172439,28854991.172439,3525659.6421295768,3622292669.1923018,1020.0,3324450899.3317957,28856011.172439
950,2084204.2,2084204.2,7903962.739466921,13719368.809798302,2021-08-14 00:00:00+00:00,2084.2042,2084204.2,2084204.2,3496804.650957138,3593436658.0198627,0.0,3295596928.1593566,2084204.2
951,2599107.705708,2599107.705708,7901799.7587552555,16083701.941096969,2021-08-13 00:00:00+00:00,2601.605205708,2601605.205708,2601605.205708,3494720.446757138,3591352453.819863,2497.5,3293512723.959357,2604102.705708
952,20976629.465471998,20976629.465471998,7855368.302433464,18780620.788174763,2021-08-12 00:00:00+00:00,21006.699365472003,21006699.365471996,21006699.365471996,3492118.8415514296,3588748351.114155,30069.899999999998,3290913616.2536488,21036769.265471995
953,32555950.029890995,32555950.029890995,8752810.045226047,12531366.727232365,2021-08-11 00:00:00+00:00,32555.950029891006,32555950.029890995,32555950.029890995,3471112.1421859576,3567711581.848683,0.0,3269936986.7881765,32555950.029890995
954,13931743.957757,13931743.957757,7521670.974322256,5819851.083954166,2021-08-10 00:00:00+00:00,14049.527355459,14049527.355459,14049527.355459,3438556.1921560667,3535155631.818792,117783.39770199999,3237381036.7582855,14167310.753161
955,,,7242972.148955528,3083089.3800121653,2021-08-09 00:00:00+00:00,,,,3424506.6648006076,3520988321.065631,,3223449292.8005285,
956,10168577.499962002,10168577.499962002,7242972.148955528,3306246.7250779714,2021-08-08 00:00:00+00:00,10168.577499962003,10168577.499962002,10168577.499962002,3424506.6648006076,3520988321.065631,0.0,3223449292.8005285,10168577.499962002
957,16270202.987792,16270202.987792,7109990.087546143,3324096.1127404706,2021-08-07 00:00:00+00:00,16270.202987792001,16270202.987792,16270202.987792,3414338.0873006457,3510819743.565669,0.0,3213280715.3005667,16270202.987792
958,,,6388004.999846459,2882184.3069873042,2021-08-06 00:00:00+00:00,,,,3398067.8843128537,3494549540.577877,,3197010512.3127747,
959,-10269640.83924,-10269640.83924,6254519.439514223,3423797.2202518326,2021-08-05 00:00:00+00:00,0.0,0.0,0.0,3398067.8843128537,3494549540.577877,10269640.83924,3197010512.3127747,10269640.83924
960,-1001628.1865,-1001628.1865,6874584.656355745,6553594.622068119,2021-08-04 00:00:00+00:00,0.0,0.0,0.0,3398067.8843128537,3484279899.738637,1001628.1865,3207280153.1520147,1001628.1865
961,247935.438047,247935.438047,7824538.632391833,10529208.63369826,2021-08-03 00:00:00+00:00,247.93543804700002,247935.438047,247935.438047,3398067.8843128537,3483278271.552137,0.0,3208281781.338515,247935.438047
962,4422033.450407,4422033.450407,8158969.629978528,13040352.467640832,2021-08-02 00:00:00+00:00,4422.782700407,4422782.700407,4422782.700407,3397819.9488748065,3483030336.11409,749.2499999999999,3208033845.900468,4423531.950407
963,10275673.825937,10275673.825937,8350664.790739137,12897301.086255688,2021-08-01 00:00:00+00:00,11074.873825936998,11074873.825937,11074873.825937,3393397.1661743997,3478606804.163683,799199.9999999999,3203611812.450061,11874073.825937
964,13618732.153273,13618732.153273,8298468.974437398,11553417.866253689,2021-07-31 00:00:00+00:00,13618.732153273,13618732.153273,13618732.153273,3382322.2923484626,3466732730.337746,0.0,3193336138.624124,13618732.153273
965,6673474.6998390015,6673474.6998390015,7895858.82796505,9791027.727377689,2021-07-30 00:00:00+00:00,6673.474699839001,6673474.6998390015,6673474.6998390015,3368703.5601951894,3453113998.184473,0.0,3179717406.470851,6673474.6998390015
966,11638940.973474002,11638940.973474002,11495529.807086354,9200126.432402832,2021-07-29 00:00:00+00:00,11638.940973474,11638940.973474002,11638940.973474002,3362030.0854953504,3446440523.484634,0.0,3173043931.771012,11638940.973474002
967,26827669.894911,26827669.894911,11999272.887661615,7958717.314428833,2021-07-28 00:00:00+00:00,26827.671894911,26827671.894911,26827671.894911,3350391.1445218762,3434801582.51116,2.0,3161404990.797538,26827673.894911
968,17825942.275645,17825942.275645,11432525.265868006,4109724.4822849757,2021-07-27 00:00:00+00:00,17825.942275645,17825942.275645,17825942.275645,3323563.472626965,3407973908.616249,0.0,3134577320.902627,17825942.275645
969,3420673.7807110003,3420673.7807110003,10919970.312837483,1549936.602118833,2021-07-26 00:00:00+00:00,3420.6737807110003,3420673.7807110003,3420673.7807110003,3305737.53035132,3390147966.3406043,0.0,3116751378.626982,3420673.7807110003
970,868491.285923,868491.285923,10891580.784076659,1238147.0723534718,2021-07-25 00:00:00+00:00,868.491285923,868491.285923,868491.285923,3302316.856570609,3386727292.559893,0.0,3113330704.846271,868491.285923
971,1282001.1811410002,1282001.1811410002,11253344.86180005,1312078.229639566,2021-07-24 00:00:00+00:00,1282.0011811410004,1282001.1811410002,1282001.1811410002,3301448.365284686,3385858801.27397,0.0,3112462213.560348,1282001.1811410002
972,2537165.635015,2537165.635015,11819313.49711179,1319597.4917642074,2021-07-23 00:00:00+00:00,2537.165635015,2537165.635015,2537165.635015,3300166.364103545,3384576800.092829,0.0,3111180212.379207,2537165.635015
973,2949077.1476559998,2949077.1476559998,14159794.119618878,913741.4440139431,2021-07-22 00:00:00+00:00,2949.0771476560003,2949077.1476559998,2949077.1476559998,3297629.19846853,3382039634.457814,0.0,3108643046.744192,2949077.1476559998
974,-115279.930096,-115279.930096,18059301.69531231,608146.6157686099,2021-07-21 00:00:00+00:00,0.0,0.0,0.0,3294680.121320874,3379090557.3101583,115279.930096,3105693969.596536,115279.930096
975,-92572.885518,-92572.885518,19833481.650600225,1141490.84379561,2021-07-20 00:00:00+00:00,0.0,0.0,0.0,3294680.121320874,3378975277.380062,92572.885518,3105809249.5266323,92572.885518
976,,,20839055.703679483,15344092.236466276,2021-07-19 00:00:00+00:00,,,,3294680.121320874,3378882704.494544,,3105901822.4121504,
977,,,20817587.007354006,12260222.259399706,2021-07-18 00:00:00+00:00,,,,3294680.121320874,3378882704.494544,,3105901822.4121504,
978,,,22324194.124866165,12260222.259399706,2021-07-17 00:00:00+00:00,,,,3294680.121320874,3378882704.494544,,3105901822.4121504,
979,,,22031724.007128045,12260222.259399706,2021-07-16 00:00:00+00:00,,,,3294680.121320874,3378882704.494544,,3105901822.4121504,
980,2032292.66292,2032292.66292,22254678.927232973,12260222.259399706,2021-07-15 00:00:00+00:00,2032.29266292,2032292.66292,2032292.66292,3294680.121320874,3378882704.494544,0.0,3105901822.4121504,2032292.66292
981,1484752.7539849998,1484752.7539849998,22601100.071685154,11848781.858269457,2021-07-14 00:00:00+00:00,1484.7527539849998,1484752.7539849998,1484752.7539849998,3292647.828657954,3376850411.831624,0.0,3103869529.7492304,1484752.7539849998
982,42515231.292494,42515231.292494,23124758.40711341,12307052.947824456,2021-07-13 00:00:00+00:00,42515.231292494005,42515231.292494,42515231.292494,3291163.075903969,3375365659.077639,0.0,3102384776.9952455,42515231.292494
983,3008612.3282,3008612.3282,22653846.90988682,2676209.911729705,2021-07-12 00:00:00+00:00,3008.6123282000003,3008612.3282,3008612.3282,3248647.844611475,3332850427.7851453,0.0,3059869545.7027516,3008612.3282
984,,,23578757.664542746,7135885.145262204,2021-07-11 00:00:00+00:00,,,,3245639.2322832746,3329841815.4569454,,3056860933.374552,
985,,,26956259.03125658,7296677.792717963,2021-07-10 00:00:00+00:00,,,,3245639.2322832746,3329841815.4569454,,3056860933.374552,
986,,,27020088.355907694,7552401.851915136,2021-07-09 00:00:00+00:00,,,,3245639.2322832746,3329841815.4569454,,3056860933.374552,
987,386531.058399,386531.058399,32272398.424666706,7769940.166069687,2021-07-08 00:00:00+00:00,396.610968399,396610.968399,396610.968399,3245639.2322832746,3329841815.4569454,10079.91,3056860933.374552,406690.87839900004
988,3317837.112205,3317837.112205,34231550.99351311,8337392.6983568305,2021-07-07 00:00:00+00:00,3317.8371122050003,3317837.112205,3317837.112205,3245242.621314876,3329435124.5785465,0.0,3056474402.3161526,3317837.112205
989,3991859.148115,3991859.148115,34701925.90837074,20644259.85656026,2021-07-06 00:00:00+00:00,3991.8591481149997,3991859.148115,3991859.148115,3241924.7842026707,3326117287.4663415,0.0,3053156565.2039475,3991859.148115
990,20847313.262329996,20847313.262329996,34991400.062521644,23391855.95350169,2021-07-05 00:00:00+00:00,20849.810762330002,20849810.762329996,20849810.762329996,3237932.9250545558,3322125428.3182263,2497.5,3049164706.0558324,20852308.262329996
991,7939848.382541001,7939848.382541001,34587188.81758271,22384021.85797712,2021-07-04 00:00:00+00:00,7939.848382540999,7939848.382541001,7939848.382541001,3217083.114292226,3301273120.0558963,0.0,3028317392.7935023,7939848.382541001
992,8831022.147900999,8831022.147900999,35879992.14025501,22112211.854177404,2021-07-03 00:00:00+00:00,8831.022147901,8831022.147900999,8831022.147900999,3209143.265909685,3293333271.673355,0.0,3020377544.410961,8831022.147900999
993,9075170.050997,9075170.050997,38309202.93977361,21246025.06436469,2021-07-02 00:00:00+00:00,9075.170050997001,9075170.050997,9075170.050997,3200312.243761784,3284502249.525454,0.0,3011546522.26306,9075170.050997
994,4358698.784409001,4358698.784409001,38494149.32115214,21262295.781873833,2021-07-01 00:00:00+00:00,4358.698784409,4358698.784409001,4358698.784409001,3191237.073710787,3275427079.4744573,0.0,3002471352.2120633,4358698.784409001
995,89465907.219629,89465907.219629,38461479.64071855,22682378.78314555,2021-06-30 00:00:00+00:00,89465.90721962904,89465907.219629,89465907.219629,3186878.374926378,3271068380.690048,0.0,2998112653.4276543,89465907.219629
996,23225031.826704998,23225031.826704998,36702706.275928535,17954137.745009694,2021-06-29 00:00:00+00:00,23225.031826705,23225031.826704998,23225031.826704998,3097412.467706749,3181602473.4704194,0.0,2908646746.2080255,23225031.826704998
997,13792474.593657998,13792474.593657998,36835960.63409381,27870240.53956684,2021-06-28 00:00:00+00:00,13792.474593658002,13792474.593657998,13792474.593657998,3074187.435880044,3158377441.6437144,0.0,2885421714.3813205,13792474.593657998
998,6037178.355943,6037178.355943,43383495.8021294,31712866.889262266,2021-06-27 00:00:00+00:00,6037.178355943001,6037178.355943,6037178.355943,3060394.961286386,3144584967.0500565,0.0,2871629239.7876625,6037178.355943
999,2767714.619212,2767714.619212,45572714.48892681,34141217.172028266,2021-06-26 00:00:00+00:00,2767.7146192120003,2767714.619212,2767714.619212,3054357.782930443,3138547788.6941133,0.0,2865592061.4317193,2767714.619212
1000,9189065.073561,9189065.073561,46691630.31388133,36649230.36812198,2021-06-25 00:00:00+00:00,9189.090048561,9189090.048561,9189090.048561,3051590.068311231,3135780074.074901,24.975,2862824346.812507,9189115.023561
1001,14299279.793311,14299279.793311,47456100.20141758,43691187.49263584,2021-06-24 00:00:00+00:00,14329.251409889,14329251.409889,14329251.409889,3042400.9782626703,3126590959.05134,29971.616578,2853635281.738946,14359223.026467
1002,56368219.95267801,56368219.95267801,48041756.655415036,43751286.24554498,2021-06-23 00:00:00+00:00,56368.21995267801,56368219.95267801,56368219.95267801,3028071.726852781,3112231736.0248733,0.0,2839336001.945635,56368219.95267801
1003,92637751.38860501,92637751.38860501,48037911.06474555,39706041.5165854,2021-06-22 00:00:00+00:00,92637.751388605,92637751.38860501,92637751.38860501,2971703.5069001033,3055863516.072195,0.0,2782967781.9929566,92637751.38860501
1004,40690859.041526,40690859.041526,56191637.83303565,28098600.39866026,2021-06-21 00:00:00+00:00,52683.85404152601,52683854.041526005,52683854.041526005,2879065.755511498,2963225764.68359,11992995.0,2690330030.6043515,64676849.041526005
1005,23035630.335304998,23035630.335304998,56109718.254852615,24517553.07994912,2021-06-20 00:00:00+00:00,23035.630335305006,23035630.335304998,23035630.335304998,2826381.901469972,2898548915.642064,0.0,2649639171.5628257,23035630.335304998
1006,20323806.991868,20323806.991868,58649717.488136165,25483980.298816405,2021-06-19 00:00:00+00:00,20323.806991867998,20323806.991868,20323806.991868,2803346.271134667,2875513285.306759,0.0,2626603541.2275205,20323806.991868
1007,58482764.945158005,58482764.945158005,60831712.41618996,26577893.97196526,2021-06-18 00:00:00+00:00,58482.764945158,58482764.945158005,58482764.945158005,2783022.464142799,2855189478.314891,0.0,2606279734.2356524,58482764.945158005
1008,14719971.063674998,14719971.063674998,60298673.151061684,35101612.684446976,2021-06-17 00:00:00+00:00,14719.971063674999,14719971.063674998,14719971.063674998,2724539.699197641,2796706713.369733,0.0,2547796969.2904944,14719971.063674998
1009,28051506.849960998,28051506.849960998,61926483.93989693,37114089.59622755,2021-06-16 00:00:00+00:00,28051.506849961,28051506.849960998,28051506.849960998,2709819.728133966,2781986742.306058,0.0,2533076998.2268195,28051506.849960998
1010,11385663.563129002,11385663.563129002,63181112.72100566,59476644.39175855,2021-06-15 00:00:00+00:00,11385.663563129003,11385663.563129002,11385663.563129002,2681768.2212840053,2753935235.456097,0.0,2505025491.3768587,11385663.563129002
1011,15623527.810548,15623527.810548,65173245.380923994,66301707.90042455,2021-06-14 00:00:00+00:00,15637.687125548002,15637687.125548001,15637687.125548001,2670382.5577208763,2742549571.892968,14159.315,2493639827.81373,15651846.440547999
1012,29800620.86737601,29800620.86737601,67155234.08373903,66559644.57862254,2021-06-13 00:00:00+00:00,29800.620867376005,29800620.86737601,29800620.86737601,2654744.8705953285,2726897725.45242,0.0,2478016300.003182,29800620.86737601
1013,27981202.703910008,27981202.703910008,68711676.30108748,64113282.13651769,2021-06-12 00:00:00+00:00,27981.986103910007,27981901.103910007,27981901.103910007,2624944.2497279523,2697097104.5850444,698.4,2448215679.135806,27982599.503910005
1014,118148795.93253002,118148795.93253002,67608292.85509123,61361821.16655368,2021-06-11 00:00:00+00:00,118148.79593252997,118148795.93253002,118148795.93253002,2596962.2636240423,2669114505.0811343,0.0,2420234476.431896,118148795.93253002
1015,28807309.446138997,28807309.446138997,65410879.67781129,51158271.470865116,2021-06-10 00:00:00+00:00,28807.309446139003,28807309.446138997,28807309.446138997,2478813.4676915123,2550965709.1486044,0.0,2302085680.4993663,28807309.446138997
1016,184589390.41867802,184589390.41867802,67074678.32470548,58715419.56905369,2021-06-09 00:00:00+00:00,184589.3904186779,184589390.41867802,184589390.41867802,2450006.1582453735,2522158399.7024655,0.0,2273278371.0532274,184589390.41867802
1017,59161108.123791,59161108.123791,58689854.27877852,34434586.865292974,2021-06-08 00:00:00+00:00,59161.10812379099,59161108.123791,59161108.123791,2265416.7678266955,2337569009.2837877,0.0,2088688980.6345494,59161108.123791
1018,17429084.557933997,17429084.557933997,56430477.153351024,26465658.329237256,2021-06-07 00:00:00+00:00,17429.084557934006,17429084.557933997,17429084.557933997,2206255.6597029045,2278407901.1599965,0.0,2029527872.5107584,17429084.557933997
1019,12676083.772642,12676083.772642,55664251.856086425,27971753.9577878,2021-06-06 00:00:00+00:00,12676.083772642003,12676083.772642,12676083.772642,2188826.5751449703,2260978816.6020627,0.0,2012098787.9528244,12676083.772642
1020,8720975.914161999,8720975.914161999,57711307.479107596,30373974.69793047,2021-06-05 00:00:00+00:00,8720.975914162002,8720975.914161999,8720975.914161999,2176150.4913723283,2248302732.8294206,0.0,1999422704.1801825,8720975.914161999
1021,46723948.062710024,46723948.062710024,57922823.01156236,62865644.45668513,2021-06-04 00:00:00+00:00,46723.94806270999,46723948.062710024,46723948.062710024,2167429.515458166,2239581756.9152584,0.0,1990701728.2660205,46723948.062710024
1022,81707346.133459,81707346.133459,56917123.609792836,66665739.82507813,2021-06-03 00:00:00+00:00,81707.34613345901,81707346.133459,81707346.133459,2120705.567395456,2192857808.8525486,0.0,1943977780.2033105,81707346.133459
1023,14623561.492353,14623561.492353,53763811.29329883,58917227.72665047,2021-06-02 00:00:00+00:00,14623.561492353003,14623561.492353,14623561.492353,2038998.2212619972,2111150462.7190895,0.0,1862270434.0698514,14623561.492353
1024,3378608.3714010003,3378608.3714010003,54641849.59877484,61706416.113276966,2021-06-01 00:00:00+00:00,3378.608371401,3378608.3714010003,3378608.3714010003,2024374.6597696443,2096526901.2267365,0.0,1847646872.5774984,3378608.3714010003
1025,,,55402849.00950551,66357200.8779163,2021-05-31 00:00:00+00:00,,,,2020996.0513982433,2093148292.8553355,,1844268264.2060974,
1026,27089408.213498004,27089408.213498004,54586029.147861846,64914271.87010868,2021-05-30 00:00:00+00:00,27089.408213498,27089408.213498004,27089408.213498004,2020996.0513982433,2093148292.8553355,0.0,1844268264.2060974,27089408.213498004
1027,203670994.46669,203670994.46669,53851022.56732571,108058046.07804012,2021-05-29 00:00:00+00:00,203670.99446669003,203670994.46669,203670994.46669,1993906.6431847452,2066058884.6418374,0.0,1817178855.9925992,203670994.46669
1028,69524520.273068,69524520.273068,45588724.44004085,84435788.47911556,2021-05-28 00:00:00+00:00,72543.30826330981,71680797.40895502,71680797.40895502,1790235.648718055,1862387890.1751473,2156277.135887,1613507861.5259092,73837074.54484202
1029,35216273.54289299,35216273.54289299,42925117.78023494,88317372.45446698,2021-05-27 00:00:00+00:00,35216.27354289301,35216273.54289299,35216273.54289299,1717692.3404547453,1788550815.6303053,0.0,1543983341.2528412,35216273.54289299
1030,31358691.812112004,31358691.812112004,41593617.749918945,95229570.5062577,2021-05-26 00:00:00+00:00,31358.705798112005,31358701.802112002,31358701.802112002,1682476.0669118522,1753334542.0874124,9.99,1508767067.7099483,31358711.792112
1031,31283316.959237006,31283316.959237006,40516753.30095477,96896132.56973286,2021-05-25 00:00:00+00:00,31283.316959237003,31283316.959237006,31283316.959237006,1651117.3611137401,1721975830.2953002,0.0,1477408375.8978362,31283316.959237006
1032,56256697.82326299,56256697.82326299,39404986.479813956,107831601.83814883,2021-05-24 00:00:00+00:00,57818.23472326299,57372081.32326299,57372081.32326299,1619834.0441545031,1690692513.3360631,1115383.5,1446125058.938599,58487464.82326299
1033,329095827.6690181,329095827.6690181,36864375.418286234,118146582.641126,2021-05-23 00:00:00+00:00,329095.8276690181,329095827.6690181,329095827.6690181,1562015.8094312402,1632205048.5128002,0.0,1389868361.1153362,329095827.6690181
1034,38315191.274218,38315191.274218,22948591.97777519,65409271.38415299,2021-05-22 00:00:00+00:00,38350.855574218,38340665.774218,38340665.774218,1232919.981762222,1303109220.8437822,25474.5,1060772533.446318,38366140.274218
1035,96695608.10052797,96695608.10052797,22180262.01295305,74440631.42079799,2021-05-21 00:00:00+00:00,96695.608100528,96695608.10052797,96695608.10052797,1194569.126188004,1264743080.569564,0.0,1022457342.1721001,96695608.10052797
1036,83601659.90542799,83601659.90542799,18258401.69255437,63313143.080933005,2021-05-20 00:00:00+00:00,83601.65990542802,83601659.90542799,83601659.90542799,1097873.518087476,1168047472.469036,0.0,925761734.0715721,83601659.90542799
1037,43024626.256438,43024626.256438,14628220.680728057,22262313.128219012,2021-05-19 00:00:00+00:00,43024.626256438,43024626.256438,43024626.256438,1014271.858182048,1084445812.5636082,0.0,842160074.1661441,43024626.256438
1038,,,12957843.882156886,1500000.000000022,2021-05-18 00:00:00+00:00,,,,971247.23192561,1041421186.3071702,,799135447.9097061,
1039,,,13280337.24645456,1500000.000000022,2021-05-17 00:00:00+00:00,,,,971247.23192561,1041421186.3071702,,799135447.9097061,
1040,,,14041898.444009582,811630.7041425109,2021-05-16 00:00:00+00:00,,,,971247.23192561,1041421186.3071702,,799135447.9097061,
1041,,,14041898.444009582,3692690.924223674,2021-05-15 00:00:00+00:00,,,,971247.23192561,1041421186.3071702,,799135447.9097061,
1042,,,13341573.369941402,2912550.1976960055,2021-05-14 00:00:00+00:00,,,,971247.23192561,1041421186.3071702,,799135447.9097061,
1043,1500000.0,1500000.0,12689504.179959288,2912550.1976960055,2021-05-13 00:00:00+00:00,1500.0,1500000.0,1500000.0,971247.23192561,1041421186.3071702,0.0,799135447.9097061,1500000.0
1044,,,8739703.12641867,5828250.721624006,2021-05-12 00:00:00+00:00,,,,969747.23192561,1039921186.3071702,,797635447.9097061,
1045,,,8088859.544098366,9783452.702409204,2021-05-11 00:00:00+00:00,,,,969747.23192561,1039921186.3071702,,797635447.9097061,
1046,123261.408285,123261.408285,6997101.040066524,10734175.166521838,2021-05-10 00:00:00+00:00,123.261408285,123261.408285,123261.408285,969747.23192561,1039921186.3071702,0.0,797635447.9097061,123261.408285
1047,9454811.364386,9454811.364386,6694997.815273351,16224025.916365838,2021-05-09 00:00:00+00:00,9454.811364386002,9454811.364386,9454811.364386,969623.970517325,1039797924.8988851,0.0,797512186.5014211,9454811.364386
1048,572128.018113,572128.018113,6569551.74485914,17874823.35509234,2021-05-08 00:00:00+00:00,572.128018113,572128.018113,572128.018113,960169.159152939,1030343113.5344992,0.0,788057375.1370351,572128.018113
1049,,,6407282.267680913,24018270.69429767,2021-05-07 00:00:00+00:00,,,,959597.031134826,1029770985.5163862,,787485247.1189221,
1050,13162802.095712,13162802.095712,6132357.003750483,22146983.943927,2021-05-06 00:00:00+00:00,13162.802095711999,13162802.095712,13162802.095712,959597.031134826,1029770985.5163862,0.0,787485247.1189221,13162802.095712
1051,25604260.62555,25604260.62555,5812791.317752232,23395217.31117143,2021-05-05 00:00:00+00:00,25604.26062555,25604260.62555,25604260.62555,946434.229039114,1016608183.4206742,0.0,774322445.0232102,25604260.62555
1052,15487787.487084998,15487787.487084998,4559947.483050505,21298204.901426855,2021-05-04 00:00:00+00:00,18284.987487085,17485787.487085,17485787.487085,920829.9684135639,991003922.7951242,1998000.0,748718184.3976601,19483787.487085003
1053,33062365.907348998,33062365.907348998,3810520.771822278,19931845.671263427,2021-05-03 00:00:00+00:00,33062.365907349,33062365.907348998,33062365.907348998,902544.9809264789,971520135.3080392,0.0,733230396.9105752,33062365.907348998
1054,19359595.996744998,19359595.996744998,2230439.8217726876,16304032.53234214,2021-05-02 00:00:00+00:00,19359.595996745004,19359595.996744998,19359595.996744998,869482.6150191298,938457769.4006902,0.0,700168031.0032262,19359595.996744998
1055,37432812.053345,37432812.053345,1414765.7182025774,14513296.946255568,2021-05-01 00:00:00+00:00,37432.81205334501,37432812.053345,37432812.053345,850123.0190223848,919098173.4039452,0.0,680808435.0064812,37432812.053345
1056,10919263.441703001,10919263.441703001,-386136.59855454386,9217645.862870999,2021-04-30 00:00:00+00:00,10919.263441702999,10919263.441703001,10919263.441703001,812690.2069690397,881665361.3506002,0.0,643375622.9531362,10919263.441703001
1057,21900435.666422997,21900435.666422997,-981157.653304941,8934042.933065666,2021-04-29 00:00:00+00:00,21900.435666422996,21900435.666422997,21900435.666422997,801770.9435273367,870746097.9088973,0.0,632456359.5114332,21900435.666422997
1058,10925173.757338,10925173.757338,-2133785.8462745724,6340764.386394198,2021-04-28 00:00:00+00:00,10925.173757338,10925173.757338,10925173.757338,779870.5078609138,848845662.2424743,0.0,610555923.8450103,10925173.757338
1059,5923272.875941,5923272.875941,-2859283.6020308267,5194662.043658248,2021-04-27 00:00:00+00:00,5923.272875941,5923272.875941,5923272.875941,768945.3341035758,837920488.4851363,0.0,599630750.0876722,5923272.875941
1060,7667673.934900001,7667673.934900001,-3375904.5713232867,4951791.766230664,2021-04-26 00:00:00+00:00,7667.673934900001,7667673.934900001,7667673.934900001,763022.0612276348,831997215.6091952,0.0,593707477.2117312,7667673.934900001
1061,6824446.894138999,6824446.894138999,-3354262.1865355223,3593850.6818959955,2021-04-25 00:00:00+00:00,6824.4468941390005,6824446.894138999,6824446.894138999,755354.3872927348,824329541.6742952,0.0,586039803.2768312,6824446.894138999
1062,363254.469653,363254.469653,-3470240.3264296986,9562989.454583997,2021-04-24 00:00:00+00:00,363.254469653,363254.469653,363254.469653,748529.9403985958,817505094.7801561,0.0,579215356.3826921,363254.469653
1063,,,-3462196.471703405,23256362.219757497,2021-04-23 00:00:00+00:00,,,,748166.6859289428,817141840.3105031,,578852101.9130391,
1064,,,-3017069.369708938,23256362.219757497,2021-04-22 00:00:00+00:00,,,,748166.6859289428,817141840.3105031,,578852101.9130391,
1065,,,-1817707.6824618888,15516040.467386998,2021-04-21 00:00:00+00:00,,,,748166.6859289428,817141840.3105031,,578852101.9130391,
1066,,,315273.30999720545,11549060.4456195,2021-04-20 00:00:00+00:00,,,,748166.6859289428,817141840.3105031,,578852101.9130391,
1067,,,1669990.6424268147,-7049916.068375002,2021-04-19 00:00:00+00:00,,,,748166.6859289428,817141840.3105031,,578852101.9130391,
1068,18762724.439515002,18762724.439515002,1940181.2337421412,-6804739.337750502,2021-04-18 00:00:00+00:00,18762.724439514997,18762724.439515002,18762724.439515002,748166.6859289428,817141840.3105031,0.0,578852101.9130391,18762724.439515002
1069,27750000.0,27750000.0,1482267.6332842775,-12768791.085775336,2021-04-17 00:00:00+00:00,27750.0,27750000.0,27750000.0,729403.9614894277,798379115.8709881,0.0,560089377.4735241,27750000.0
1070,,,534243.0629750048,-18531309.879435003,2021-04-16 00:00:00+00:00,,,,701653.9614894277,770629115.8709881,,532339377.47352415,
1071,35396.962646,35396.962646,751464.346680222,-18531309.879435003,2021-04-15 00:00:00+00:00,35.396962646,35396.962646,35396.962646,701653.9614894277,770629115.8709881,0.0,532339377.47352415,35396.962646
1072,-351879.619683,-351879.619683,3093056.9296961348,-19036842.78651067,2021-04-14 00:00:00+00:00,140.7518478732,0.0,0.0,701618.5645267817,770593718.9083421,351879.619683,532303980.51087815,351879.619683
1073,-81445822.124353,-81445822.124353,3975115.520401135,-18964195.983683337,2021-04-13 00:00:00+00:00,32578.328849741203,0.0,0.0,701477.8126789085,770241839.2886591,81445822.124353,532655860.1305612,81445822.124353
1074,-5578855.6846280005,-5578855.6846280005,7845509.817748265,-6467870.755549401,2021-04-12 00:00:00+00:00,2231.5422738512,0.0,0.0,668899.4838291672,688796017.164306,5578855.6846280005,614101682.2549142,5578855.6846280005
1075,-17021586.048634,-17021586.048634,8730413.770062223,-5743760.366201401,2021-04-11 00:00:00+00:00,6808.6344194536005,0.0,0.0,666667.941555316,683217161.479678,17021586.048634,619680537.9395422,17021586.048634
1076,-6825112.761957999,-6825112.761957999,10868676.98724183,-2539363.1884618006,2021-04-10 00:00:00+00:00,2730.0451047832003,0.0,0.0,659859.3071358624,666195575.431044,6825112.761957999,636702123.9881762,6825112.761957999
1077,,,11672940.157660006,-1514223.634818601,2021-04-09 00:00:00+00:00,,,,657129.2620310793,659370462.669086,,643527236.7501342,
1078,-2997800.4798080004,-2997800.4798080004,11256268.781761743,-1514223.634818601,2021-04-08 00:00:00+00:00,1200.5201919232,1000.0,1000.0,657129.2620310793,659370462.669086,2998800.4798080004,643527236.7501342,2999800.4798080004
1079,84001.197281,84001.197281,11500895.805107309,-1143329.423571251,2021-04-07 00:00:00+00:00,84.001197281,84001.197281,84001.197281,655928.741839156,656370662.189278,0.0,646525037.2299422,84001.197281
1080,,,11515177.286810046,-1552439.6305220015,2021-04-06 00:00:00+00:00,,,,655844.7406418751,656286660.991997,,646441036.0326612,
1081,-1958303.7378880002,-1958303.7378880002,11089855.830930335,-1164204.7228915012,2021-04-05 00:00:00+00:00,1119.0456531552002,239802.97,239802.97,655844.7406418751,656286660.991997,2198106.707888,646441036.0326612,2437909.6778880004
1082,-999600.159936,-999600.159936,12230584.374538628,-899505.0512260016,2021-04-04 00:00:00+00:00,399.84006397440004,0.0,0.0,654725.6949887199,653848751.314109,999600.159936,648399339.7705492,999600.159936
1083,-1699414.9937419998,-1699414.9937419998,16581560.913254714,-849457.4968710023,2021-04-03 00:00:00+00:00,679.7659974968001,0.0,0.0,654325.8549247455,652849151.154173,1699414.9937419998,649398939.9304851,1699414.9937419998
