,balance,dt,total_balance,wallet
6167,3057239299.5964246,2022-02-10 00:00:00.000 UTC,9935662543.126755,EOA
6168,193064690.73931974,2022-02-09 00:00:00.000 UTC,9893560076.21038,CeFi
6169,2127049854.25941,2022-02-09 00:00:00.000 UTC,9893560076.21038,Dex
6170,14285737.561546478,2022-02-09 00:00:00.000 UTC,9893560076.21038,Treasury
6171,3072316785.10509,2022-02-09 00:00:00.000 UTC,9893560076.21038,EOA
6172,769945886.7014967,2022-02-09 00:00:00.000 UTC,9893560076.21038,Other
6173,113533280.20771132,2022-02-09 00:00:00.000 UTC,9893560076.21038,Dai Savings
6174,2060638366.0924366,2022-02-09 00:00:00.000 UTC,9893560076.21038,Bridge
6175,1542725475.5433693,2022-02-09 00:00:00.000 UTC,9893560076.21038,Lending
6176,2095390059.6117442,2022-02-08 00:00:00.000 UTC,9804253701.650764,Dex
6177,14285737.561546478,2022-02-08 00:00:00.000 UTC,9804253701.650764,Treasury
6178,188314980.94981575,2022-02-08 00:00:00.000 UTC,9804253701.650764,CeFi
6179,3048888690.947352,2022-02-08 00:00:00.000 UTC,9804253701.650764,EOA
6180,1537525200.2175593,2022-02-08 00:00:00.000 UTC,9804253701.650764,Lending
6181,760016682.4803879,2022-02-08 00:00:00.000 UTC,9804253701.650764,Other
6182,113704103.35990676,2022-02-08 00:00:00.000 UTC,9804253701.650764,Dai Savings
6183,2046128246.5224528,2022-02-08 00:00:00.000 UTC,9804253701.650764,Bridge
6184,2060112945.598817,2022-02-07 00:00:00.000 UTC,9605680901.302773,Dex
6185,188084009.97073463,2022-02-07 00:00:00.000 UTC,9605680901.302773,CeFi
6186,3062536897.878961,2022-02-07 00:00:00.000 UTC,9605680901.302773,EOA
6187,740415823.9667538,2022-02-07 00:00:00.000 UTC,9605680901.302773,Other
6188,1972849430.0365858,2022-02-07 00:00:00.000 UTC,9605680901.302773,Bridge
6189,114132675.33096638,2022-02-07 00:00:00.000 UTC,9605680901.302773,Dai Savings
6190,14285737.561546478,2022-02-07 00:00:00.000 UTC,9605680901.302773,Treasury
6191,1453263380.958408,2022-02-07 00:00:00.000 UTC,9605680901.302773,Lending
6192,731731951.8803632,2022-02-06 00:00:00.000 UTC,9464355474.011148,Other
6193,1942099439.9493716,2022-02-06 00:00:00.000 UTC,9464355474.011148,Bridge
6194,114766056.51571336,2022-02-06 00:00:00.000 UTC,9464355474.011148,Dai Savings
6195,1370394095.661253,2022-02-06 00:00:00.000 UTC,9464355474.011148,Lending
6196,2008486921.6624725,2022-02-06 00:00:00.000 UTC,9464355474.011148,Dex
6197,3062619562.259141,2022-02-06 00:00:00.000 UTC,9464355474.011148,EOA
6198,14085737.561546478,2022-02-06 00:00:00.000 UTC,9464355474.011148,Treasury
6199,220171708.52128696,2022-02-06 00:00:00.000 UTC,9464355474.011148,CeFi
6200,1369841326.472444,2022-02-05 00:00:00.000 UTC,9450142452.693745,Lending
6201,114668193.1575462,2022-02-05 00:00:00.000 UTC,9450142452.693745,Dai Savings
6202,234096311.9223349,2022-02-05 00:00:00.000 UTC,9450142452.693745,CeFi
6203,14085737.561546478,2022-02-05 00:00:00.000 UTC,9450142452.693745,Treasury
6204,731686264.8313402,2022-02-05 00:00:00.000 UTC,9450142452.693745,Other
6205,2008256992.5493155,2022-02-05 00:00:00.000 UTC,9450142452.693745,Dex
6206,1920475488.6958308,2022-02-05 00:00:00.000 UTC,9450142452.693745,Bridge
6207,3057032137.5033855,2022-02-05 00:00:00.000 UTC,9450142452.693745,EOA
6208,1902603572.428632,2022-02-04 00:00:00.000 UTC,9349051275.414534,Dex
6209,232073145.73179463,2022-02-04 00:00:00.000 UTC,9349051275.414534,CeFi
6210,3043490304.3175735,2022-02-04 00:00:00.000 UTC,9349051275.414534,EOA
6211,14085737.561546478,2022-02-04 00:00:00.000 UTC,9349051275.414534,Treasury
6212,1369365363.7080169,2022-02-04 00:00:00.000 UTC,9349051275.414534,Lending
6213,736269382.3000801,2022-02-04 00:00:00.000 UTC,9349051275.414534,Other
6214,115227312.89872262,2022-02-04 00:00:00.000 UTC,9349051275.414534,Dai Savings
6215,1935936456.468168,2022-02-04 00:00:00.000 UTC,9349051275.414534,Bridge
6216,1941319870.679153,2022-02-03 00:00:00.000 UTC,9318626744.40131,Bridge
6217,115409424.65738153,2022-02-03 00:00:00.000 UTC,9318626744.40131,Dai Savings
6218,728615241.5905769,2022-02-03 00:00:00.000 UTC,9318626744.40131,Other
6219,3049147134.9478807,2022-02-03 00:00:00.000 UTC,9318626744.40131,EOA
6220,1311290614.702492,2022-02-03 00:00:00.000 UTC,9318626744.40131,Lending
6221,1886048855.647148,2022-02-03 00:00:00.000 UTC,9318626744.40131,Dex
6222,14085737.561546478,2022-02-03 00:00:00.000 UTC,9318626744.40131,Treasury
6223,272709864.6151313,2022-02-03 00:00:00.000 UTC,9318626744.40131,CeFi
6224,311505259.9097456,2022-02-02 00:00:00.000 UTC,9301482000.107906,CeFi
6225,115440467.58938853,2022-02-02 00:00:00.000 UTC,9301482000.107906,Dai Savings
6226,1259240986.4772696,2022-02-02 00:00:00.000 UTC,9301482000.107906,Lending
6227,1944596891.74859,2022-02-02 00:00:00.000 UTC,9301482000.107906,Bridge
6228,741687385.7788618,2022-02-02 00:00:00.000 UTC,9301482000.107906,Other
6229,14004717.561546478,2022-02-02 00:00:00.000 UTC,9301482000.107906,Treasury
6230,3042282472.5562305,2022-02-02 00:00:00.000 UTC,9301482000.107906,EOA
6231,1872723818.486273,2022-02-02 00:00:00.000 UTC,9301482000.107906,Dex
6232,3048638652.719241,2022-02-01 00:00:00.000 UTC,9326884858.808435,EOA
6233,829171412.3937575,2022-02-01 00:00:00.000 UTC,9326884858.808435,Other
6234,115749129.45003527,2022-02-01 00:00:00.000 UTC,9326884858.808435,Dai Savings
6235,1880945935.3003278,2022-02-01 00:00:00.000 UTC,9326884858.808435,Dex
6236,310253612.26774144,2022-02-01 00:00:00.000 UTC,9326884858.808435,CeFi
6237,1924454760.810955,2022-02-01 00:00:00.000 UTC,9326884858.808435,Bridge
6238,17922.5615464805,2022-02-01 00:00:00.000 UTC,9326884858.808435,Treasury
6239,1217653433.3048313,2022-02-01 00:00:00.000 UTC,9326884858.808435,Lending
6240,829237365.5513084,2022-01-31 00:00:00.000 UTC,9293978704.14257,Other
6241,1893696656.1192489,2022-01-31 00:00:00.000 UTC,9293978704.14257,Bridge
6242,311873211.38310385,2022-01-31 00:00:00.000 UTC,9293978704.14257,CeFi
6243,1830877998.685697,2022-01-31 00:00:00.000 UTC,9293978704.14257,Dex
6244,115542702.93287408,2022-01-31 00:00:00.000 UTC,9293978704.14257,Dai Savings
6245,3067687288.266372,2022-01-31 00:00:00.000 UTC,9293978704.14257,EOA
6246,17922.5615464805,2022-01-31 00:00:00.000 UTC,9293978704.14257,Treasury
6247,1245045558.6424189,2022-01-31 00:00:00.000 UTC,9293978704.14257,Lending
6248,1810259419.8444571,2022-01-30 00:00:00.000 UTC,9269734169.85018,Dex
6249,1311264859.9828198,2022-01-30 00:00:00.000 UTC,9269734169.85018,Lending
6250,3099729547.7163982,2022-01-30 00:00:00.000 UTC,9269734169.85018,EOA
6251,303688619.0083851,2022-01-30 00:00:00.000 UTC,9269734169.85018,CeFi
6252,114575251.93735877,2022-01-30 00:00:00.000 UTC,9269734169.85018,Dai Savings
6253,1900631159.8883178,2022-01-30 00:00:00.000 UTC,9269734169.85018,Bridge
6254,729567337.9108958,2022-01-30 00:00:00.000 UTC,9269734169.85018,Other
6255,17973.5615464805,2022-01-30 00:00:00.000 UTC,9269734169.85018,Treasury
6256,1874244117.952313,2022-01-29 00:00:00.000 UTC,9280489359.461773,Bridge
6257,1813490179.9373472,2022-01-29 00:00:00.000 UTC,9280489359.461773,Dex
6258,733555099.3792231,2022-01-29 00:00:00.000 UTC,9280489359.461773,Other
6259,17922.5615464805,2022-01-29 00:00:00.000 UTC,9280489359.461773,Treasury
6260,114811073.13105117,2022-01-29 00:00:00.000 UTC,9280489359.461773,Dai Savings
6261,1303210323.2449462,2022-01-29 00:00:00.000 UTC,9280489359.461773,Lending
6262,3136051243.9374375,2022-01-29 00:00:00.000 UTC,9280489359.461773,EOA
6263,305109399.317908,2022-01-29 00:00:00.000 UTC,9280489359.461773,CeFi
6264,1833668519.1939847,2022-01-28 00:00:00.000 UTC,9221737418.351933,Dex
6265,17922.5615464805,2022-01-28 00:00:00.000 UTC,9221737418.351933,Treasury
6266,704538193.3170155,2022-01-28 00:00:00.000 UTC,9221737418.351933,Other
6267,1833522244.524847,2022-01-28 00:00:00.000 UTC,9221737418.351933,Bridge
6268,305043040.0677759,2022-01-28 00:00:00.000 UTC,9221737418.351933,CeFi
6269,3125266695.4705524,2022-01-28 00:00:00.000 UTC,9221737418.351933,EOA
6270,1301008982.1766846,2022-01-28 00:00:00.000 UTC,9221737418.351933,Lending
6271,118671821.03952575,2022-01-28 00:00:00.000 UTC,9221737418.351933,Dai Savings
6272,114275467.8401114,2022-01-27 00:00:00.000 UTC,9264898215.01785,Dai Savings
6273,3282322104.48411,2022-01-27 00:00:00.000 UTC,9264898215.01785,EOA
6274,161073046.47187012,2022-01-27 00:00:00.000 UTC,9264898215.01785,CeFi
6275,1874295860.6311243,2022-01-27 00:00:00.000 UTC,9264898215.01785,Bridge
6276,1292708517.027084,2022-01-27 00:00:00.000 UTC,9264898215.01785,Lending
6277,671495042.8154651,2022-01-27 00:00:00.000 UTC,9264898215.01785,Other
6278,17922.5615464805,2022-01-27 00:00:00.000 UTC,9264898215.01785,Treasury
6279,1868710253.186541,2022-01-27 00:00:00.000 UTC,9264898215.01785,Dex
6280,1930665237.16087,2022-01-26 00:00:00.000 UTC,9442056125.841711,Bridge
6281,123069272.82370573,2022-01-26 00:00:00.000 UTC,9442056125.841711,Dai Savings
6282,2157285728.002366,2022-01-26 00:00:00.000 UTC,9442056125.841711,Dex
6283,3113207378.5727096,2022-01-26 00:00:00.000 UTC,9442056125.841711,EOA
6284,1301656106.966313,2022-01-26 00:00:00.000 UTC,9442056125.841711,Lending
6285,654962586.8434204,2022-01-26 00:00:00.000 UTC,9442056125.841711,Other
6286,17922.5615464805,2022-01-26 00:00:00.000 UTC,9442056125.841711,Treasury
6287,161191892.91077983,2022-01-26 00:00:00.000 UTC,9442056125.841711,CeFi
6288,1951898951.009789,2022-01-25 00:00:00.000 UTC,9362560911.666405,Bridge
6289,1292687911.8954918,2022-01-25 00:00:00.000 UTC,9362560911.666405,Lending
6290,2063935480.3625343,2022-01-25 00:00:00.000 UTC,9362560911.666405,Dex
6291,3083081234.79299,2022-01-25 00:00:00.000 UTC,9362560911.666405,EOA
6292,123010045.79734378,2022-01-25 00:00:00.000 UTC,9362560911.666405,Dai Savings
6293,17922.5615464805,2022-01-25 00:00:00.000 UTC,9362560911.666405,Treasury
6294,665831853.5699818,2022-01-25 00:00:00.000 UTC,9362560911.666405,Other
6295,182097511.67672682,2022-01-25 00:00:00.000 UTC,9362560911.666405,CeFi
6296,1133536333.3292735,2022-01-24 00:00:00.000 UTC,9360438713.691832,Lending
6297,119111546.42122282,2022-01-24 00:00:00.000 UTC,9360438713.691832,CeFi
6298,17922.5615464805,2022-01-24 00:00:00.000 UTC,9360438713.691832,Treasury
6299,2131833654.6616907,2022-01-24 00:00:00.000 UTC,9360438713.691832,Bridge
6300,1964208169.979777,2022-01-24 00:00:00.000 UTC,9360438713.691832,Dex
6301,3214378289.465614,2022-01-24 00:00:00.000 UTC,9360438713.691832,EOA
6302,119322677.23539568,2022-01-24 00:00:00.000 UTC,9360438713.691832,Dai Savings
6303,678030120.0373111,2022-01-24 00:00:00.000 UTC,9360438713.691832,Other
6304,3167149818.2454205,2022-01-23 00:00:00.000 UTC,9264101838.669697,EOA
6305,2106086823.573923,2022-01-23 00:00:00.000 UTC,9264101838.669697,Bridge
6306,17922.5615464805,2022-01-23 00:00:00.000 UTC,9264101838.669697,Treasury
6307,1109866798.1083474,2022-01-23 00:00:00.000 UTC,9264101838.669697,Lending
6308,112932617.60238078,2022-01-23 00:00:00.000 UTC,9264101838.669697,CeFi
6309,1961996306.0681026,2022-01-23 00:00:00.000 UTC,9264101838.669697,Dex
6310,686458155.6945804,2022-01-23 00:00:00.000 UTC,9264101838.669697,Other
6311,119593396.8153955,2022-01-23 00:00:00.000 UTC,9264101838.669697,Dai Savings
6312,3196953753.2478886,2022-01-22 00:00:00.000 UTC,9183845440.275166,EOA
6313,17922.5615464805,2022-01-22 00:00:00.000 UTC,9183845440.275166,Treasury
6314,116241824.22707601,2022-01-22 00:00:00.000 UTC,9183845440.275166,Dai Savings
6315,1065962092.358175,2022-01-22 00:00:00.000 UTC,9183845440.275166,Lending
6316,1932552893.5916495,2022-01-22 00:00:00.000 UTC,9183845440.275166,Dex
6317,117977725.13286607,2022-01-22 00:00:00.000 UTC,9183845440.275166,CeFi
6318,2088152210.9852002,2022-01-22 00:00:00.000 UTC,9183845440.275166,Bridge
6319,665987018.1707635,2022-01-22 00:00:00.000 UTC,9183845440.275166,Other
6320,115969860.72365049,2022-01-21 00:00:00.000 UTC,9241490218.28575,Dai Savings
6321,1673839752.0224445,2022-01-21 00:00:00.000 UTC,9241490218.28575,Bridge
6322,674852809.9477707,2022-01-21 00:00:00.000 UTC,9241490218.28575,Other
6323,3245979417.113275,2022-01-21 00:00:00.000 UTC,9241490218.28575,EOA
6324,17922.5615464805,2022-01-21 00:00:00.000 UTC,9241490218.28575,Treasury
6325,2137385507.0940213,2022-01-21 00:00:00.000 UTC,9241490218.28575,Dex
6326,131449120.8384127,2022-01-21 00:00:00.000 UTC,9241490218.28575,CeFi
6327,1261995827.9846282,2022-01-21 00:00:00.000 UTC,9241490218.28575,Lending
6328,1647390318.1867733,2022-01-20 00:00:00.000 UTC,9530019771.582119,Bridge
6329,3126542980.3473487,2022-01-20 00:00:00.000 UTC,9530019771.582119,EOA
6330,713607476.1040107,2022-01-20 00:00:00.000 UTC,9530019771.582119,Other
6331,2369091986.452602,2022-01-20 00:00:00.000 UTC,9530019771.582119,Dex
6332,1418192280.2033832,2022-01-20 00:00:00.000 UTC,9530019771.582119,Lending
6333,140175746.28408402,2022-01-20 00:00:00.000 UTC,9530019771.582119,CeFi
6334,115001061.44237018,2022-01-20 00:00:00.000 UTC,9530019771.582119,Dai Savings
6335,17922.5615464805,2022-01-20 00:00:00.000 UTC,9530019771.582119,Treasury
6336,726838082.2063037,2022-01-19 00:00:00.000 UTC,9533236997.79141,Other
6337,3126200483.9587765,2022-01-19 00:00:00.000 UTC,9533236997.79141,EOA
6338,141931209.0836961,2022-01-19 00:00:00.000 UTC,9533236997.79141,CeFi
6339,17922.5615464805,2022-01-19 00:00:00.000 UTC,9533236997.79141,Treasury
6340,1428070821.5486238,2022-01-19 00:00:00.000 UTC,9533236997.79141,Lending
6341,114139274.6714437,2022-01-19 00:00:00.000 UTC,9533236997.79141,Dai Savings
6342,2369583399.9939103,2022-01-19 00:00:00.000 UTC,9533236997.79141,Dex
6343,1626455803.7671084,2022-01-19 00:00:00.000 UTC,9533236997.79141,Bridge
6344,2321083059.597251,2022-01-18 00:00:00.000 UTC,9473407260.024519,Dex
6345,1617191675.538545,2022-01-18 00:00:00.000 UTC,9473407260.024519,Bridge
6346,1429534149.5682526,2022-01-18 00:00:00.000 UTC,9473407260.024519,Lending
6347,136650124.65963843,2022-01-18 00:00:00.000 UTC,9473407260.024519,CeFi
6348,3126179768.764179,2022-01-18 00:00:00.000 UTC,9473407260.024519,EOA
6349,112727295.48079254,2022-01-18 00:00:00.000 UTC,9473407260.024519,Dai Savings
6350,17922.5615464805,2022-01-18 00:00:00.000 UTC,9473407260.024519,Treasury
6351,730023263.8543147,2022-01-18 00:00:00.000 UTC,9473407260.024519,Other
6352,17922.5615464805,2022-01-17 00:00:00.000 UTC,9458963618.61491,Treasury
6353,109694349.35092916,2022-01-17 00:00:00.000 UTC,9458963618.61491,Dai Savings
6354,743441388.2954221,2022-01-17 00:00:00.000 UTC,9458963618.61491,Other
6355,1611946675.5455432,2022-01-17 00:00:00.000 UTC,9458963618.61491,Bridge
6356,1434834269.742386,2022-01-17 00:00:00.000 UTC,9458963618.61491,Lending
6357,3128781558.1494727,2022-01-17 00:00:00.000 UTC,9458963618.61491,EOA
6358,2295997834.374149,2022-01-17 00:00:00.000 UTC,9458963618.61491,Dex
6359,134249620.59546083,2022-01-17 00:00:00.000 UTC,9458963618.61491,CeFi
6360,1405733790.0717256,2022-01-16 00:00:00.000 UTC,9390814338.217575,Lending
6361,132675591.75164942,2022-01-16 00:00:00.000 UTC,9390814338.217575,CeFi
6362,17922.5615464805,2022-01-16 00:00:00.000 UTC,9390814338.217575,Treasury
6363,1609843872.621783,2022-01-16 00:00:00.000 UTC,9390814338.217575,Bridge
6364,3088934166.7279844,2022-01-16 00:00:00.000 UTC,9390814338.217575,EOA
6365,754650951.7114671,2022-01-16 00:00:00.000 UTC,9390814338.217575,Other
6366,109406092.0591102,2022-01-16 00:00:00.000 UTC,9390814338.217575,Dai Savings
6367,2289551950.712308,2022-01-16 00:00:00.000 UTC,9390814338.217575,Dex
6368,17922.5615464805,2022-01-15 00:00:00.000 UTC,9326751915.602411,Treasury
6369,132793257.28937902,2022-01-15 00:00:00.000 UTC,9326751915.602411,CeFi
6370,1537987876.8426576,2022-01-15 00:00:00.000 UTC,9326751915.602411,Bridge
6371,3081129207.8087153,2022-01-15 00:00:00.000 UTC,9326751915.602411,EOA
6372,2298419479.74035,2022-01-15 00:00:00.000 UTC,9326751915.602411,Dex
6373,1406686917.233684,2022-01-15 00:00:00.000 UTC,9326751915.602411,Lending
6374,760350955.6964163,2022-01-15 00:00:00.000 UTC,9326751915.602411,Other
6375,109366298.42966275,2022-01-15 00:00:00.000 UTC,9326751915.602411,Dai Savings
6376,757454395.9207307,2022-01-14 00:00:00.000 UTC,9284967214.528,Other
6377,2278589177.373323,2022-01-14 00:00:00.000 UTC,9284967214.528,Dex
6378,108777210.92463492,2022-01-14 00:00:00.000 UTC,9284967214.528,Dai Savings
6379,17922.5615464805,2022-01-14 00:00:00.000 UTC,9284967214.528,Treasury
6380,1416868560.2227812,2022-01-14 00:00:00.000 UTC,9284967214.528,Lending
6381,3081350887.4698386,2022-01-14 00:00:00.000 UTC,9284967214.528,EOA
6382,1499539189.8856764,2022-01-14 00:00:00.000 UTC,9284967214.528,Bridge
6383,142369870.16946703,2022-01-14 00:00:00.000 UTC,9284967214.528,CeFi
6384,1484720319.8930686,2022-01-13 00:00:00.000 UTC,9253177688.312973,Bridge
6385,3070310190.31451,2022-01-13 00:00:00.000 UTC,9253177688.312973,EOA
6386,733203832.699094,2022-01-13 00:00:00.000 UTC,9253177688.312973,Other
6387,2272165081.958758,2022-01-13 00:00:00.000 UTC,9253177688.312973,Dex
6388,1444499565.5505755,2022-01-13 00:00:00.000 UTC,9253177688.312973,Lending
6389,140680193.45572194,2022-01-13 00:00:00.000 UTC,9253177688.312973,CeFi
6390,107581442.48910597,2022-01-13 00:00:00.000 UTC,9253177688.312973,Dai Savings
6391,17061.952140470225,2022-01-13 00:00:00.000 UTC,9253177688.312973,Treasury
6392,3013902406.641051,2022-01-12 00:00:00.000 UTC,9201456507.616102,EOA
6393,2285093808.3708463,2022-01-12 00:00:00.000 UTC,9201456507.616102,Dex
6394,1466641898.1211503,2022-01-12 00:00:00.000 UTC,9201456507.616102,Bridge
6395,16461.964140470223,2022-01-12 00:00:00.000 UTC,9201456507.616102,Treasury
6396,107594672.72551608,2022-01-12 00:00:00.000 UTC,9201456507.616102,Dai Savings
6397,148798274.61863133,2022-01-12 00:00:00.000 UTC,9201456507.616102,CeFi
6398,736943009.3409892,2022-01-12 00:00:00.000 UTC,9201456507.616102,Other
6399,1442465975.8337774,2022-01-12 00:00:00.000 UTC,9201456507.616102,Lending
6400,106844775.14547965,2022-01-11 00:00:00.000 UTC,9141091034.786291,Dai Savings
6401,2998295691.223076,2022-01-11 00:00:00.000 UTC,9141091034.786291,EOA
6402,153332457.70886162,2022-01-11 00:00:00.000 UTC,9141091034.786291,CeFi
6403,2286806291.6640034,2022-01-11 00:00:00.000 UTC,9141091034.786291,Dex
6404,1423070963.451987,2022-01-11 00:00:00.000 UTC,9141091034.786291,Bridge
6405,15911.529321240665,2022-01-11 00:00:00.000 UTC,9141091034.786291,Treasury
6406,724257709.7365315,2022-01-11 00:00:00.000 UTC,9141091034.786291,Other
6407,1448467234.3270311,2022-01-11 00:00:00.000 UTC,9141091034.786291,Lending
6408,107118460.087643,2022-01-10 00:00:00.000 UTC,9121310698.52246,Dai Savings
6409,1445477991.2974825,2022-01-10 00:00:00.000 UTC,9121310698.52246,Lending
6410,1416752980.9455473,2022-01-10 00:00:00.000 UTC,9121310698.52246,Bridge
6411,2987477487.6773047,2022-01-10 00:00:00.000 UTC,9121310698.52246,EOA
6412,719566935.7750165,2022-01-10 00:00:00.000 UTC,9121310698.52246,Other
6413,14862.713090413905,2022-01-10 00:00:00.000 UTC,9121310698.52246,Treasury
6414,2289047873.3483424,2022-01-10 00:00:00.000 UTC,9121310698.52246,Dex
6415,155854106.6780354,2022-01-10 00:00:00.000 UTC,9121310698.52246,CeFi
6416,158943922.60453987,2022-01-09 00:00:00.000 UTC,9065825887.125877,CeFi
6417,14311.087655654077,2022-01-09 00:00:00.000 UTC,9065825887.125877,Treasury
6418,106975128.25606401,2022-01-09 00:00:00.000 UTC,9065825887.125877,Dai Savings
6419,1421303340.7395413,2022-01-09 00:00:00.000 UTC,9065825887.125877,Bridge
6420,722786022.2933568,2022-01-09 00:00:00.000 UTC,9065825887.125877,Other
6421,2250062360.700586,2022-01-09 00:00:00.000 UTC,9065825887.125877,Dex
6422,1452899030.6271763,2022-01-09 00:00:00.000 UTC,9065825887.125877,Lending
6423,2952841770.816957,2022-01-09 00:00:00.000 UTC,9065825887.125877,EOA
6424,106718167.35670565,2022-01-08 00:00:00.000 UTC,9120769741.027128,Dai Savings
6425,13291.108240245621,2022-01-08 00:00:00.000 UTC,9120769741.027128,Treasury
6426,1416894881.398302,2022-01-08 00:00:00.000 UTC,9120769741.027128,Bridge
6427,710526387.4432217,2022-01-08 00:00:00.000 UTC,9120769741.027128,Other
6428,2252009974.276567,2022-01-08 00:00:00.000 UTC,9120769741.027128,Dex
6429,155556880.88974687,2022-01-08 00:00:00.000 UTC,9120769741.027128,CeFi
6430,1450067905.279129,2022-01-08 00:00:00.000 UTC,9120769741.027128,Lending
6431,3028982253.2752166,2022-01-08 00:00:00.000 UTC,9120769741.027128,EOA
6432,723516435.314086,2022-01-07 00:00:00.000 UTC,9116360521.225683,Other
6433,2232719821.1948624,2022-01-07 00:00:00.000 UTC,9116360521.225683,Dex
