day,BTC Vault_collateral_usd,ETH Vault_collateral_usd,stETH Vault_collateral_usd,Stablecoin Vault_collateral_usd,Altcoin Vault_collateral_usd,LP Vault_collateral_usd,RWA Vault_collateral_usd,PSM Vault_collateral_usd,BTC Vault_collateral_usd_Status,ETH Vault_collateral_usd_Status,stETH Vault_collateral_usd_Status,Stablecoin Vault_collateral_usd_Status,Altcoin Vault_collateral_usd_Status,LP Vault_collateral_usd_Status,RWA Vault_collateral_usd_Status,PSM Vault_collateral_usd_Status,Daily Portfolio Value
2023-04-22 00:00:00+00:00,322817020.03642845,2471132967.077614,1461931600.4830036,162286.1784140754,5524109.947506131,431103417.0483955,172535699.0,2140351535.91408,Open,Open,Open,Open,Open,Open,Open,Open,7005558635.685441
2023-04-23 00:00:00+00:00,320974681.16980827,2429289603.2076697,1462663081.1512766,162286.1784140754,5441753.4709640425,430236094.6280065,172535699.0,2129721866.7704144,Open,Open,Open,Open,Open,Open,Open,Open,6951025065.576553
2023-04-24 00:00:00+00:00,320187970.3788465,2440516918.3419776,1438072559.1218076,162286.17841407543,5451495.647382087,427022666.11031777,172535699.0,2123059383.803852,Open,Open,Open,Open,Open,Open,Open,Open,6927008978.582598
2023-04-25 00:00:00+00:00,323799603.4121376,2435164110.992543,1455339320.230431,162286.1784140754,5394180.537980533,426864815.53238016,172535699.0,2120814739.722876,Open,Open,Open,Open,Open,Open,Open,Open,6940074755.606762
2023-04-26 00:00:00+00:00,344692672.3796489,2444122740.6523814,1443327960.9779596,162286.1784140754,5389005.786282998,425958131.4909742,172535699.0,2036482054.5006845,Open,Open,Open,Open,Open,Open,Open,Open,6872670550.966346
2023-04-27 00:00:00+00:00,366409387.41664284,2547151785.65512,1495742453.8792686,162286.1784140754,5408602.58025845,432582963.6469731,172535699.0,2016607718.3917277,Open,Open,Open,Open,Open,Open,Open,Open,7036600896.748404
2023-04-28 00:00:00+00:00,363093540.39367396,2506302182.8454847,1499232147.388695,162286.1784140754,5395960.46131905,427766519.9708049,172535699.0,1965121230.2501435,Open,Open,Open,Open,Open,Open,Open,Open,6939609566.488535
2023-04-29 00:00:00+00:00,363711078.4523645,2527198383.8207636,1492782980.0862248,162286.1784140754,5407427.33135101,427495035.17979115,172535699.0,1965190867.1053896,Open,Open,Open,Open,Open,Open,Open,Open,6954483757.1543
2023-04-30 00:00:00+00:00,366461905.4979245,2538253916.645192,1535689160.114431,162286.17841407543,5407427.33135101,427495035.17979115,172535699.0,1961373353.0635424,Open,Open,Open,Open,Open,Open,Open,Open,7007378783.010647
2023-05-01 00:00:00+00:00,354641225.89555144,2431272886.1315536,1520852911.1082823,162286.17841407543,5265574.727219121,411323548.74172413,172535699.0,1934145884.2360969,Open,Open,Open,Open,Open,Open,Open,Open,6830200016.018843
2023-05-02 00:00:00+00:00,350690445.7526073,2466968999.076369,1510948310.9776897,162286.1784140754,5265574.727219121,411323548.74172413,172535699.0,1904986463.2212043,Open,Open,Open,Open,Open,Open,Open,Open,6822881327.675228
2023-05-03 00:00:00+00:00,345697640.4911667,2497316431.037592,1507842165.9054394,162286.1784140754,5174795.061437685,411323548.7417241,172535699.0,1876723996.0653448,Open,Open,Open,Open,Open,Open,Open,Open,6816776562.481119
2023-05-04 00:00:00+00:00,352886324.40656924,2498448216.5525427,1530434992.6827087,162286.17841407543,5174795.061437685,411325915.313329,172535699.0,1864358289.2143917,Open,Open,Open,Open,Open,Open,Open,Open,6835326518.409393
2023-05-05 00:00:00+00:00,355916078.834357,2562834216.6222944,1575936036.4039347,162286.17841407543,5174795.061437685,411325915.313329,172535699.0,1811622781.6673677,Open,Open,Open,Open,Open,Open,Open,Open,6895507809.081135
2023-05-06 00:00:00+00:00,355916078.834357,2559132913.1723814,1559830833.4837756,162286.1784140754,5174795.061437685,411325915.313329,172535699.0,1821129903.2988465,Open,Open,Open,Open,Open,Open,Open,Open,6885208424.342542
2023-05-07 00:00:00+00:00,353546074.5256286,2536395645.4122114,1537654492.9066536,162286.1784140754,5174795.061437685,411325915.313329,172535699.0,1821248525.4622693,Open,Open,Open,Open,Open,Open,Open,Open,6838043433.859943
2023-05-08 00:00:00+00:00,335380551.6724944,2453796814.5822434,1484638205.197081,162286.1784140754,5081203.922777686,411340183.438646,172535699.0,1818689136.3933096,Open,Open,Open,Open,Open,Open,Open,Open,6681624080.384966
2023-05-09 00:00:00+00:00,333516898.427917,2462154843.3263016,1482863115.6519723,162286.1784140754,4933423.161193727,400834306.5282286,172535699.0,1772265537.3009446,Open,Open,Open,Open,Open,Open,Open,Open,6629266109.574971
2023-05-10 00:00:00+00:00,337941421.0260761,2450507524.543311,1515918251.6867867,162286.17841407543,4963710.347923979,397700220.3713542,172535699.0,1720243732.2482846,Open,Open,Open,Open,Open,Open,Open,Open,6599972845.402151
2023-05-11 00:00:00+00:00,320378593.4532977,2392018521.5084224,1477827932.033381,162286.17841407543,4785942.009271889,394527426.0225403,172535699.0,1664321252.9966516,Open,Open,Open,Open,Open,Open,Open,Open,6426557653.201979
2023-05-12 00:00:00+00:00,313766113.69542027,2400673304.1982737,1438968447.8686829,162286.1784140754,4844674.646521921,396352335.8430233,172535699.0,1607068878.6752915,Open,Open,Open,Open,Open,Open,Open,Open,6334371740.105627
2023-05-13 00:00:00+00:00,317543498.0014719,2380719285.848467,1462921755.0359538,162286.1784140754,4880168.22401477,395016970.60692906,172535699.00000003,1607011860.4577563,Open,Open,Open,Open,Open,Open,Open,Open,6340791523.353006
2023-05-14 00:00:00+00:00,318547073.21842027,2390369613.4365826,1466156628.7914946,162286.1784140754,4915772.651899307,395226247.76807356,172535699.00000003,1606121043.5324006,Open,Open,Open,Open,Open,Open,Open,Open,6354034364.577284
2023-05-15 00:00:00+00:00,323982075.67677265,2435755682.100461,1489276363.3131638,162286.17841407543,4939673.688092787,398790624.5432216,172535699.00000003,1555948004.3836155,Open,Open,Open,Open,Open,Open,Open,Open,6381390408.883741
2023-05-16 00:00:00+00:00,320186859.7022982,2427601392.520448,1505541348.875699,162286.17841407543,4872182.288777509,397700093.6678798,172535699.00000003,1506640520.9006877,Open,Open,Open,Open,Open,Open,Open,Open,6335240383.134205
2023-05-17 00:00:00+00:00,320890333.08937764,2430909196.373369,1499585282.3226113,162286.1784140754,4857924.683391232,397679163.8686783,172535699.00000003,1469592803.5997603,Open,Open,Open,Open,Open,Open,Open,Open,6296212689.115602
2023-05-18 00:00:00+00:00,318173852.3168344,2399609606.783307,1486572624.9807942,162286.1784140754,4882477.440261918,395219040.43826765,172535699.00000003,1469035804.2631445,Open,Open,Open,Open,Open,Open,Open,Open,6246191391.401023
2023-05-19 00:00:00+00:00,318597183.9520675,2418154332.227935,1540179765.3146384,162286.17841407543,4840233.096393446,397125539.9966476,172535699.00000003,1415511213.6539285,Open,Open,Open,Open,Open,Open,Open,Open,6267106253.420024
2023-05-20 00:00:00+00:00,319539032.20999455,2423857692.8106394,1566511707.6619613,162286.17841407543,4849732.628744955,396876012.7830503,172535699.00000003,1374181231.9817555,Open,Open,Open,Open,Open,Open,Open,Open,6258513395.25456
2023-05-21 00:00:00+00:00,319233897.81236196,2413331062.5574923,1589090364.4415612,162286.1784140754,4805625.926840294,395748761.4119325,172535699.00000003,1373785026.6355083,Open,Open,Open,Open,Open,Open,Open,Open,6268692723.96411
2023-05-22 00:00:00+00:00,318971014.6013231,2417853638.0391808,1600324726.576099,162286.1784140754,4839653.74391074,396296017.0884072,172535699.00000003,1340510214.4356835,Open,Open,Open,Open,Open,Open,Open,Open,6251493249.663018
2023-05-23 00:00:00+00:00,302187974.5522677,2317088671.749236,1824038208.5917492,162286.1784140754,4267906.423202682,400200614.61768943,172535699.00000003,1273743356.4356494,Open,Open,Open,Open,Open,Open,Open,Open,6294224717.548208
2023-05-24 00:00:00+00:00,291773282.1295534,2242202965.8483047,1775298922.6645455,162286.1784140754,4145362.383388827,394601749.81404847,172535699.00000003,1215893329.4499214,Open,Open,Open,Open,Open,Open,Open,Open,6096613597.468177
2023-05-25 00:00:00+00:00,292427142.0006115,2262186953.735838,1781164809.716176,162286.1784140754,4042420.9546243562,395148523.6441795,172535699.00000003,1171416977.7238834,Open,Open,Open,Open,Open,Open,Open,Open,6079084812.953727
2023-05-26 00:00:00+00:00,295927147.0944153,2279960920.9043837,1815978210.264501,99469.05538207541,3226140.3586337357,397327355.7994212,172535699.00000003,1169964182.4952123,Open,Open,Open,Open,Open,Open,Open,Open,6135019124.97195
2023-05-27 00:00:00+00:00,296856707.2529628,2283400353.5759816,1810839091.2057319,99469.05538207541,3226140.3586337357,397325920.97068626,172535699.00000003,1172967308.5159392,Open,Open,Open,Open,Open,Open,Open,Open,6137250689.935316
2023-05-28 00:00:00+00:00,304122140.3960676,2315534809.517747,1830521580.5345993,99469.05538207541,3226140.3586337357,400426225.76043844,172535699.00000003,1174192681.4484482,Open,Open,Open,Open,Open,Open,Open,Open,6200658746.071316
2023-05-29 00:00:00+00:00,310123537.15557927,2366131451.5184693,1877020023.6013038,99469.05538207541,3226140.3586337357,404921295.92172647,172535699.00000003,1138178067.6215613,Open,Open,Open,Open,Open,Open,Open,Open,6272235684.232656
2023-05-30 00:00:00+00:00,305592297.7155515,2391912818.7582207,1959090951.9817047,99469.05538207541,3226140.3586337357,339225563.9564099,172535699.0,1134732337.7971442,Open,Open,Open,Open,Open,Open,Open,Open,6306415278.623046
2023-05-31 00:00:00+00:00,305804263.7544746,2343231571.3685026,1909503126.9810848,99469.05538207541,2725448.4423238533,334702085.84679276,172535699.0,624746571.6203052,Open,Open,Open,Open,Open,Open,Open,Open,5693348236.068866
2023-06-01 00:00:00+00:00,303065779.37124264,2356014746.350127,1908625103.6989994,99469.05538207541,2725448.4423238533,335056207.64370275,172535699.0,605762990.6472092,Open,Open,Open,Open,Open,Open,Open,Open,5683885444.208986
2023-06-02 00:00:00+00:00,306781435.1768455,2389402664.964308,1936816118.41862,99469.05538207541,2725448.442323853,337267488.52054965,172535699.0,590780353.5350251,Open,Open,Open,Open,Open,Open,Open,Open,5736408677.113054
2023-06-03 00:00:00+00:00,307821703.2931188,2385196829.6614313,1933296600.2577884,99469.05538207541,2725448.4423238533,336597134.2994439,172535699.0,589444854.6307651,Open,Open,Open,Open,Open,Open,Open,Open,5727717738.640253
2023-06-04 00:00:00+00:00,308364865.1951075,2396308560.0793667,1938037078.6526628,99469.05538207541,2725448.4423238533,337718235.69157106,172535699.0,589505186.9727411,Open,Open,Open,Open,Open,Open,Open,Open,5745294543.089155
2023-06-05 00:00:00+00:00,290239723.57110953,2258875240.830096,1830274961.118281,99469.05538207541,2725448.4423238533,329999134.54411244,172535699.0,593876773.8510921,Open,Open,Open,Open,Open,Open,Open,Open,5478626450.4123955
2023-06-06 00:00:00+00:00,302577462.5443295,2367319749.444732,1904605735.7572775,99469.05538207541,2725448.4423238533,335942801.64460206,172535699.0,528082473.7241631,Open,Open,Open,Open,Open,Open,Open,Open,5613888839.61281
2023-06-07 00:00:00+00:00,298972322.9486253,2313038579.2059436,1881210873.9183939,99469.05538207541,2725448.4423238533,333087752.1562842,172535699.0,522167640.907711,Open,Open,Open,Open,Open,Open,Open,Open,5523837785.634664
2023-06-08 00:00:00+00:00,295731678.90875095,2329704988.1834936,1883571241.1005857,99290.3753820754,2701028.8676674627,334162521.45550644,172535699.0,506190472.26239705,Open,Open,Open,Open,Open,Open,Open,Open,5524696920.153783
2023-06-09 00:00:00+00:00,294980710.4459881,2312777778.5165563,1875520064.2338295,99300.3753820754,2701028.8676674627,332496924.6747903,172535699.0,462324413.7543621,Open,Open,Open,Open,Open,Open,Open,Open,5453435919.868576
2023-06-10 00:00:00+00:00,288009168.150875,2182335400.6172996,1749604518.4888089,99300.3753820754,2671746.7581654536,325014679.8339277,172535699.0,478673688.7977561,Open,Open,Open,Open,Open,Open,Open,Open,5198944202.022215
2023-06-11 00:00:00+00:00,288438083.3530573,2187490124.7400165,1766193597.5214136,99300.37538207542,2671746.758165454,326576247.1668947,172535699.0,476495220.2526351,Open,Open,Open,Open,Open,Open,Open,Open,5220500019.167564
2023-06-12 00:00:00+00:00,288596906.013203,2166001359.65499,1743598560.764707,99300.3753820754,2671746.7581654536,324430793.61495996,172535699.0,453856527.8320711,Open,Open,Open,Open,Open,Open,Open,Open,5151790894.013479
2023-06-13 00:00:00+00:00,278305276.04536337,2167255991.643588,1740512407.2595499,99300.37538207542,2621115.3548657964,324662769.40372026,172535699.0,433302144.3337461,Open,Open,Open,Open,Open,Open,Open,Open,5119294703.416216
2023-06-14 00:00:00+00:00,269927571.75009745,2047950103.425537,1688518452.860601,99300.37538207542,2621115.3548657964,281156128.314585,172535699.0,427069647.8937301,Open,Open,Open,Open,Open,Open,Open,Open,4889878018.974798
2023-06-15 00:00:00+00:00,270710118.7241863,2072475813.225417,1696008088.998237,99300.37538207542,2621115.3548657964,281755555.3883049,172535699.0,331598949.10879904,Open,Open,Open,Open,Open,Open,Open,Open,4827804640.175192
2023-06-16 00:00:00+00:00,280658826.0326422,2144687537.378234,1765257488.1761727,99300.3753820754,2621115.354865796,285451283.11851007,172535699.0,338385004.149968,Open,Open,Open,Open,Open,Open,Open,Open,4989696253.585775
2023-06-17 00:00:00+00:00,282871241.0893129,2160905139.5441027,1794077919.966963,99300.3753820754,2621115.3548657964,285438188.7513623,172535699.0,356119799.500177,Open,Open,Open,Open,Open,Open,Open,Open,5054668403.582167
2023-06-18 00:00:00+00:00,283561931.4405711,2153747382.134363,1788597145.6623175,99300.3753820754,2621115.3548657964,285939473.9511651,172535699.0,366680391.07498,Open,Open,Open,Open,Open,Open,Open,Open,5053782438.993645
2023-06-19 00:00:00+00:00,285417607.25458,2142883738.274055,1845077641.6242776,99300.3753820754,2563105.4516791473,191836067.71827,233368345.0,391315552.667823,Open,Open,Open,Open,Open,Open,Open,Open,5092561358.366067
2023-06-20 00:00:00+00:00,291171860.63958085,2224158214.680034,1926449696.5606992,99300.3753820754,2563105.4516791473,191962695.02693966,233368345.00000003,432820619.003094,Open,Open,Open,Open,Open,Open,Open,Open,5302593836.737409
2023-06-21 00:00:00+00:00,315481346.6804997,2345682356.23497,2041517959.0710526,99300.37538207542,2563105.4516791473,192140891.87684983,233368345.00000003,420909704.557398,Open,Open,Open,Open,Open,Open,Open,Open,5551763009.247832
2023-06-22 00:00:00+00:00,318943594.2329922,2356038424.4789457,2051841653.0431082,99300.37538207542,2563105.4516791473,191527890.03093204,233368345.00000003,443396015.7935741,Open,Open,Open,Open,Open,Open,Open,Open,5597778328.406614
2023-06-23 00:00:00+00:00,317421745.154995,2377871056.8932676,2071734807.185042,99300.37538207542,2563105.4516791473,191540953.73450255,233368345.00000003,461676026.72057205,Open,Open,Open,Open,Open,Open,Open,Open,5656275340.515442
2023-06-24 00:00:00+00:00,314318125.2185885,2332851352.3976917,2057506054.7924566,99300.3753820754,2563105.4516791473,191507433.49802884,233368345.00000003,468729113.3346041,Open,Open,Open,Open,Open,Open,Open,Open,5600942830.068432
2023-06-25 00:00:00+00:00,314364556.53845435,2351039794.38046,2051608023.837809,99300.37538207542,2563105.4516791473,191033267.74715674,233368345.00000003,465159393.9709311,Open,Open,Open,Open,Open,Open,Open,Open,5609235787.301873
2023-06-26 00:00:00+00:00,311618804.33342475,2311519581.524736,2032840312.1324773,99300.37538207542,2563105.4516791473,190996369.31069267,233368345.00000003,442921720.65818405,Open,Open,Open,Open,Open,Open,Open,Open,5525927538.786576
2023-06-27 00:00:00+00:00,315542461.32589257,2354295435.940023,2051906374.9183512,99300.3753820754,2563105.4516791473,191042449.32895353,233368345.0,433635691.3836311,Open,Open,Open,Open,Open,Open,Open,Open,5582453163.723913
2023-06-28 00:00:00+00:00,310994975.1083474,2295815877.6000175,2020780599.4660702,99300.37538207542,2563105.4516791473,190970612.90082616,233368345.0,421706374.4601871,Open,Open,Open,Open,Open,Open,Open,Open,5476299190.36251
2023-06-29 00:00:00+00:00,309490238.0614166,2304988367.0502744,2023007049.1716468,99300.37538207542,2563105.4516791473,190996856.57423034,233368345.0,399830674.0928581,Open,Open,Open,Open,Open,Open,Open,Open,5464343935.777488
2023-06-30 00:00:00+00:00,301719798.0607383,2398287728.713292,2052375016.8122442,99300.3753820754,2563105.4516791473,191085996.93622023,233368345.0,452894584.9537231,Open,Open,Open,Open,Open,Open,Open,Open,5632393876.30328
2023-07-01 00:00:00+00:00,309639692.00687385,2395012477.8348165,2081743125.9501934,99300.3753820754,2563105.4516791473,191013044.99373427,233368345.0,445640934.9002421,Open,Open,Open,Open,Open,Open,Open,Open,5659080026.512921
2023-07-02 00:00:00+00:00,309509602.4602186,2291084690.8293777,2077143142.74338,99300.3753820754,2563105.4516791473,191004217.75625736,233368345.0,443494224.5822951,Open,Open,Open,Open,Open,Open,Open,Open,5548266629.19859
2023-07-03 00:00:00+00:00,315413517.536957,2294526639.01015,2124213724.0655508,99300.3753820754,2563105.4516791473,191061829.72229734,233368345.0,434482012.9661501,Open,Open,Open,Open,Open,Open,Open,Open,5595728474.128167
2023-07-04 00:00:00+00:00,314114964.6718112,2273226757.9783163,2121107764.9943156,99300.3753820754,2563105.4516791473,191042843.954325,233368345.0,438019464.6943481,Open,Open,Open,Open,Open,Open,Open,Open,5573542547.120178
2023-07-05 00:00:00+00:00,309093230.1441715,2232311143.993347,2073137725.9401355,99300.37538207542,2563105.4516791473,191009063.97364002,233368345.0,420061122.9016061,Open,Open,Open,Open,Open,Open,Open,Open,5461643037.779963
2023-07-06 00:00:00+00:00,306185907.2479484,2028019111.0278811,2057990409.9106698,99300.3753820754,2563105.4516791473,191009810.17969045,233368345.0,417516404.0980571,Open,Open,Open,Open,Open,Open,Open,Open,5236752393.291307
2023-07-07 00:00:00+00:00,293607155.3361477,2006324177.7221751,2032253777.6024203,99300.3753820754,2563105.4516791473,190965797.6335707,233368345.0,422040910.4390881,Open,Open,Open,Open,Open,Open,Open,Open,5181222569.560464
2023-07-08 00:00:00+00:00,293166132.39062095,1999247692.915214,2018971711.204776,99277.46740407542,2563105.4516791473,190950941.00574106,233368345.0,416594706.9347511,Open,Open,Open,Open,Open,Open,Open,Open,5154961912.370187
2023-07-09 00:00:00+00:00,293428220.523605,1998536307.9436257,2022314033.042621,99277.46740407542,2563105.4516791473,190966117.288932,233368345.0,419969942.3855481,Open,Open,Open,Open,Open,Open,Open,Open,5161245349.103415
2023-07-10 00:00:00+00:00,288186302.30916536,2019367414.9811823,2015472295.8215594,99277.4674040754,2563105.4516791473,190460010.33685118,233368345.0,429455243.9648621,Open,Open,Open,Open,Open,Open,Open,Open,5178971995.332704
2023-07-11 00:00:00+00:00,291244332.8138738,2003268342.4463034,2014789847.1976042,99277.4674040754,2563105.4516791473,190447751.33757958,233368345.0,440489905.7426591,Open,Open,Open,Open,Open,Open,Open,Open,5176270907.457104
2023-07-12 00:00:00+00:00,278733473.4910247,2002174692.228416,2028544644.9121735,99277.4674040754,2563105.4516791473,190447509.0944134,233368345.0,437731594.0029631,Open,Open,Open,Open,Open,Open,Open,Open,5173662641.648074
2023-07-13 00:00:00+00:00,304867692.32819986,2124612973.7535992,2152525256.073023,99277.46740407542,2563105.4516791473,190544538.60921508,233368345.0,445132843.1758711,Open,Open,Open,Open,Open,Open,Open,Open,5453714031.858991
2023-07-14 00:00:00+00:00,292116791.87664133,2050680107.438697,2089543625.093543,99277.46740407542,2563105.4516791473,190489295.14283502,233368345.00000003,438011183.1451441,Open,Open,Open,Open,Open,Open,Open,Open,5296871730.615945
2023-07-15 00:00:00+00:00,291964136.2922184,2071595972.8208447,2104160034.4816034,99277.46740407542,2563105.4516791473,190250650.30751157,233368345.00000003,437756357.698252,Open,Open,Open,Open,Open,Open,Open,Open,5331757879.519513
2023-07-16 00:00:00+00:00,292711923.1982924,2069081791.2168927,2109463227.334879,99277.4674040754,2563105.4516791473,190328014.09601113,233368345.00000003,427166414.148312,Open,Open,Open,Open,Open,Open,Open,Open,5324782097.91347
2023-07-17 00:00:00+00:00,288621792.8231675,2046709835.1923535,2070284704.9562764,99277.4674040754,2563105.4516791473,190296324.25621128,233368345.00000003,419785132.306658,Open,Open,Open,Open,Open,Open,Open,Open,5251728517.453751
2023-07-18 00:00:00+00:00,287415831.88373506,2030218755.937281,2050374497.0021703,99277.46740407542,2563105.4516791473,190298044.1650153,233368345.00000003,404868332.093225,Open,Open,Open,Open,Open,Open,Open,Open,5199206189.000509
2023-07-19 00:00:00+00:00,288140004.3475398,2045535035.0291548,2201704410.1610665,99277.4674040754,2563105.4516791473,190301686.26941073,233368345.00000003,393371207.676933,Open,Open,Open,Open,Open,Open,Open,Open,5355083071.40319
2023-07-20 00:00:00+00:00,286249152.5893891,2016014386.8062634,2099607116.2239077,99277.4674040754,2563105.4516791473,190298084.2588912,233368345.00000003,391375643.74095,Open,Open,Open,Open,Open,Open,Open,Open,5219575111.538485
2023-07-21 00:00:00+00:00,284829937.49815625,2031147516.5131173,2109817401.7439103,99277.46740407542,2563105.4516791473,190288656.09723502,233368345.00000003,386301622.142529,Open,Open,Open,Open,Open,Open,Open,Open,5238415861.914032
2023-07-22 00:00:00+00:00,284931090.31478286,2020855489.7624195,2103067749.8972933,99277.4674040754,2563105.4516791473,190279043.32267532,233368345.00000003,373570005.598869,Open,Open,Open,Open,Open,Open,Open,Open,5208734106.8151245
2023-07-23 00:00:00+00:00,278497248.78335756,2034729511.5683966,2090934889.3476033,99277.46740407542,2563105.4516791473,190270548.18712547,233368345.00000003,382115465.1364181,Open,Open,Open,Open,Open,Open,Open,Open,5212578390.941985
2023-07-24 00:00:00+00:00,269098318.5285414,1981300437.227046,2051384099.314682,99277.46740407542,2563105.4516791473,190252966.3657537,233368345.0,368085948.112563,Open,Open,Open,Open,Open,Open,Open,Open,5096152497.46767
2023-07-25 00:00:00+00:00,270883277.94595534,1997504510.9637432,2064529915.3444095,99277.4674040754,2563105.4516791473,190262470.47679216,233368345.00000003,352442285.98962903,Open,Open,Open,Open,Open,Open,Open,Open,5111653188.639613
2023-07-26 00:00:00+00:00,273864621.5852832,1998119970.398158,2086884048.4652302,99277.4674040754,2563105.4516791473,190271135.8888924,233368345.0,336525744.76519203,Open,Open,Open,Open,Open,Open,Open,Open,5121696249.021839
2023-07-27 00:00:00+00:00,271308940.7302326,1997160884.6141248,2074305703.680366,99277.4674040754,2563105.4516791473,190272397.42099372,233368345.0,333664383.91625804,Open,Open,Open,Open,Open,Open,Open,Open,5102743038.281058
2023-07-28 00:00:00+00:00,270935272.93578786,2006759822.6026094,2092848048.956477,99277.4674040754,2563105.4516791473,190277411.65693808,233368345.0,313718314.04515004,Open,Open,Open,Open,Open,Open,Open,Open,5110569598.116046
2023-07-29 00:00:00+00:00,271740364.5574845,2021166076.8390307,2095369812.1399937,99277.4674040754,2563105.4516791473,190280134.10538408,233368345.0,316564824.87724406,Open,Open,Open,Open,Open,Open,Open,Open,5131151940.43822
2023-07-30 00:00:00+00:00,266947309.2542343,1990633153.3368382,2075825087.099019,99277.46740407542,2563105.4516791473,190266727.57338423,233368345.0,347665173.20709705,Open,Open,Open,Open,Open,Open,Open,Open,5107368178.389657
2023-07-31 00:00:00+00:00,269957984.8974527,1999255302.073195,2105073333.038436,99277.4674040754,2563105.4516791473,189592781.90807557,233368345.0,346355740.15231305,Open,Open,Open,Open,Open,Open,Open,Open,5146265869.988556
2023-08-01 00:00:00+00:00,270148344.17119795,1974316181.3573084,2144930047.858852,99277.4674040754,2563105.4516791473,189593047.65023944,233368345.0,268136818.51915407,Open,Open,Open,Open,Open,Open,Open,Open,5083155167.475834
2023-08-02 00:00:00+00:00,271171504.65204024,1973374965.7779977,2134646086.8681865,99277.46740407542,2563105.4516791473,189451010.3149877,233368345.0,223544883.41877204,Open,Open,Open,Open,Open,Open,Open,Open,5028219178.951068
2023-08-03 00:00:00+00:00,270640714.9099943,1980812165.2606478,2160629187.9392357,99277.4674040754,2563105.4516791473,189451573.18837813,233368345.00000003,182369023.75546703,Open,Open,Open,Open,Open,Open,Open,Open,5019933392.972807
2023-08-04 00:00:00+00:00,268801333.6959038,1963839219.4002256,2168673509.0535975,99277.4674040754,2563105.4516791473,189449939.80933854,233368345.00000003,278054972.812617,Open,Open,Open,Open,Open,Open,Open,Open,5104849702.690766
2023-08-05 00:00:00+00:00,269311493.2950301,1971191149.6637876,2176323021.3921127,99277.4674040754,2563105.4516791473,189452723.0543363,233368345.00000003,282133192.745565,Open,Open,Open,Open,Open,Open,Open,Open,5124442308.069916
2023-08-06 00:00:00+00:00,269188968.2534835,1970241375.6387014,2193869769.2206154,99277.46740407542,2563105.4516791473,189155533.9799085,233368345.00000003,310875781.263083,Open,Open,Open,Open,Open,Open,Open,Open,5169362156.274876
2023-08-07 00:00:00+00:00,279198969.9216624,2005521929.1534333,2275432031.950283,99277.46740407542,2563105.4516791473,189155915.7172384,233368345.00000003,382121310.221056,Open,Open,Open,Open,Open,Open,Open,Open,5367460884.882757
2023-08-08 00:00:00+00:00,288834505.21809775,2044838843.5261092,2384190554.4681587,99277.46740407542,2563105.4516791473,189163499.33150804,233368345.0,437418878.32583296,Open,Open,Open,Open,Open,Open,Open,Open,5580477008.788791
2023-08-09 00:00:00+00:00,284314028.008785,2027780879.686574,2560626832.9555216,99277.4674040754,2563105.4516791473,189162621.56146902,233368345.0,317318806.0802089,Open,Open,Open,Open,Open,Open,Open,Open,5615233896.211642
2023-08-10 00:00:00+00:00,283423618.0931561,2031386434.2625062,2802121824.6853743,99277.46740407542,2563105.4516791473,189163277.76029804,233368345.0,340918577.0673919,Open,Open,Open,Open,Open,Open,Open,Open,5883044459.787809
2023-08-11 00:00:00+00:00,290848301.26474595,2022415195.3332434,2930998952.7869554,99277.4674040754,2563105.4516791473,189163265.28644153,233368345.0,298923311.7809629,Open,Open,Open,Open,Open,Open,Open,Open,5968379754.371433
2023-08-12 00:00:00+00:00,291251464.5560709,2029317765.084722,2935850926.608039,99277.4674040754,2563105.4516791473,189164334.3382038,233368345.0,364610116.15218586,Open,Open,Open,Open,Open,Open,Open,Open,6046225334.658304
2023-08-13 00:00:00+00:00,290773326.65869844,2036562479.5934067,2944765686.88109,99277.4674040754,2563105.4516791473,189166086.1427036,233368345.0,387423626.8443699,Open,Open,Open,Open,Open,Open,Open,Open,6084721934.039353
2023-08-14 00:00:00+00:00,290820363.01253784,2025866631.2218895,2925418458.3728237,99277.4674040754,2563105.4516791473,189164881.2085674,233368345.0,390608797.8757739,Open,Open,Open,Open,Open,Open,Open,Open,6057909859.610676
2023-08-15 00:00:00+00:00,288564568.20663697,2008142416.9337358,2876652992.63349,99277.4674040754,2563105.4516791473,189162971.8500596,233368345.0,382558676.7178149,Open,Open,Open,Open,Open,Open,Open,Open,5981112354.26082
2023-08-16 00:00:00+00:00,287377461.89513755,1998538913.9766107,2863658833.404078,99277.4674040754,2563105.4516791473,188113187.256006,233368345.0,400351803.2844439,Open,Open,Open,Open,Open,Open,Open,Open,5974070927.735359
2023-08-17 00:00:00+00:00,259173043.10406482,1786349936.3927515,2497767634.6698895,99277.46740407542,2563105.4516791473,188095400.47835314,233368345.0,423552868.4390979,Open,Open,Open,Open,Open,Open,Open,Open,5390969611.003241
2023-08-18 00:00:00+00:00,239133527.86980242,1848284740.0812726,2579132136.8759985,99277.46740407542,2563105.4516791473,188102827.97555426,233368345.0,506732369.3064199,Open,Open,Open,Open,Open,Open,Open,Open,5597416330.028132
2023-08-19 00:00:00+00:00,240055295.98681197,1863126989.10736,2651747446.7203665,99277.4674040754,2563105.4516791473,188108107.8657924,233368345.0,526918328.0173668,Open,Open,Open,Open,Open,Open,Open,Open,5705986895.61678
